year,state,county,precinct,office,district,party,candidate,votes
2016,NV,Clark,5047 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,29
2016,NV,Clark,5047 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",474
2016,NV,Clark,5047 - COUNTY,"State Assembly, District 16",16,UNK,"Swank, Heidi",526
2016,NV,Clark,5047 - COUNTY,"State Assembly, District 16",16,UNK,"Uehling, Edmund",325
2016,NV,Clark,5047 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Blakely, Robert",318
2016,NV,Clark,5047 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Hughes, Tim",314
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.1,,,No,361
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.1,,,Yes,647
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.2,,,No,385
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.2,,,Yes,628
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.3,,,No,193
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.3,,,Yes,788
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.4,,,No,263
2016,NV,Clark,5047 - COUNTY,STATE QUESTION NO.4,,,Yes,690
2016,NV,Clark,5047 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",537
2016,NV,Clark,5047 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,282
2016,NV,Clark,5047 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,293
2016,NV,Clark,5047 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",527
2016,NV,Clark,5047 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Bakari, Kamau A.",17
2016,NV,Clark,5047 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"D'Silva, Reuben",34
2016,NV,Clark,5047 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Perry, Mary",462
2016,NV,Clark,5047 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Titus, Dina",479
2016,NV,Clark,5047 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",466
2016,NV,Clark,5047 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",14
2016,NV,Clark,5047 - COUNTY,United States Senator,,UNK,"HECK, JOE",479
2016,NV,Clark,5047 - COUNTY,United States Senator,,UNK,"JONES, TOM",12
2016,NV,Clark,5047 - COUNTY,United States Senator,,,None Of These Candidates,38
2016,NV,Clark,5047 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",10
2016,NV,Clark,5047 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",3
2016,NV,Clark,5056 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,150
2016,NV,Clark,5056 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,271
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,153
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",216
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",234
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,148
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,125
2016,NV,Clark,5056 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",237
2016,NV,Clark,5056 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",166
2016,NV,Clark,5056 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",172
2016,NV,Clark,5056 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",156
2016,NV,Clark,5056 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",185
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",169
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",180
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",207
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",132
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",241
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",103
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",254
2016,NV,Clark,5056 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",95
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",6
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",317
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",4
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,UNK,"JOHNSON, GARY",7
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,17
2016,NV,Clark,5056 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",85
2016,NV,Clark,5056 - COUNTY,"State Assembly, District 15",15,UNK,"Anderson, Elliot",331
2016,NV,Clark,5056 - COUNTY,"State Assembly, District 15",15,UNK,"Vaughan, Stan",82
2016,NV,Clark,5056 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Blakely, Robert",189
2016,NV,Clark,5056 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Hughes, Tim",140
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.1,,,No,140
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.1,,,Yes,286
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.2,,,No,139
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.2,,,Yes,285
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.3,,,No,101
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.3,,,Yes,312
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.4,,,No,96
2016,NV,Clark,5056 - COUNTY,STATE QUESTION NO.4,,,Yes,314
2016,NV,Clark,5056 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",233
2016,NV,Clark,5056 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,147
2016,NV,Clark,5056 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,153
2016,NV,Clark,5056 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",226
2016,NV,Clark,5056 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Bakari, Kamau A.",12
2016,NV,Clark,5056 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"D'Silva, Reuben",30
2016,NV,Clark,5056 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Perry, Mary",73
2016,NV,Clark,5056 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Titus, Dina",306
2016,NV,Clark,5056 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",304
2016,NV,Clark,5056 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",4
2016,NV,Clark,5056 - COUNTY,United States Senator,,UNK,"HECK, JOE",72
2016,NV,Clark,5056 - COUNTY,United States Senator,,UNK,"JONES, TOM",6
2016,NV,Clark,5056 - COUNTY,United States Senator,,,None Of These Candidates,28
2016,NV,Clark,5056 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",7
2016,NV,Clark,5056 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",4
2016,NV,Clark,5323 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,373
2016,NV,Clark,5323 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,487
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,259
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",484
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",497
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,260
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,240
2016,NV,Clark,5323 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",496
2016,NV,Clark,5323 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",355
2016,NV,Clark,5323 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",352
2016,NV,Clark,5323 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",341
2016,NV,Clark,5323 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",362
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",330
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",381
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",398
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",305
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",476
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",225
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",500
2016,NV,Clark,5323 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",219
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",6
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",637
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",3
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,UNK,"JOHNSON, GARY",24
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,20
2016,NV,Clark,5323 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",197
2016,NV,Clark,5323 - COUNTY,"State Assembly, District 14",14,UNK,"Carlton, Maggie",651
2016,NV,Clark,5323 - COUNTY,"State Assembly, District 14",14,UNK,"Howard, Melody",186
2016,NV,Clark,5323 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Blakely, Robert",370
2016,NV,Clark,5323 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Hughes, Tim",330
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.1,,,No,312
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.1,,,Yes,563
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.2,,,No,311
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.2,,,Yes,565
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.3,,,No,228
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.3,,,Yes,628
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.4,,,No,230
2016,NV,Clark,5323 - COUNTY,STATE QUESTION NO.4,,,Yes,620
2016,NV,Clark,5323 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",477
2016,NV,Clark,5323 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,269
2016,NV,Clark,5323 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,259
2016,NV,Clark,5323 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",489
2016,NV,Clark,5323 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Bakari, Kamau A.",12
2016,NV,Clark,5323 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"D'Silva, Reuben",79
2016,NV,Clark,5323 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Perry, Mary",148
2016,NV,Clark,5323 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Titus, Dina",611
2016,NV,Clark,5323 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",603
2016,NV,Clark,5323 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",11
2016,NV,Clark,5323 - COUNTY,United States Senator,,UNK,"HECK, JOE",167
2016,NV,Clark,5323 - COUNTY,United States Senator,,UNK,"JONES, TOM",15
2016,NV,Clark,5323 - COUNTY,United States Senator,,,None Of These Candidates,42
2016,NV,Clark,5323 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",19
2016,NV,Clark,5323 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",9
2016,NV,Clark,5324 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,367
2016,NV,Clark,5324 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,435
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,215
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",490
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",514
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,197
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,217
2016,NV,Clark,5324 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",473
2016,NV,Clark,5324 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",239
2016,NV,Clark,5324 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",422
2016,NV,Clark,5324 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",368
2016,NV,Clark,5324 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",294
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",316
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",351
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",360
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",298
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",420
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",255
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",425
2016,NV,Clark,5324 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",241
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",2
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",453
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",3
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,UNK,"JOHNSON, GARY",27
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,21
2016,NV,Clark,5324 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",319
2016,NV,Clark,5324 - COUNTY,"State Assembly, District 12",12,UNK,"Ohrenschall, James",434
2016,NV,Clark,5324 - COUNTY,"State Assembly, District 12",12,UNK,"Riggins, Mark",305
2016,NV,Clark,5324 - COUNTY,"State Assembly, District 12",12,UNK,"Warren, Troy Ethan",39
2016,NV,Clark,5324 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Blakely, Robert",306
2016,NV,Clark,5324 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Hughes, Tim",339
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.1,,,No,386
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.1,,,Yes,426
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.2,,,No,416
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.2,,,Yes,398
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.3,,,No,231
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.3,,,Yes,574
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.4,,,No,251
2016,NV,Clark,5324 - COUNTY,STATE QUESTION NO.4,,,Yes,538
2016,NV,Clark,5324 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",494
2016,NV,Clark,5324 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,216
2016,NV,Clark,5324 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,217
2016,NV,Clark,5324 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",488
2016,NV,Clark,5324 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Bakari, Kamau A.",13
2016,NV,Clark,5324 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"D'Silva, Reuben",73
2016,NV,Clark,5324 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Perry, Mary",264
2016,NV,Clark,5324 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Titus, Dina",452
2016,NV,Clark,5324 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",442
2016,NV,Clark,5324 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",8
2016,NV,Clark,5324 - COUNTY,United States Senator,,UNK,"HECK, JOE",308
2016,NV,Clark,5324 - COUNTY,United States Senator,,UNK,"JONES, TOM",9
2016,NV,Clark,5324 - COUNTY,United States Senator,,,None Of These Candidates,33
2016,NV,Clark,5324 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",7
2016,NV,Clark,5324 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",6
2016,NV,Clark,5324 - COUNTY,"University Board of Regents, Dist.  6",,UNK,"Carter, Patrick",397
2016,NV,Clark,5324 - COUNTY,"University Board of Regents, Dist.  6",,UNK,"Wixom, Michael B.",252
2016,NV,Clark,5326 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,380
2016,NV,Clark,5326 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,374
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,170
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",496
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",499
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,181
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,176
2016,NV,Clark,5326 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",480
2016,NV,Clark,5326 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",200
2016,NV,Clark,5326 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",432
2016,NV,Clark,5326 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",389
2016,NV,Clark,5326 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",218
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",258
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",358
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",329
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",274
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",360
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",259
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Bennett, Karen",369
2016,NV,Clark,5326 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 7",,UNK,"Ginn, Vincent ""Vinny""",247
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,UNK,"CASTLE, DARRELL",2
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,UNK,"CLINTON, HILLARY",333
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,UNK,"DE LA FUENTE, ROQUE ""ROCKY""",1
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,UNK,"JOHNSON, GARY",17
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,,None Of These Candidates,19
2016,NV,Clark,5326 - COUNTY,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",408
2016,NV,Clark,5326 - COUNTY,"State Assembly, District 12",12,UNK,"Ohrenschall, James",335
2016,NV,Clark,5326 - COUNTY,"State Assembly, District 12",12,UNK,"Riggins, Mark",376
2016,NV,Clark,5326 - COUNTY,"State Assembly, District 12",12,UNK,"Warren, Troy Ethan",27
2016,NV,Clark,5326 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Blakely, Robert",279
2016,NV,Clark,5326 - COUNTY,"State Board of Education, Dist. 1",,UNK,"Hughes, Tim",301
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.1,,,No,410
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.1,,,Yes,352
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.2,,,No,430
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.2,,,Yes,335
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.3,,,No,195
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.3,,,Yes,556
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.4,,,No,227
2016,NV,Clark,5326 - COUNTY,STATE QUESTION NO.4,,,Yes,513
2016,NV,Clark,5326 - COUNTY,"Supreme Court Justice, Seat A",,UNK,"HARDESTY, JIM",492
2016,NV,Clark,5326 - COUNTY,"Supreme Court Justice, Seat A",,,None Of These Candidates,183
2016,NV,Clark,5326 - COUNTY,"Supreme Court Justice, Seat E",,,None Of These Candidates,185
2016,NV,Clark,5326 - COUNTY,"Supreme Court Justice, Seat E",,UNK,"PARRAGUIRRE, RON D.",493
2016,NV,Clark,5326 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Bakari, Kamau A.",11
2016,NV,Clark,5326 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"D'Silva, Reuben",65
2016,NV,Clark,5326 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Perry, Mary",354
2016,NV,Clark,5326 - COUNTY,"U.S. Representative in Congress, Dist. 1",,UNK,"Titus, Dina",327
2016,NV,Clark,5326 - COUNTY,United States Senator,,DEM,"CORTEZ MASTO, CATHERINE",335
2016,NV,Clark,5326 - COUNTY,United States Senator,,UNK,"GUMINA, TONY",8
2016,NV,Clark,5326 - COUNTY,United States Senator,,UNK,"HECK, JOE",394
2016,NV,Clark,5326 - COUNTY,United States Senator,,UNK,"JONES, TOM",3
2016,NV,Clark,5326 - COUNTY,United States Senator,,,None Of These Candidates,14
2016,NV,Clark,5326 - COUNTY,United States Senator,,UNK,"SAWYER, THOMAS ""TOM""",5
2016,NV,Clark,5326 - COUNTY,United States Senator,,UNK,"WILLIAMS, JARROD M.",7
2016,NV,Clark,5326 - COUNTY,"University Board of Regents, Dist.  6",,UNK,"Carter, Patrick",302
2016,NV,Clark,5326 - COUNTY,"University Board of Regents, Dist.  6",,UNK,"Wixom, Michael B.",300
2016,NV,Clark,5330 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,No,336
2016,NV,Clark,5330 - COUNTY,CLARK COUNTY QUESTION NO. 5,,,Yes,426
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 1",,,None Of These Candidates,200
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 1",,UNK,"TAO, JERRY",471
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 2",,UNK,"GIBBONS, MICHAEL",483
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 2",,,None Of These Candidates,197
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,201
2016,NV,Clark,5330 - COUNTY,"Court Of Appeals Judge, Dept. 3",,UNK,"SILVER, ABBI",462
2016,NV,Clark,5330 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Gale, Bruce L.",269
2016,NV,Clark,5330 - COUNTY,"District Court Judge, Dist. 8, Dept. 15",Court,UNK,"Hardy, Jr., Joe",355
2016,NV,Clark,5330 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Johnson, Eric",346
2016,NV,Clark,5330 - COUNTY,"District Court Judge, Dist. 8, Dept. 20",Court,UNK,"Levy, Anat ""Annette""",272
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Bachman, Shana",313
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 13",,UNK,"Baucum, Suzan",307
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Letizia, Harmony",352
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 3",,UNK,"Marshall, Janiece",267
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Kern, Rebecca",397
2016,NV,Clark,5330 - COUNTY,"Justice of the Peace, Las Vegas Township, Dept. 6",,UNK,"Yeager, Bita",228
