year,state,county,precinct,office,district,party,candidate,votes
2024,NV,Clark,1354,"State Board of Education, District 3",3,UNK,"CANTU, RENE",963
2024,NV,Clark,1354,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",840
2024,NV,Clark,1354,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",528
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"COLE, MADILYN ""Leavitt""",931
2024,NV,Clark,1354,United States Senator,,UNK,"Cunningham, Chris",39
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"DUSTIN-CRUZ, CYNTHIA",1042
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"FERREIRA, AMY",1017
2024,NV,Clark,1354,"State Board of Education, District 3",3,UNK,"FORD, DANIELLE",1058
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",862
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",1926
2024,NV,Clark,1354,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",1044
2024,NV,Clark,1354,United States Senator,,UNK,"Hansen, JANINE",36
2024,NV,Clark,1354,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",1412
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"HEAP, HILARY",277
2024,NV,Clark,1354,"State Assembly, District 41",41,UNK,"Jauregui, Sandra",1401
2024,NV,Clark,1354,"U.S. Representative in Congress, District 3",3,UNK,"JOHNSON, Drew",1040
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"LEAVITT, JAMES DEAN",501
2024,NV,Clark,1354,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",1585
2024,NV,Clark,1354,"U.S. Representative in Congress, District 3",3,UNK,"Lee, Susie",1455
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",715
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",1159
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",1894
2024,NV,Clark,1354,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",560
2024,NV,Clark,1354,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",948
2024,NV,Clark,1354,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",1417
2024,NV,Clark,1354,"Supreme Court Justice, Seat F",,,None Of These Candidates,661
2024,NV,Clark,1354,"Supreme Court Justice, Seat G",,,None Of These Candidates,628
2024,NV,Clark,1354,President and Vice President of the United States,,,None Of These Candidates,44
2024,NV,Clark,1354,United States Senator,,,None Of These Candidates,79
2024,NV,Clark,1354,"Supreme Court Justice, Seat C",,,None Of These Candidates,679
2024,NV,Clark,1354,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",9
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",1953
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Department 29",Court,UNK,"REYNOLDS, JACOB",1919
2024,NV,Clark,1354,United States Senator,,UNK,"ROSEN, JACKY S.",1383
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"SCISCENTO, JOSEPH S.",746
2024,NV,Clark,1354,President and Vice President of the United States,,UNK,"Skousen, Joel and Combs, Rik",2
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"SMITH-PETERSON, JESSICA",455
2024,NV,Clark,1354,"School Board Trustee, District A",A,UNK,"STEVENS, EMILY",1171
2024,NV,Clark,1354,"Supreme Court Justice, Seat G",,UNK,"STIGLICH, LIDIA",1575
2024,NV,Clark,1354,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"Stoberski, Holly",291
2024,NV,Clark,1354,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"TALIM, TINA",1333
2024,NV,Clark,1354,President and Vice President of the United States,,UNK,"Trump, Donald J. and Vance, JD",1124
2024,NV,Clark,1356,"State Assembly, District 41",41,UNK,"ARROYO, RAFAEL",736
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"BAUCUM, SUZAN",289
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"BERNSTEIN, NANCY",559
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"BRADFORD, KRISTAL",672
2024,NV,Clark,1356,United States Senator,,REP,"BROWN, SAM",696
2024,NV,Clark,1356,"Supreme Court Justice, Seat C",,UNK,"CADISH, ELISSA",961
2024,NV,Clark,1356,"State Board of Education, District 3",3,UNK,"CANTU, RENE",553
2024,NV,Clark,1356,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",545
2024,NV,Clark,1356,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",346
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"COLE, MADILYN ""Leavitt""",576
2024,NV,Clark,1356,United States Senator,,UNK,"Cunningham, Chris",19
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"DUSTIN-CRUZ, CYNTHIA",629
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"FERREIRA, AMY",625
2024,NV,Clark,1356,"State Board of Education, District 3",3,UNK,"FORD, DANIELLE",667
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",570
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",1162
2024,NV,Clark,1356,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",716
2024,NV,Clark,1356,United States Senator,,UNK,"Hansen, JANINE",22
2024,NV,Clark,1356,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",823
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"HEAP, HILARY",165
2024,NV,Clark,1356,"State Assembly, District 41",41,UNK,"Jauregui, Sandra",830
2024,NV,Clark,1356,"U.S. Representative in Congress, District 3",3,UNK,"JOHNSON, Drew",743
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"LEAVITT, JAMES DEAN",326
2024,NV,Clark,1356,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",974
2024,NV,Clark,1356,"U.S. Representative in Congress, District 3",3,UNK,"Lee, Susie",838
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",458
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",666
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",1145
2024,NV,Clark,1356,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",340
2024,NV,Clark,1356,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",561
2024,NV,Clark,1356,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",836
2024,NV,Clark,1356,"Supreme Court Justice, Seat C",,,None Of These Candidates,417
2024,NV,Clark,1356,United States Senator,,,None Of These Candidates,45
2024,NV,Clark,1356,President and Vice President of the United States,,,None Of These Candidates,16
2024,NV,Clark,1356,"Supreme Court Justice, Seat F",,,None Of These Candidates,410
2024,NV,Clark,1356,"Supreme Court Justice, Seat G",,,None Of These Candidates,397
2024,NV,Clark,1356,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",5
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",1204
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Department 29",Court,UNK,"REYNOLDS, JACOB",1161
2024,NV,Clark,1356,United States Senator,,UNK,"ROSEN, JACKY S.",824
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"SCISCENTO, JOSEPH S.",542
2024,NV,Clark,1356,President and Vice President of the United States,,UNK,"Skousen, Joel and Combs, Rik",2
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"SMITH-PETERSON, JESSICA",281
2024,NV,Clark,1356,"School Board Trustee, District A",A,UNK,"STEVENS, EMILY",679
2024,NV,Clark,1356,"Supreme Court Justice, Seat G",,UNK,"STIGLICH, LIDIA",967
2024,NV,Clark,1356,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"Stoberski, Holly",160
2024,NV,Clark,1356,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"TALIM, TINA",792
2024,NV,Clark,1356,President and Vice President of the United States,,UNK,"Trump, Donald J. and Vance, JD",801
2024,NV,Clark,1361,"State Assembly, District 41",41,UNK,"ARROYO, RAFAEL",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"BAUCUM, SUZAN",0
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"BERNSTEIN, NANCY",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"BRADFORD, KRISTAL",0
2024,NV,Clark,1361,"State Board of Education, District 1",1,UNK,"BRAXTON, TRICIA",0
2024,NV,Clark,1361,United States Senator,,REP,"BROWN, SAM",
2024,NV,Clark,1361,"Supreme Court Justice, Seat C",,UNK,"CADISH, ELISSA",
2024,NV,Clark,1361,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",0
2024,NV,Clark,1361,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"COLE, MADILYN ""Leavitt""",0
2024,NV,Clark,1361,United States Senator,,UNK,"Cunningham, Chris",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"DUSTIN-CRUZ, CYNTHIA",0
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"FERREIRA, AMY",
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",0
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"GOOSSEN, DAVID",
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",0
2024,NV,Clark,1361,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",
2024,NV,Clark,1361,United States Senator,,UNK,"Hansen, JANINE",
2024,NV,Clark,1361,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"HAVLICEK, DAVID",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"HEAP, HILARY",0
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"HOGE, WILLIAM",
2024,NV,Clark,1361,"State Assembly, District 41",41,UNK,"Jauregui, Sandra",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"LEAVITT, JAMES DEAN",0
2024,NV,Clark,1361,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",0
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",0
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",0
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",0
2024,NV,Clark,1361,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",
2024,NV,Clark,1361,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",
2024,NV,Clark,1361,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",
2024,NV,Clark,1361,"Supreme Court Justice, Seat C",,,None Of These Candidates,
2024,NV,Clark,1361,United States Senator,,,None Of These Candidates,
2024,NV,Clark,1361,"Supreme Court Justice, Seat G",,,None Of These Candidates,
2024,NV,Clark,1361,President and Vice President of the United States,,,None Of These Candidates,
2024,NV,Clark,1361,"Supreme Court Justice, Seat F",,,None Of These Candidates,0
2024,NV,Clark,1361,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"QUINCE, RON ""Ron Q.""",
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Department 29",Court,UNK,"REYNOLDS, JACOB",0
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"ROBERTSON, MARK",
2024,NV,Clark,1361,United States Senator,,UNK,"ROSEN, JACKY S.",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"SCISCENTO, JOSEPH S.",0
2024,NV,Clark,1361,President and Vice President of the United States,,UNK,"Skousen, Joel and Combs, Rik",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"SMITH-PETERSON, JESSICA",0
2024,NV,Clark,1361,"School Board Trustee, District A",A,UNK,"STEVENS, EMILY",0
2024,NV,Clark,1361,"Supreme Court Justice, Seat G",,UNK,"STIGLICH, LIDIA",
2024,NV,Clark,1361,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"Stoberski, Holly",0
2024,NV,Clark,1361,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"TALIM, TINA",0
2024,NV,Clark,1361,"U.S. Representative in Congress, District 1",1,UNK,"Titus, Dina",
2024,NV,Clark,1361,President and Vice President of the United States,,UNK,"Trump, Donald J. and Vance, JD",
2024,NV,Clark,1361,"State Board of Education, District 1",1,UNK,"UNDERWOOD, TIM",0
2024,NV,Clark,1363,"State Assembly, District 41",41,UNK,"ARROYO, RAFAEL",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"BAUCUM, SUZAN",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"BERNSTEIN, NANCY",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"BRADFORD, KRISTAL",
2024,NV,Clark,1363,"State Board of Education, District 1",1,UNK,"BRAXTON, TRICIA",
2024,NV,Clark,1363,United States Senator,,REP,"BROWN, SAM",
2024,NV,Clark,1363,"Supreme Court Justice, Seat C",,UNK,"CADISH, ELISSA",
2024,NV,Clark,1363,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",
2024,NV,Clark,1363,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"COLE, MADILYN ""Leavitt""",
2024,NV,Clark,1363,United States Senator,,UNK,"Cunningham, Chris",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"DUSTIN-CRUZ, CYNTHIA",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"FERREIRA, AMY",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"GOOSSEN, DAVID",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",
2024,NV,Clark,1363,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",
2024,NV,Clark,1363,United States Senator,,UNK,"Hansen, JANINE",
2024,NV,Clark,1363,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"HAVLICEK, DAVID",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"HEAP, HILARY",
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"HOGE, WILLIAM",
2024,NV,Clark,1363,"State Assembly, District 41",41,UNK,"Jauregui, Sandra",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"LEAVITT, JAMES DEAN",
2024,NV,Clark,1363,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",
2024,NV,Clark,1363,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",
2024,NV,Clark,1363,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",
2024,NV,Clark,1363,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",
2024,NV,Clark,1363,United States Senator,,,None Of These Candidates,
2024,NV,Clark,1363,"Supreme Court Justice, Seat G",,,None Of These Candidates,
2024,NV,Clark,1363,President and Vice President of the United States,,,None Of These Candidates,
2024,NV,Clark,1363,"Supreme Court Justice, Seat C",,,None Of These Candidates,
2024,NV,Clark,1363,"Supreme Court Justice, Seat F",,,None Of These Candidates,
2024,NV,Clark,1363,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",0
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"QUINCE, RON ""Ron Q.""",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Department 29",Court,UNK,"REYNOLDS, JACOB",
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"ROBERTSON, MARK",
2024,NV,Clark,1363,United States Senator,,UNK,"ROSEN, JACKY S.",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"SCISCENTO, JOSEPH S.",
2024,NV,Clark,1363,President and Vice President of the United States,,UNK,"Skousen, Joel and Combs, Rik",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"SMITH-PETERSON, JESSICA",
2024,NV,Clark,1363,"School Board Trustee, District A",A,UNK,"STEVENS, EMILY",
2024,NV,Clark,1363,"Supreme Court Justice, Seat G",,UNK,"STIGLICH, LIDIA",
2024,NV,Clark,1363,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"Stoberski, Holly",
2024,NV,Clark,1363,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"TALIM, TINA",
2024,NV,Clark,1363,"U.S. Representative in Congress, District 1",1,UNK,"Titus, Dina",
2024,NV,Clark,1363,President and Vice President of the United States,,UNK,"Trump, Donald J. and Vance, JD",
2024,NV,Clark,1363,"State Board of Education, District 1",1,UNK,"UNDERWOOD, TIM",
2024,NV,Clark,1368,"State Assembly, District 21",21,UNK,"ARNDT, APRIL",625
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"BAUCUM, SUZAN",248
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"BERNSTEIN, NANCY",504
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"BRADFORD, KRISTAL",646
2024,NV,Clark,1368,United States Senator,,REP,"BROWN, SAM",587
2024,NV,Clark,1368,"Supreme Court Justice, Seat C",,UNK,"CADISH, ELISSA",900
2024,NV,Clark,1368,"State Board of Education, District 3",3,UNK,"CANTU, RENE",513
2024,NV,Clark,1368,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",483
2024,NV,Clark,1368,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",283
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"COLE, MADILYN ""Leavitt""",506
2024,NV,Clark,1368,United States Senator,,UNK,"Cunningham, Chris",14
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 5",,UNK,"DUSTIN-CRUZ, CYNTHIA",591
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 8",,UNK,"FERREIRA, AMY",576
2024,NV,Clark,1368,"State Board of Education, District 3",3,UNK,"FORD, DANIELLE",610
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",500
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",1094
2024,NV,Clark,1368,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",596
2024,NV,Clark,1368,United States Senator,,UNK,"Hansen, JANINE",25
2024,NV,Clark,1368,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",801
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"HEAP, HILARY",138
2024,NV,Clark,1368,"U.S. Representative in Congress, District 3",3,UNK,"JOHNSON, Drew",615
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"LEAVITT, JAMES DEAN",293
2024,NV,Clark,1368,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",893
2024,NV,Clark,1368,"U.S. Representative in Congress, District 3",3,UNK,"Lee, Susie",812
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",390
2024,NV,Clark,1368,"State Assembly, District 21",21,UNK,"Marzola, Elaine",778
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",632
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",1079
2024,NV,Clark,1368,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",283
2024,NV,Clark,1368,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",591
2024,NV,Clark,1368,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",808
2024,NV,Clark,1368,"Supreme Court Justice, Seat C",,,None Of These Candidates,381
2024,NV,Clark,1368,President and Vice President of the United States,,,None Of These Candidates,13
2024,NV,Clark,1368,"Supreme Court Justice, Seat F",,,None Of These Candidates,387
2024,NV,Clark,1368,"Supreme Court Justice, Seat G",,,None Of These Candidates,380
2024,NV,Clark,1368,United States Senator,,,None Of These Candidates,35
2024,NV,Clark,1368,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",3
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",1131
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Department 29",Court,UNK,"REYNOLDS, JACOB",1083
2024,NV,Clark,1368,United States Senator,,UNK,"ROSEN, JACKY S.",789
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 2",,UNK,"SCISCENTO, JOSEPH S.",469
2024,NV,Clark,1368,President and Vice President of the United States,,UNK,"Skousen, Joel and Combs, Rik",2
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"SMITH-PETERSON, JESSICA",280
2024,NV,Clark,1368,"School Board Trustee, District A",A,UNK,"STEVENS, EMILY",643
2024,NV,Clark,1368,"Supreme Court Justice, Seat G",,UNK,"STIGLICH, LIDIA",882
2024,NV,Clark,1368,"Justice of the Peace, Las Vegas Township, Department 4",,UNK,"Stoberski, Holly",156
2024,NV,Clark,1368,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"TALIM, TINA",764
2024,NV,Clark,1368,President and Vice President of the United States,,UNK,"Trump, Donald J. and Vance, JD",654
2024,NV,Clark,1384,"State Assembly, District 41",41,UNK,"ARROYO, RAFAEL",74
2024,NV,Clark,1384,"State Board of Education, District 1",1,UNK,"BRAXTON, TRICIA",118
2024,NV,Clark,1384,United States Senator,,REP,"BROWN, SAM",69
2024,NV,Clark,1384,"Supreme Court Justice, Seat C",,UNK,"CADISH, ELISSA",113
2024,NV,Clark,1384,"School Board Trustee, District A",A,UNK,"CATARATA, KARL",60
2024,NV,Clark,1384,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"COFFING, TERRY",31
2024,NV,Clark,1384,United States Senator,,UNK,"Cunningham, Chris",5
2024,NV,Clark,1384,"Justice of the Peace, Henderson Township, Department 1",,UNK,"DIGIACOMO, SANDY ALLRED",74
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"GAUDET, PAUL M.",58
2024,NV,Clark,1384,"U.S. Representative in Congress, District 1",1,UNK,"GOOSSEN, DAVID",0
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Family Division, Department C",Court,UNK,"GORDON, GREGORY G.",148
2024,NV,Clark,1384,"County Commissioner, District A",A,UNK,"HAMILTON, RYAN",75
2024,NV,Clark,1384,United States Senator,,UNK,"Hansen, JANINE",5
2024,NV,Clark,1384,President and Vice President of the United States,,UNK,"Harris, Kamala D. and Walz, Tim",132
2024,NV,Clark,1384,"U.S. Representative in Congress, District 1",1,UNK,"HAVLICEK, DAVID",5
2024,NV,Clark,1384,"U.S. Representative in Congress, District 1",1,UNK,"HOGE, WILLIAM",2
2024,NV,Clark,1384,"State Assembly, District 41",41,UNK,"Jauregui, Sandra",127
2024,NV,Clark,1384,"Henderson, City Council, Ward II",,UNK,"LARSON, MONICA ""Doc""",117
2024,NV,Clark,1384,"Supreme Court Justice, Seat F",,UNK,"Lee, Patty",118
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Department 14",Court,UNK,"LEFEBVRE, ALAN J.",44
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Family Division, Department N",Court,UNK,"MAXEY, KERRI",102
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Family Division, Department O",Court,UNK,"MCCONNELL, GINA",141
2024,NV,Clark,1384,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MCLEOD, ALEXANDRA Beth",43
2024,NV,Clark,1384,"District Court Judge,Eighth Judicial District, Department 27",Court,UNK,"MENDOZA, ERIKA",91
2024,NV,Clark,1384,"County Commissioner, District A",A,UNK,"NAFT, MICHAEL",124
2024,NV,Clark,1384,"Supreme Court Justice, Seat C",,,None Of These Candidates,64
2024,NV,Clark,1384,"Supreme Court Justice, Seat F",,,None Of These Candidates,62
2024,NV,Clark,1384,President and Vice President of the United States,,,None Of These Candidates,2
2024,NV,Clark,1384,United States Senator,,,None Of These Candidates,13
2024,NV,Clark,1384,"Supreme Court Justice, Seat G",,,None Of These Candidates,64
2024,NV,Clark,1384,President and Vice President of the United States,,UNK,"Oliver, Chase and ter Maat, Michael",3
2024,NV,Clark,1384,"District Court Judge, Eighth Judicial District, Department  7",Court,UNK,"Pieper, DANIELLE K.",152
