year,state,county,precinct,office,district,party,candidate,votes
2022,NV,Clark,5028,Governor,,UNK,"Davis, Brandon",1
2022,NV,Clark,5028,Governor,,REP,"Lombardo, Joe",10
2022,NV,Clark,5028,Governor,,,None Of These Candidates,0
2022,NV,Clark,5028,Governor,,DEM,"SISOLAK, Steve",22
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Demonte, Noreen",16
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Dotson, Cybill",6
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Baucam, Suzan",12
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Saxe, Rebecca",10
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Gonzalez, Bill",11
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Goodey, Jessica",11
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Berkley, Max",12
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Wilson, Amy",9
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Bonaventure, Joseph",14
2022,NV,Clark,5028,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Chio, Danielle ""Pieper""",9
2022,NV,Clark,5028,Lieutenant Governor,,UNK,"Anthony, Stavros",10
2022,NV,Clark,5028,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",20
2022,NV,Clark,5028,Lieutenant Governor,,UNK,"Delap, John ""Trey""",0
2022,NV,Clark,5028,Lieutenant Governor,,UNK,"Hoge, William",0
2022,NV,Clark,5028,Lieutenant Governor,,,None Of These Candidates,2
2022,NV,Clark,5028,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",1
2022,NV,Clark,5028,Public Administrator,,UNK,"Aldabbagh, Tabatha",2
2022,NV,Clark,5028,Public Administrator,,UNK,"Brown, Patsy",11
2022,NV,Clark,5028,Public Administrator,,UNK,"Reid, Rita Page",19
2022,NV,Clark,5028,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",21
2022,NV,Clark,5028,Secretary of State,,UNK,"Crane, Ross",1
2022,NV,Clark,5028,Secretary of State,,UNK,"Hansen, Janine",1
2022,NV,Clark,5028,Secretary of State,,REP,"Marchant, Jim",9
2022,NV,Clark,5028,Secretary of State,,,None Of These Candidates,0
2022,NV,Clark,5028,"State Assembly, District 10",10,UNK,"Hernandez, Sandie ""Gisela""",10
2022,NV,Clark,5028,"State Assembly, District 10",10,UNK,"Nguyen, Rochelle",23
2022,NV,Clark,5028,State Controller,,UNK,"Matthews, Andy",13
2022,NV,Clark,5028,State Controller,,,None Of These Candidates,0
2022,NV,Clark,5028,State Controller,,UNK,"Profeta, Jed W.",1
2022,NV,Clark,5028,State Controller,,UNK,"Spiegel, Ellen",19
2022,NV,Clark,5028,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,5
2022,NV,Clark,5028,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,28
2022,NV,Clark,5028,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,8
2022,NV,Clark,5028,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,25
2022,NV,Clark,5028,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,10
2022,NV,Clark,5028,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,24
2022,NV,Clark,5028,State Treasurer,,DEM,"Conine, Zach",19
2022,NV,Clark,5028,State Treasurer,,UNK,"Elliott, Bryan",1
2022,NV,Clark,5028,State Treasurer,,REP,"Fiore, Michele",13
2022,NV,Clark,5028,State Treasurer,,UNK,"Hendrickson, Margaret",0
2022,NV,Clark,5028,State Treasurer,,,None Of These Candidates,0
2022,NV,Clark,5028,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",17
2022,NV,Clark,5028,"Supreme Court Justice, Seat A",,,None Of These Candidates,8
2022,NV,Clark,5028,"Supreme Court Justice, Seat E",,,None Of These Candidates,9
2022,NV,Clark,5028,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",16
2022,NV,Clark,5028,"U.S. Representative in Congress, District 4",4,UNK,"Horsford, Steven A.",23
2022,NV,Clark,5028,"U.S. Representative in Congress, District 4",4,UNK,"Peters, Sam",11
2022,NV,Clark,5028,United States Senator,,DEM,"Cortez Masto, Catherine",25
2022,NV,Clark,5028,United States Senator,,REP,"Laxalt, Adam Paul",9
2022,NV,Clark,5028,United States Senator,,UNK,"Lindemann, Barry",0
2022,NV,Clark,5028,United States Senator,,,None Of These Candidates,0
2022,NV,Clark,5028,United States Senator,,UNK,"RUBINSON, BARRY",0
2022,NV,Clark,5028,United States Senator,,UNK,"Scott, Neil",0
2022,NV,Clark,5029,Attorney General,,REP,"Chattah, Sigal",202
2022,NV,Clark,5029,Attorney General,,DEM,"Ford, Aaron D.",373
2022,NV,Clark,5029,Attorney General,,,None Of These Candidates,18
2022,NV,Clark,5029,County Assessor,,UNK,"Johnson, Briana",377
2022,NV,Clark,5029,County Assessor,,UNK,"Menesini, Brandon",19
2022,NV,Clark,5029,County Assessor,,UNK,"Oseguera, Helen ""Ms. OS""",216
2022,NV,Clark,5029,County Clerk,,UNK,"Goya, Lynn Marie",364
2022,NV,Clark,5029,County Clerk,,UNK,"Young, Bill",242
2022,NV,Clark,5029,"County Commissioner, District E",E,UNK,"Hernandez, Marco",32
2022,NV,Clark,5029,"County Commissioner, District E",E,UNK,"Rider, Jon",205
2022,NV,Clark,5029,"County Commissioner, District E",E,UNK,"Rose, Randy",21
2022,NV,Clark,5029,"County Commissioner, District E",E,UNK,"SEGERBLOM, Richard ""Tick""",356
2022,NV,Clark,5029,County Recorder,,UNK,"Conway, Debbie",380
2022,NV,Clark,5029,County Recorder,,UNK,"Evans, John",239
2022,NV,Clark,5029,County Treasurer,,UNK,"Diaz, J. ""Ken""",378
2022,NV,Clark,5029,County Treasurer,,UNK,"Tracy, Mitchell T.",236
2022,NV,Clark,5029,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",143
2022,NV,Clark,5029,"Court of Appeals Judge, Department 1",,,None Of These Candidates,149
2022,NV,Clark,5029,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",278
2022,NV,Clark,5029,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",407
2022,NV,Clark,5029,"Court of Appeals Judge, Department 2",,,None Of These Candidates,154
2022,NV,Clark,5029,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",399
2022,NV,Clark,5029,"Court of Appeals Judge, Department 3",,,None Of These Candidates,162
2022,NV,Clark,5029,District Attorney,Attorney,UNK,"Treffinger, Timothy",220
2022,NV,Clark,5029,District Attorney,Attorney,UNK,"Wolfson, Steve",394
2022,NV,Clark,5029,"District Court Judge, Department  9",Court,UNK,"Gall, Maria",334
2022,NV,Clark,5029,"District Court Judge, Department  9",Court,UNK,"Leavitt, James Dean",204
2022,NV,Clark,5029,"District Court Judge, Department 11",Court,UNK,"Albertson, Anna",314
2022,NV,Clark,5029,"District Court Judge, Department 11",Court,UNK,"ROOHANI, ELLIE",224
2022,NV,Clark,5029,"District Court Judge, Department 17",Court,UNK,"Ganz, Adam",205
2022,NV,Clark,5029,"District Court Judge, Department 17",Court,UNK,"Moors, Lindsey D.",138
2022,NV,Clark,5029,"District Court Judge, Department 17",Court,UNK,"Schwartz, Jennifer",187
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Brewer, Kristine",108
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Hughes, Lynn",88
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Jacks, David",74
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Keels, Stephanie M.",99
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Kurth, Robert",46
2022,NV,Clark,5029,"District Court Judge, Family Division, Department A",Court,UNK,"Parlade, Maria D.",109
2022,NV,Clark,5029,Governor,,UNK,"Bridges, Ed",14
2022,NV,Clark,5029,Governor,,UNK,"Davis, Brandon",10
2022,NV,Clark,5029,Governor,,REP,"Lombardo, Joe",231
2022,NV,Clark,5029,Governor,,,None Of These Candidates,12
2022,NV,Clark,5029,Governor,,DEM,"SISOLAK, Steve",357
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Demonte, Noreen",283
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Dotson, Cybill",237
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Baucam, Suzan",243
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Saxe, Rebecca",283
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Gonzalez, Bill",232
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Goodey, Jessica",291
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Berkley, Max",218
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Wilson, Amy",303
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Bonaventure, Joseph",340
2022,NV,Clark,5029,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Chio, Danielle ""Pieper""",198
2022,NV,Clark,5029,Lieutenant Governor,,UNK,"Anthony, Stavros",232
2022,NV,Clark,5029,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",341
2022,NV,Clark,5029,Lieutenant Governor,,UNK,"Delap, John ""Trey""",2
2022,NV,Clark,5029,Lieutenant Governor,,UNK,"Hoge, William",13
2022,NV,Clark,5029,Lieutenant Governor,,,None Of These Candidates,22
2022,NV,Clark,5029,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",11
2022,NV,Clark,5029,Public Administrator,,UNK,"Aldabbagh, Tabatha",21
2022,NV,Clark,5029,Public Administrator,,UNK,"Brown, Patsy",231
2022,NV,Clark,5029,Public Administrator,,UNK,"Reid, Rita Page",361
2022,NV,Clark,5029,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",367
2022,NV,Clark,5029,Secretary of State,,UNK,"Crane, Ross",8
2022,NV,Clark,5029,Secretary of State,,UNK,"Hansen, Janine",19
2022,NV,Clark,5029,Secretary of State,,REP,"Marchant, Jim",216
2022,NV,Clark,5029,Secretary of State,,,None Of These Candidates,13
2022,NV,Clark,5029,"State Assembly, District 14",14,UNK,"Mosca, Erica",367
2022,NV,Clark,5029,"State Assembly, District 14",14,UNK,"Stamper, Shawn",242
2022,NV,Clark,5029,State Controller,,UNK,"Matthews, Andy",230
2022,NV,Clark,5029,State Controller,,,None Of These Candidates,22
2022,NV,Clark,5029,State Controller,,UNK,"Profeta, Jed W.",10
2022,NV,Clark,5029,State Controller,,UNK,"Spiegel, Ellen",361
2022,NV,Clark,5029,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,161
2022,NV,Clark,5029,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,440
2022,NV,Clark,5029,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,168
2022,NV,Clark,5029,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,428
2022,NV,Clark,5029,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,192
2022,NV,Clark,5029,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,411
2022,NV,Clark,5029,"State Senate, District 21",21,UNK,"Larsen, April",248
2022,NV,Clark,5029,"State Senate, District 21",21,UNK,"Ohrenschall, James",359
2022,NV,Clark,5029,State Treasurer,,DEM,"Conine, Zach",359
2022,NV,Clark,5029,State Treasurer,,UNK,"Elliott, Bryan",13
2022,NV,Clark,5029,State Treasurer,,REP,"Fiore, Michele",211
2022,NV,Clark,5029,State Treasurer,,UNK,"Hendrickson, Margaret",16
2022,NV,Clark,5029,State Treasurer,,,None Of These Candidates,25
2022,NV,Clark,5029,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",409
2022,NV,Clark,5029,"Supreme Court Justice, Seat A",,,None Of These Candidates,155
2022,NV,Clark,5029,"Supreme Court Justice, Seat E",,,None Of These Candidates,162
2022,NV,Clark,5029,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",401
2022,NV,Clark,5029,Trustee Clark County School District G,G,UNK,"Cavazos, Linda P.",331
2022,NV,Clark,5029,Trustee Clark County School District G,G,UNK,"Wieman, Greg",196
2022,NV,Clark,5029,"U.S. Representative in Congress, District 1",1,UNK,"Cavanaugh, Ken",28
2022,NV,Clark,5029,"U.S. Representative in Congress, District 1",1,UNK,"Robertson, Mark",219
2022,NV,Clark,5029,"U.S. Representative in Congress, District 1",1,UNK,"Titus, Dina",366
2022,NV,Clark,5029,United States Senator,,DEM,"Cortez Masto, Catherine",364
2022,NV,Clark,5029,United States Senator,,REP,"Laxalt, Adam Paul",223
2022,NV,Clark,5029,United States Senator,,UNK,"Lindemann, Barry",6
2022,NV,Clark,5029,United States Senator,,,None Of These Candidates,14
2022,NV,Clark,5029,United States Senator,,UNK,"RUBINSON, BARRY",9
2022,NV,Clark,5029,United States Senator,,UNK,"Scott, Neil",7
2022,NV,Clark,5030,Attorney General,,REP,"Chattah, Sigal",292
2022,NV,Clark,5030,Attorney General,,DEM,"Ford, Aaron D.",535
2022,NV,Clark,5030,Attorney General,,,None Of These Candidates,27
2022,NV,Clark,5030,County Assessor,,UNK,"Johnson, Briana",537
2022,NV,Clark,5030,County Assessor,,UNK,"Menesini, Brandon",26
2022,NV,Clark,5030,County Assessor,,UNK,"Oseguera, Helen ""Ms. OS""",318
2022,NV,Clark,5030,County Clerk,,UNK,"Goya, Lynn Marie",529
2022,NV,Clark,5030,County Clerk,,UNK,"Young, Bill",351
2022,NV,Clark,5030,"County Commissioner, District E",E,UNK,"Hernandez, Marco",35
2022,NV,Clark,5030,"County Commissioner, District E",E,UNK,"Rider, Jon",333
2022,NV,Clark,5030,"County Commissioner, District E",E,UNK,"Rose, Randy",15
2022,NV,Clark,5030,"County Commissioner, District E",E,UNK,"SEGERBLOM, Richard ""Tick""",505
2022,NV,Clark,5030,County Recorder,,UNK,"Conway, Debbie",541
2022,NV,Clark,5030,County Recorder,,UNK,"Evans, John",334
2022,NV,Clark,5030,County Treasurer,,UNK,"Diaz, J. ""Ken""",523
2022,NV,Clark,5030,County Treasurer,,UNK,"Tracy, Mitchell T.",356
2022,NV,Clark,5030,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",215
2022,NV,Clark,5030,"Court of Appeals Judge, Department 1",,,None Of These Candidates,197
2022,NV,Clark,5030,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",401
2022,NV,Clark,5030,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",582
2022,NV,Clark,5030,"Court of Appeals Judge, Department 2",,,None Of These Candidates,211
2022,NV,Clark,5030,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",578
2022,NV,Clark,5030,"Court of Appeals Judge, Department 3",,,None Of These Candidates,227
2022,NV,Clark,5030,District Attorney,Attorney,UNK,"Treffinger, Timothy",320
2022,NV,Clark,5030,District Attorney,Attorney,UNK,"Wolfson, Steve",562
2022,NV,Clark,5030,"District Court Judge, Department  9",Court,UNK,"Gall, Maria",469
2022,NV,Clark,5030,"District Court Judge, Department  9",Court,UNK,"Leavitt, James Dean",288
2022,NV,Clark,5030,"District Court Judge, Department 11",Court,UNK,"Albertson, Anna",452
2022,NV,Clark,5030,"District Court Judge, Department 11",Court,UNK,"ROOHANI, ELLIE",299
2022,NV,Clark,5030,"District Court Judge, Department 17",Court,UNK,"Ganz, Adam",250
2022,NV,Clark,5030,"District Court Judge, Department 17",Court,UNK,"Moors, Lindsey D.",205
2022,NV,Clark,5030,"District Court Judge, Department 17",Court,UNK,"Schwartz, Jennifer",288
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Brewer, Kristine",156
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Hughes, Lynn",132
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Jacks, David",124
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Keels, Stephanie M.",115
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Kurth, Robert",66
2022,NV,Clark,5030,"District Court Judge, Family Division, Department A",Court,UNK,"Parlade, Maria D.",148
2022,NV,Clark,5030,Governor,,UNK,"Bridges, Ed",10
2022,NV,Clark,5030,Governor,,UNK,"Davis, Brandon",16
2022,NV,Clark,5030,Governor,,REP,"Lombardo, Joe",331
2022,NV,Clark,5030,Governor,,,None Of These Candidates,11
2022,NV,Clark,5030,Governor,,DEM,"SISOLAK, Steve",537
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Demonte, Noreen",384
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Dotson, Cybill",349
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Baucam, Suzan",346
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Saxe, Rebecca",399
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Gonzalez, Bill",278
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Goodey, Jessica",459
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Berkley, Max",308
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Wilson, Amy",429
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Bonaventure, Joseph",462
2022,NV,Clark,5030,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Chio, Danielle ""Pieper""",298
2022,NV,Clark,5030,Lieutenant Governor,,UNK,"Anthony, Stavros",337
2022,NV,Clark,5030,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",519
2022,NV,Clark,5030,Lieutenant Governor,,UNK,"Delap, John ""Trey""",6
2022,NV,Clark,5030,Lieutenant Governor,,UNK,"Hoge, William",7
2022,NV,Clark,5030,Lieutenant Governor,,,None Of These Candidates,21
2022,NV,Clark,5030,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",10
2022,NV,Clark,5030,Public Administrator,,UNK,"Aldabbagh, Tabatha",30
2022,NV,Clark,5030,Public Administrator,,UNK,"Brown, Patsy",345
2022,NV,Clark,5030,Public Administrator,,UNK,"Reid, Rita Page",510
2022,NV,Clark,5030,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",530
2022,NV,Clark,5030,Secretary of State,,UNK,"Crane, Ross",10
2022,NV,Clark,5030,Secretary of State,,UNK,"Hansen, Janine",9
2022,NV,Clark,5030,Secretary of State,,REP,"Marchant, Jim",327
2022,NV,Clark,5030,Secretary of State,,,None Of These Candidates,24
2022,NV,Clark,5030,"State Assembly, District 10",10,UNK,"Hernandez, Sandie ""Gisela""",353
2022,NV,Clark,5030,"State Assembly, District 10",10,UNK,"Nguyen, Rochelle",532
2022,NV,Clark,5030,State Controller,,UNK,"Matthews, Andy",346
2022,NV,Clark,5030,State Controller,,,None Of These Candidates,25
2022,NV,Clark,5030,State Controller,,UNK,"Profeta, Jed W.",12
2022,NV,Clark,5030,State Controller,,UNK,"Spiegel, Ellen",511
2022,NV,Clark,5030,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,228
2022,NV,Clark,5030,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,646
2022,NV,Clark,5030,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,227
2022,NV,Clark,5030,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,641
2022,NV,Clark,5030,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,285
2022,NV,Clark,5030,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,593
2022,NV,Clark,5030,State Treasurer,,DEM,"Conine, Zach",519
2022,NV,Clark,5030,State Treasurer,,UNK,"Elliott, Bryan",8
2022,NV,Clark,5030,State Treasurer,,REP,"Fiore, Michele",323
2022,NV,Clark,5030,State Treasurer,,UNK,"Hendrickson, Margaret",19
2022,NV,Clark,5030,State Treasurer,,,None Of These Candidates,29
2022,NV,Clark,5030,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",583
2022,NV,Clark,5030,"Supreme Court Justice, Seat A",,,None Of These Candidates,217
2022,NV,Clark,5030,"Supreme Court Justice, Seat E",,,None Of These Candidates,222
2022,NV,Clark,5030,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",576
2022,NV,Clark,5030,Trustee Clark County School District F,F,UNK,"Bustamante Adams, Irene",348
2022,NV,Clark,5030,Trustee Clark County School District F,F,UNK,"Ford, Danielle",400
2022,NV,Clark,5030,"U.S. Representative in Congress, District 4",4,UNK,"Horsford, Steven A.",544
2022,NV,Clark,5030,"U.S. Representative in Congress, District 4",4,UNK,"Peters, Sam",344
2022,NV,Clark,5030,United States Senator,,DEM,"Cortez Masto, Catherine",544
2022,NV,Clark,5030,United States Senator,,REP,"Laxalt, Adam Paul",335
2022,NV,Clark,5030,United States Senator,,UNK,"Lindemann, Barry",7
2022,NV,Clark,5030,United States Senator,,,None Of These Candidates,12
2022,NV,Clark,5030,United States Senator,,UNK,"RUBINSON, BARRY",9
2022,NV,Clark,5030,United States Senator,,UNK,"Scott, Neil",6
2022,NV,Clark,5031,Attorney General,,REP,"Chattah, Sigal",162
2022,NV,Clark,5031,Attorney General,,DEM,"Ford, Aaron D.",545
2022,NV,Clark,5031,Attorney General,,,None Of These Candidates,24
2022,NV,Clark,5031,County Assessor,,UNK,"Johnson, Briana",533
2022,NV,Clark,5031,County Assessor,,UNK,"Menesini, Brandon",37
2022,NV,Clark,5031,County Assessor,,UNK,"Oseguera, Helen ""Ms. OS""",182
2022,NV,Clark,5031,County Clerk,,UNK,"Goya, Lynn Marie",539
2022,NV,Clark,5031,County Clerk,,UNK,"Young, Bill",206
2022,NV,Clark,5031,"County Commissioner, District E",E,UNK,"Hernandez, Marco",95
2022,NV,Clark,5031,"County Commissioner, District E",E,UNK,"Rider, Jon",173
2022,NV,Clark,5031,"County Commissioner, District E",E,UNK,"Rose, Randy",21
2022,NV,Clark,5031,"County Commissioner, District E",E,UNK,"SEGERBLOM, Richard ""Tick""",462
2022,NV,Clark,5031,County Recorder,,UNK,"Conway, Debbie",553
2022,NV,Clark,5031,County Recorder,,UNK,"Evans, John",197
2022,NV,Clark,5031,County Treasurer,,UNK,"Diaz, J. ""Ken""",536
2022,NV,Clark,5031,County Treasurer,,UNK,"Tracy, Mitchell T.",208
2022,NV,Clark,5031,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",185
2022,NV,Clark,5031,"Court of Appeals Judge, Department 1",,,None Of These Candidates,165
2022,NV,Clark,5031,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",350
2022,NV,Clark,5031,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",491
2022,NV,Clark,5031,"Court of Appeals Judge, Department 2",,,None Of These Candidates,201
2022,NV,Clark,5031,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",494
2022,NV,Clark,5031,"Court of Appeals Judge, Department 3",,,None Of These Candidates,192
2022,NV,Clark,5031,District Attorney,Attorney,UNK,"Treffinger, Timothy",180
2022,NV,Clark,5031,District Attorney,Attorney,UNK,"Wolfson, Steve",555
2022,NV,Clark,5031,"District Court Judge, Department  9",Court,UNK,"Gall, Maria",460
2022,NV,Clark,5031,"District Court Judge, Department  9",Court,UNK,"Leavitt, James Dean",201
2022,NV,Clark,5031,"District Court Judge, Department 11",Court,UNK,"Albertson, Anna",377
2022,NV,Clark,5031,"District Court Judge, Department 11",Court,UNK,"ROOHANI, ELLIE",281
2022,NV,Clark,5031,"District Court Judge, Department 17",Court,UNK,"Ganz, Adam",202
2022,NV,Clark,5031,"District Court Judge, Department 17",Court,UNK,"Moors, Lindsey D.",217
2022,NV,Clark,5031,"District Court Judge, Department 17",Court,UNK,"Schwartz, Jennifer",241
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Brewer, Kristine",129
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Hughes, Lynn",100
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Jacks, David",97
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Keels, Stephanie M.",129
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Kurth, Robert",69
2022,NV,Clark,5031,"District Court Judge, Family Division, Department A",Court,UNK,"Parlade, Maria D.",128
2022,NV,Clark,5031,Governor,,UNK,"Bridges, Ed",9
2022,NV,Clark,5031,Governor,,UNK,"Davis, Brandon",6
2022,NV,Clark,5031,Governor,,REP,"Lombardo, Joe",195
2022,NV,Clark,5031,Governor,,,None Of These Candidates,23
2022,NV,Clark,5031,Governor,,DEM,"SISOLAK, Steve",524
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Demonte, Noreen",352
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 10",,UNK,"Dotson, Cybill",296
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Baucam, Suzan",300
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 13",,UNK,"Saxe, Rebecca",351
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Gonzalez, Bill",273
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 6",,UNK,"Goodey, Jessica",377
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Berkley, Max",280
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 7",,UNK,"Wilson, Amy",377
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Bonaventure, Joseph",400
2022,NV,Clark,5031,"Justice of the Peace Las Vegas Township, Department 9",,UNK,"Chio, Danielle ""Pieper""",270
2022,NV,Clark,5031,Lieutenant Governor,,UNK,"Anthony, Stavros",191
2022,NV,Clark,5031,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",503
2022,NV,Clark,5031,Lieutenant Governor,,UNK,"Delap, John ""Trey""",9
2022,NV,Clark,5031,Lieutenant Governor,,UNK,"Hoge, William",9
2022,NV,Clark,5031,Lieutenant Governor,,,None Of These Candidates,26
2022,NV,Clark,5031,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",16
2022,NV,Clark,5031,Public Administrator,,UNK,"Aldabbagh, Tabatha",30
2022,NV,Clark,5031,Public Administrator,,UNK,"Brown, Patsy",196
2022,NV,Clark,5031,Public Administrator,,UNK,"Reid, Rita Page",520
