year,state,county,precinct,office,district,party,candidate,votes
2020,NV,Clark,6475,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",243
2020,NV,Clark,6475,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",686
2020,NV,Clark,6475,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",380
2020,NV,Clark,6475,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",554
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",864
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",864
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",870
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",861
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",581
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",318
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",840
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",269
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",639
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",853
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",491
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",418
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",607
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",320
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",856
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",846
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",454
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",501
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",868
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",851
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",521
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",427
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",862
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",848
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",851
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Cutter, Nadin",540
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Stoffel, Jason",403
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Gonzalez, Bill",451
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Throne, Dawn",496
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department V",Court,UNK,"Pickard, Margaret E.",845
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rincon White, Adriana",479
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rocheleau, Stacy Michelle",459
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Almase, Heidi",524
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Davis, Jim",398
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department Y",Court,UNK,"Charter, Stephanie",836
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Mercer, Michele ""Shell""",509
2020,NV,Clark,6475,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Perez, Romeo",441
2020,NV,Clark,6475,"Justice of the Peace, Las Vegas Twnsh Department 12",,UNK,"Clowers-Sanborn, Shanon",273
2020,NV,Clark,6475,"Justice of the Peace, Las Vegas Twnsh Department 12",,UNK,"Sullivan, Diana L.",642
2020,NV,Clark,6475,President and Vice President of the United States,,UNK,"BIDEN, JOSEPH R.",775
2020,NV,Clark,6475,President and Vice President of the United States,,UNK,"BLANKENSHIP, DON",2
2020,NV,Clark,6475,President and Vice President of the United States,,UNK,"JORGENSEN, JO",13
2020,NV,Clark,6475,President and Vice President of the United States,,,None Of These Candidates,15
2020,NV,Clark,6475,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",477
2020,NV,Clark,6475,"State Assembly, District  9",9,UNK,"Altman, Barbara",444
2020,NV,Clark,6475,"State Assembly, District  9",9,UNK,"Yeager, Steve",739
2020,NV,Clark,6475,STATE QUESTION NO. 1,,,No,385
2020,NV,Clark,6475,STATE QUESTION NO. 1,,,Yes,740
2020,NV,Clark,6475,STATE QUESTION NO. 2,,,No,372
2020,NV,Clark,6475,STATE QUESTION NO. 2,,,Yes,825
2020,NV,Clark,6475,STATE QUESTION NO. 3,,,No,350
2020,NV,Clark,6475,STATE QUESTION NO. 3,,,Yes,808
2020,NV,Clark,6475,STATE QUESTION NO. 4,,,No,283
2020,NV,Clark,6475,STATE QUESTION NO. 4,,,Yes,886
2020,NV,Clark,6475,STATE QUESTION NO. 6,,,No,320
2020,NV,Clark,6475,STATE QUESTION NO. 6,,,Yes,832
2020,NV,Clark,6475,"Supreme Court Justice, Seat B",,,None Of These Candidates,274
2020,NV,Clark,6475,"Supreme Court Justice, Seat B",,UNK,"Pickering, Kristina",781
2020,NV,Clark,6475,"Supreme Court Justice, Seat D",,UNK,"FUMO, Ozzie",458
2020,NV,Clark,6475,"Supreme Court Justice, Seat D",,UNK,"HERNDON, DOUGLAS",414
2020,NV,Clark,6475,"Supreme Court Justice, Seat D",,,None Of These Candidates,230
2020,NV,Clark,6475,"U.S. Representative in Congress, Dist. 3",,UNK,"BRIDGES II, EDWARD",30
2020,NV,Clark,6475,"U.S. Representative in Congress, Dist. 3",,UNK,"Brown, Steve",38
2020,NV,Clark,6475,"U.S. Representative in Congress, Dist. 3",,UNK,"LEE, SUZANNE",717
2020,NV,Clark,6475,"U.S. Representative in Congress, Dist. 3",,UNK,"Rodimer, Dan ""Big Dan""",415
2020,NV,Clark,6477,"Court Of Appeals Judge, Dept. 3",,UNK,"BULLA, BONNIE",300
2020,NV,Clark,6477,"Court Of Appeals Judge, Dept. 3",,UNK,"BUSH, SUSAN",224
2020,NV,Clark,6477,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,149
2020,NV,Clark,6477,"District Court Judge, District 8, Department  1",Court,UNK,"Villani, Jacob",277
2020,NV,Clark,6477,"District Court Judge, District 8, Department  1",Court,UNK,"Yeager, Bita ""Marie""",369
2020,NV,Clark,6477,"District Court Judge, District 8, Department  2",Court,UNK,"Kierny, Carli Lynn",358
2020,NV,Clark,6477,"District Court Judge, District 8, Department  2",Court,UNK,"Scotti, Richard",271
2020,NV,Clark,6477,"District Court Judge, District 8, Department  3",Court,UNK,"Ganz, Adam",233
2020,NV,Clark,6477,"District Court Judge, District 8, Department  3",Court,UNK,"Trujillo, Monica",392
2020,NV,Clark,6477,"District Court Judge, District 8, Department  4",Court,UNK,"Aurbach, Phil",271
2020,NV,Clark,6477,"District Court Judge, District 8, Department  4",Court,UNK,"Krall, Nadia",360
2020,NV,Clark,6477,"District Court Judge, District 8, Department  5",Court,UNK,"Barisich, Veronica",362
2020,NV,Clark,6477,"District Court Judge, District 8, Department  5",Court,UNK,"Coffing, Terry",270
2020,NV,Clark,6477,"District Court Judge, District 8, Department  6",Court,UNK,"Bluth, Jacqueline",409
2020,NV,Clark,6477,"District Court Judge, District 8, Department  6",Court,UNK,"Leventhal, Todd M.",214
2020,NV,Clark,6477,"District Court Judge, District 8, Department  7",Court,UNK,"Bell, Linda Marie",559
2020,NV,Clark,6477,"District Court Judge, District 8, Department  8",Court,UNK,"Atkin, Trevor",299
2020,NV,Clark,6477,"District Court Judge, District 8, Department  8",Court,UNK,"Peterson, Jessica K.",310
2020,NV,Clark,6477,"District Court Judge, District 8, Department  9",Court,UNK,"Silva, Cristina D.",554
2020,NV,Clark,6477,"District Court Judge, District 8, Department 10",Court,UNK,"Jones, Tierra",544
2020,NV,Clark,6477,"District Court Judge, District 8, Department 11",Court,UNK,"Gonzalez, Elizabeth ""Betsy""",584
2020,NV,Clark,6477,"District Court Judge, District 8, Department 12",Court,UNK,"Leavitt, Michelle",552
2020,NV,Clark,6477,"District Court Judge, District 8, Department 13",Court,UNK,"Denton, Mark",563
2020,NV,Clark,6477,"District Court Judge, District 8, Department 14",Court,UNK,"Escobar, Adriana",576
2020,NV,Clark,6477,"District Court Judge, District 8, Department 15",Court,UNK,"Hardy, Jr., Joe",567
2020,NV,Clark,6477,"District Court Judge, District 8, Department 16",Court,UNK,"Williams, Tim",532
2020,NV,Clark,6477,"District Court Judge, District 8, Department 17",Court,UNK,"Albertson, Anna",297
2020,NV,Clark,6477,"District Court Judge, District 8, Department 17",Court,UNK,"Villani, Michael",324
2020,NV,Clark,6477,"District Court Judge, District 8, Department 18",Court,UNK,"Holthus, Mary Kay",400
2020,NV,Clark,6477,"District Court Judge, District 8, Department 18",Court,UNK,"Hunt, John A.",224
2020,NV,Clark,6477,"District Court Judge, District 8, Department 19",Court,UNK,"Eller, Crystal",303
2020,NV,Clark,6477,"District Court Judge, District 8, Department 19",Court,UNK,"Kephart, William ""Bill""",321
2020,NV,Clark,6477,"District Court Judge, District 8, Department 20",Court,UNK,"Hooker, Dawn Allysa",284
2020,NV,Clark,6477,"District Court Judge, District 8, Department 20",Court,UNK,"Johnson, Eric",308
2020,NV,Clark,6477,"District Court Judge, District 8, Department 21",Court,UNK,"Clark Newberry, Tara",314
2020,NV,Clark,6477,"District Court Judge, District 8, Department 21",Court,UNK,"Reynolds, Jacob",303
2020,NV,Clark,6477,"District Court Judge, District 8, Department 22",Court,UNK,"Johnson, Susan",427
2020,NV,Clark,6477,"District Court Judge, District 8, Department 22",Court,UNK,"Nadig, Ben",166
2020,NV,Clark,6477,"District Court Judge, District 8, Department 23",Court,UNK,"Armstrong, Karl W.",254
2020,NV,Clark,6477,"District Court Judge, District 8, Department 23",Court,UNK,"Lilly-Spells, Jasmin",332
2020,NV,Clark,6477,"District Court Judge, District 8, Department 24",Court,UNK,"Ballou, Erika D.",313
2020,NV,Clark,6477,"District Court Judge, District 8, Department 24",Court,UNK,"Gilliam, Dan",277
2020,NV,Clark,6477,"District Court Judge, District 8, Department 25",Court,UNK,"Delaney, Kathleen E.",533
2020,NV,Clark,6477,"District Court Judge, District 8, Department 26",Court,UNK,"Sturman, Gloria",533
2020,NV,Clark,6477,"District Court Judge, District 8, Department 27",Court,UNK,"Allf, Nancy",528
2020,NV,Clark,6477,"District Court Judge, District 8, Department 28",Court,UNK,"Israel, Ron",532
2020,NV,Clark,6477,"District Court Judge, District 8, Department 29",Court,UNK,"JONES, DAVID M.",374
2020,NV,Clark,6477,"District Court Judge, District 8, Department 29",Court,UNK,"López-Negrete, David",225
2020,NV,Clark,6477,"District Court Judge, District 8, Department 30",Court,UNK,"Wiese, Jerry A.",517
2020,NV,Clark,6477,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",138
2020,NV,Clark,6477,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",439
2020,NV,Clark,6477,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",260
2020,NV,Clark,6477,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",324
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",530
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",534
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",533
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",545
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",346
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",224
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",521
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",163
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",420
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",537
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",311
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",276
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",349
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",246
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",518
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",517
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",329
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",272
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",539
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",519
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",283
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",325
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",536
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",512
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",525
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Cutter, Nadin",313
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Stoffel, Jason",285
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Gonzalez, Bill",315
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Throne, Dawn",305
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department V",Court,UNK,"Pickard, Margaret E.",517
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rincon White, Adriana",270
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rocheleau, Stacy Michelle",327
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Almase, Heidi",292
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Davis, Jim",286
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department Y",Court,UNK,"Charter, Stephanie",506
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Mercer, Michele ""Shell""",356
2020,NV,Clark,6477,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Perez, Romeo",247
2020,NV,Clark,6477,"Justice of the Peace, Las Vegas Twnsh Department 12",,UNK,"Clowers-Sanborn, Shanon",159
2020,NV,Clark,6477,"Justice of the Peace, Las Vegas Twnsh Department 12",,UNK,"Sullivan, Diana L.",409
2020,NV,Clark,6477,President and Vice President of the United States,,UNK,"BIDEN, JOSEPH R.",407
2020,NV,Clark,6477,President and Vice President of the United States,,UNK,"BLANKENSHIP, DON",2
2020,NV,Clark,6477,President and Vice President of the United States,,UNK,"JORGENSEN, JO",10
2020,NV,Clark,6477,President and Vice President of the United States,,,None Of These Candidates,5
2020,NV,Clark,6477,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",406
2020,NV,Clark,6477,"State Assembly, District  9",9,UNK,"Altman, Barbara",396
2020,NV,Clark,6477,"State Assembly, District  9",9,UNK,"Yeager, Steve",387
2020,NV,Clark,6477,STATE QUESTION NO. 1,,,No,345
2020,NV,Clark,6477,STATE QUESTION NO. 1,,,Yes,400
2020,NV,Clark,6477,STATE QUESTION NO. 2,,,No,277
2020,NV,Clark,6477,STATE QUESTION NO. 2,,,Yes,504
2020,NV,Clark,6477,STATE QUESTION NO. 3,,,No,300
2020,NV,Clark,6477,STATE QUESTION NO. 3,,,Yes,462
2020,NV,Clark,6477,STATE QUESTION NO. 4,,,No,252
2020,NV,Clark,6477,STATE QUESTION NO. 4,,,Yes,510
2020,NV,Clark,6477,STATE QUESTION NO. 6,,,No,297
2020,NV,Clark,6477,STATE QUESTION NO. 6,,,Yes,462
2020,NV,Clark,6477,"Supreme Court Justice, Seat B",,,None Of These Candidates,170
2020,NV,Clark,6477,"Supreme Court Justice, Seat B",,UNK,"Pickering, Kristina",514
2020,NV,Clark,6477,"Supreme Court Justice, Seat D",,UNK,"FUMO, Ozzie",260
2020,NV,Clark,6477,"Supreme Court Justice, Seat D",,UNK,"HERNDON, DOUGLAS",301
2020,NV,Clark,6477,"Supreme Court Justice, Seat D",,,None Of These Candidates,146
2020,NV,Clark,6477,"U.S. Representative in Congress, Dist. 3",,UNK,"BRIDGES II, EDWARD",19
2020,NV,Clark,6477,"U.S. Representative in Congress, Dist. 3",,UNK,"Brown, Steve",30
2020,NV,Clark,6477,"U.S. Representative in Congress, Dist. 3",,UNK,"LEE, SUZANNE",396
2020,NV,Clark,6477,"U.S. Representative in Congress, Dist. 3",,UNK,"Rodimer, Dan ""Big Dan""",358
2020,NV,Clark,6484,"Court Of Appeals Judge, Dept. 3",,UNK,"BULLA, BONNIE",251
2020,NV,Clark,6484,"Court Of Appeals Judge, Dept. 3",,UNK,"BUSH, SUSAN",165
2020,NV,Clark,6484,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,114
2020,NV,Clark,6484,"District Court Judge, District 8, Department  1",Court,UNK,"Villani, Jacob",212
2020,NV,Clark,6484,"District Court Judge, District 8, Department  1",Court,UNK,"Yeager, Bita ""Marie""",278
2020,NV,Clark,6484,"District Court Judge, District 8, Department  2",Court,UNK,"Kierny, Carli Lynn",233
2020,NV,Clark,6484,"District Court Judge, District 8, Department  2",Court,UNK,"Scotti, Richard",250
2020,NV,Clark,6484,"District Court Judge, District 8, Department  3",Court,UNK,"Ganz, Adam",226
2020,NV,Clark,6484,"District Court Judge, District 8, Department  3",Court,UNK,"Trujillo, Monica",255
2020,NV,Clark,6484,"District Court Judge, District 8, Department  4",Court,UNK,"Aurbach, Phil",268
2020,NV,Clark,6484,"District Court Judge, District 8, Department  4",Court,UNK,"Krall, Nadia",209
2020,NV,Clark,6484,"District Court Judge, District 8, Department  5",Court,UNK,"Barisich, Veronica",214
2020,NV,Clark,6484,"District Court Judge, District 8, Department  5",Court,UNK,"Coffing, Terry",269
2020,NV,Clark,6484,"District Court Judge, District 8, Department  6",Court,UNK,"Bluth, Jacqueline",327
2020,NV,Clark,6484,"District Court Judge, District 8, Department  6",Court,UNK,"Leventhal, Todd M.",151
2020,NV,Clark,6484,"District Court Judge, District 8, Department  7",Court,UNK,"Bell, Linda Marie",423
2020,NV,Clark,6484,"District Court Judge, District 8, Department  8",Court,UNK,"Atkin, Trevor",278
2020,NV,Clark,6484,"District Court Judge, District 8, Department  8",Court,UNK,"Peterson, Jessica K.",186
2020,NV,Clark,6484,"District Court Judge, District 8, Department  9",Court,UNK,"Silva, Cristina D.",430
2020,NV,Clark,6484,"District Court Judge, District 8, Department 10",Court,UNK,"Jones, Tierra",426
2020,NV,Clark,6484,"District Court Judge, District 8, Department 11",Court,UNK,"Gonzalez, Elizabeth ""Betsy""",436
2020,NV,Clark,6484,"District Court Judge, District 8, Department 12",Court,UNK,"Leavitt, Michelle",419
2020,NV,Clark,6484,"District Court Judge, District 8, Department 13",Court,UNK,"Denton, Mark",433
2020,NV,Clark,6484,"District Court Judge, District 8, Department 14",Court,UNK,"Escobar, Adriana",427
2020,NV,Clark,6484,"District Court Judge, District 8, Department 15",Court,UNK,"Hardy, Jr., Joe",434
2020,NV,Clark,6484,"District Court Judge, District 8, Department 16",Court,UNK,"Williams, Tim",410
2020,NV,Clark,6484,"District Court Judge, District 8, Department 17",Court,UNK,"Albertson, Anna",191
2020,NV,Clark,6484,"District Court Judge, District 8, Department 17",Court,UNK,"Villani, Michael",286
2020,NV,Clark,6484,"District Court Judge, District 8, Department 18",Court,UNK,"Holthus, Mary Kay",321
2020,NV,Clark,6484,"District Court Judge, District 8, Department 18",Court,UNK,"Hunt, John A.",157
2020,NV,Clark,6484,"District Court Judge, District 8, Department 19",Court,UNK,"Eller, Crystal",199
2020,NV,Clark,6484,"District Court Judge, District 8, Department 19",Court,UNK,"Kephart, William ""Bill""",280
2020,NV,Clark,6484,"District Court Judge, District 8, Department 20",Court,UNK,"Hooker, Dawn Allysa",182
2020,NV,Clark,6484,"District Court Judge, District 8, Department 20",Court,UNK,"Johnson, Eric",269
2020,NV,Clark,6484,"District Court Judge, District 8, Department 21",Court,UNK,"Clark Newberry, Tara",214
2020,NV,Clark,6484,"District Court Judge, District 8, Department 21",Court,UNK,"Reynolds, Jacob",246
2020,NV,Clark,6484,"District Court Judge, District 8, Department 22",Court,UNK,"Johnson, Susan",324
2020,NV,Clark,6484,"District Court Judge, District 8, Department 22",Court,UNK,"Nadig, Ben",123
2020,NV,Clark,6484,"District Court Judge, District 8, Department 23",Court,UNK,"Armstrong, Karl W.",228
2020,NV,Clark,6484,"District Court Judge, District 8, Department 23",Court,UNK,"Lilly-Spells, Jasmin",218
2020,NV,Clark,6484,"District Court Judge, District 8, Department 24",Court,UNK,"Ballou, Erika D.",224
2020,NV,Clark,6484,"District Court Judge, District 8, Department 24",Court,UNK,"Gilliam, Dan",215
2020,NV,Clark,6484,"District Court Judge, District 8, Department 25",Court,UNK,"Delaney, Kathleen E.",409
2020,NV,Clark,6484,"District Court Judge, District 8, Department 26",Court,UNK,"Sturman, Gloria",406
2020,NV,Clark,6484,"District Court Judge, District 8, Department 27",Court,UNK,"Allf, Nancy",411
2020,NV,Clark,6484,"District Court Judge, District 8, Department 28",Court,UNK,"Israel, Ron",411
2020,NV,Clark,6484,"District Court Judge, District 8, Department 29",Court,UNK,"JONES, DAVID M.",314
2020,NV,Clark,6484,"District Court Judge, District 8, Department 29",Court,UNK,"López-Negrete, David",135
2020,NV,Clark,6484,"District Court Judge, District 8, Department 30",Court,UNK,"Wiese, Jerry A.",406
2020,NV,Clark,6484,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",75
2020,NV,Clark,6484,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",368
2020,NV,Clark,6484,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",239
2020,NV,Clark,6484,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",204
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",405
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",410
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",397
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",403
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",310
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",118
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",399
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",103
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",334
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",403
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",253
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",191
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",238
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",214
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",405
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",396
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",218
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",234
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",401
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",399
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",201
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",251
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",406
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",393
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",397
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Cutter, Nadin",217
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Stoffel, Jason",232
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Gonzalez, Bill",233
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Throne, Dawn",220
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department V",Court,UNK,"Pickard, Margaret E.",402
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rincon White, Adriana",177
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rocheleau, Stacy Michelle",270
2020,NV,Clark,6484,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Almase, Heidi",200
