blkidfp00,statefp00,countyfp00,vtdidfp00,vtdst00,assign_method
320130107002020,32,013,320130025,0025,centroid
320130105004071,32,013,320130020,0020,centroid
320130105003459,32,013,320130045,0045,centroid
320130105003853,32,013,320130030,0030,centroid
320130105003467,32,013,320130030,0030,centroid
320130105003858,32,013,320130030,0030,centroid
320130105003843,32,013,320130030,0030,centroid
320130105003840,32,013,320130030,0030,centroid
320130106001141,32,013,320130035,0035,centroid
320130106001142,32,013,320130035,0035,centroid
320130106001163,32,013,320130035,0035,centroid
320130106001161,32,013,320130035,0035,centroid
320130106001316,32,013,320130050,0050,centroid
320130106001353,32,013,320130035,0035,centroid
320130106001371,32,013,320130035,0035,centroid
320130105002471,32,013,320130045,0045,centroid
320130105002694,32,013,320130050,0050,centroid
320130105002727,32,013,320130050,0050,centroid
320130105003094,32,013,320130030,0030,centroid
320130105003254,32,013,320130030,0030,centroid
320130105003255,32,013,320130030,0030,centroid
320130105003092,32,013,320130030,0030,centroid
320130105003261,32,013,320130030,0030,centroid
320130105003151,32,013,320130045,0045,centroid
320130105003417,32,013,320130030,0030,centroid
320130105003572,32,013,320130030,0030,centroid
320130105003443,32,013,320130045,0045,centroid
320130105003313,32,013,320130030,0030,centroid
320130106001830,32,013,320130035,0035,centroid
320130106001508,32,013,320130035,0035,centroid
320130106001566,32,013,320130035,0035,centroid
320130106001821,32,013,320130035,0035,centroid
320130106001182,32,013,320130035,0035,centroid
320130106001187,32,013,320130035,0035,centroid
320130106001816,32,013,320130035,0035,centroid
320130106001861,32,013,320130035,0035,centroid
320130106001975,32,013,320130035,0035,centroid
320130106001173,32,013,320130035,0035,centroid
320130106001977,32,013,320130035,0035,centroid
320130105002644,32,013,320130040,0040,centroid
320130105002248,32,013,320130040,0040,centroid
320130105002625,32,013,320130040,0040,centroid
320130105002759,32,013,320130045,0045,centroid
320130105002455,32,013,320130045,0045,centroid
320130105002470,32,013,320130045,0045,centroid
320130105002486,32,013,320130045,0045,centroid
320130105002552,32,013,320130050,0050,centroid
320130105003228,32,013,320130030,0030,centroid
320130105003061,32,013,320130030,0030,centroid
320130105003599,32,013,320130030,0030,centroid
320130105003670,32,013,320130030,0030,centroid
320130106001261,32,013,320130035,0035,centroid
320130106001089,32,013,320130035,0035,centroid
320130106001534,32,013,320130035,0035,centroid
320130106001179,32,013,320130035,0035,centroid
320130106001068,32,013,320130050,0050,centroid
320130106001423,32,013,320130035,0035,centroid
320130106001813,32,013,320130035,0035,centroid
320130106001158,32,013,320130035,0035,centroid
320130106001537,32,013,320130035,0035,centroid
320130106002140,32,013,320130050,0050,centroid
320130106001666,32,013,320130035,0035,centroid
320130106001771,32,013,320130035,0035,centroid
320130106001772,32,013,320130035,0035,centroid
320130106001794,32,013,320130035,0035,centroid
320130106001797,32,013,320130035,0035,centroid
320130106001801,32,013,320130035,0035,centroid
320130105002100,32,013,320130040,0040,centroid
320130105002135,32,013,320130040,0040,centroid
320130105001049,32,013,320130040,0040,centroid
320130105002095,32,013,320130040,0040,centroid
320130105002109,32,013,320130040,0040,centroid
320130105002129,32,013,320130040,0040,centroid
320130105002557,32,013,320130050,0050,centroid
320130105002559,32,013,320130050,0050,centroid
320130105002561,32,013,320130050,0050,centroid
320130105002529,32,013,320130050,0050,centroid
320130105002716,32,013,320130050,0050,centroid
320130105002566,32,013,320130050,0050,centroid
320130105002683,32,013,320130050,0050,centroid
320130105002689,32,013,320130050,0050,centroid
320130107003019,32,013,320130055,0055,centroid
320130107003036,32,013,320130055,0055,centroid
320130105003856,32,013,320130030,0030,centroid
320130105003423,32,013,320130030,0030,centroid
320130105003578,32,013,320130030,0030,centroid
320130105003581,32,013,320130030,0030,centroid
320130105003475,32,013,320130030,0030,centroid
320130105003476,32,013,320130030,0030,centroid
320130105003767,32,013,320130005,0005,centroid
320130107004024,32,013,320130060,0060,centroid
320130107001066,32,013,320130060,0060,centroid
320130105003481,32,013,320130030,0030,centroid
320130105003352,32,013,320130030,0030,centroid
320130105002662,32,013,320130050,0050,centroid
320130105002439,32,013,320130040,0040,centroid
320130105002075,32,013,320130040,0040,centroid
320130105002083,32,013,320130040,0040,centroid
320130105002310,32,013,320130040,0040,centroid
320130105002309,32,013,320130040,0040,centroid
320130105002303,32,013,320130040,0040,centroid
320130105002325,32,013,320130040,0040,centroid
320130105002324,32,013,320130040,0040,centroid
320130105002368,32,013,320130040,0040,centroid
320130105005038,32,013,320130055,0055,centroid
320130105003792,32,013,320130025,0025,centroid
320130107003056,32,013,320130060,0060,centroid
320130105004221,32,013,320130025,0025,centroid
320130107003035,32,013,320130055,0055,centroid
320130105005010,32,013,320130005,0005,centroid
320130105005029,32,013,320130055,0055,centroid
320130105005034,32,013,320130055,0055,centroid
320130105005027,32,013,320130055,0055,centroid
320130105005001,32,013,320130055,0055,centroid
320130107001016,32,013,320130005,0005,centroid
320130107003011,32,013,320130005,0005,centroid
320130107003017,32,013,320130055,0055,centroid
320130107003023,32,013,320130055,0055,centroid
320130106001380,32,013,320130025,0025,centroid
320130106001522,32,013,320130035,0035,centroid
320130106001043,32,013,320130050,0050,centroid
320130106001044,32,013,320130050,0050,centroid
320130106001062,32,013,320130050,0050,centroid
320130106001061,32,013,320130050,0050,centroid
320130106001511,32,013,320130035,0035,centroid
320130106001517,32,013,320130035,0035,centroid
320130106002082,32,013,320130050,0050,centroid
320130106002085,32,013,320130050,0050,centroid
320130106002152,32,013,320130050,0050,centroid
320130106001028,32,013,320130050,0050,centroid
320130106001033,32,013,320130050,0050,centroid
320130105003198,32,013,320130030,0030,centroid
320130105003132,32,013,320130045,0045,centroid
320130105003130,32,013,320130045,0045,centroid
320130105003154,32,013,320130045,0045,centroid
320130105003155,32,013,320130045,0045,centroid
320130105003956,32,013,320130030,0030,centroid
320130105003236,32,013,320130030,0030,centroid
320130105003597,32,013,320130030,0030,centroid
320130105003218,32,013,320130030,0030,centroid
320130106001431,32,013,320130035,0035,centroid
320130106002110,32,013,320130050,0050,centroid
320130106001718,32,013,320130035,0035,centroid
320130106001726,32,013,320130035,0035,centroid
320130106001721,32,013,320130035,0035,centroid
320130106001752,32,013,320130035,0035,centroid
320130106001507,32,013,320130035,0035,centroid
320130106001472,32,013,320130035,0035,centroid
320130106001099,32,013,320130050,0050,centroid
320130106001242,32,013,320130035,0035,centroid
320130106001948,32,013,320130035,0035,centroid
320130106001949,32,013,320130035,0035,centroid
320130106002051,32,013,320130050,0050,centroid
320130106001613,32,013,320130050,0050,centroid
320130106001376,32,013,320130025,0025,centroid
320130106001850,32,013,320130035,0035,centroid
320130105002451,32,013,320130045,0045,centroid
320130105002496,32,013,320130045,0045,centroid
320130105002497,32,013,320130045,0045,centroid
320130105002259,32,013,320130045,0045,centroid
320130105003634,32,013,320130030,0030,centroid
320130105003282,32,013,320130030,0030,centroid
320130105003284,32,013,320130030,0030,centroid
320130105003215,32,013,320130030,0030,centroid
320130105003959,32,013,320130030,0030,centroid
320130105003003,32,013,320130040,0040,centroid
320130105003246,32,013,320130030,0030,centroid
320130106001904,32,013,320130035,0035,centroid
320130106001932,32,013,320130035,0035,centroid
320130106001937,32,013,320130035,0035,centroid
320130106001388,32,013,320130035,0035,centroid
320130106001384,32,013,320130035,0035,centroid
320130106002150,32,013,320130050,0050,centroid
320130106001913,32,013,320130035,0035,centroid
320130106001990,32,013,320130035,0035,centroid
320130106001535,32,013,320130035,0035,centroid
320130106001531,32,013,320130035,0035,centroid
320130106001210,32,013,320130035,0035,centroid
320130106002136,32,013,320130050,0050,centroid
320130106002144,32,013,320130050,0050,centroid
320130105003107,32,013,320130030,0030,centroid
320130105003105,32,013,320130030,0030,centroid
320130105003299,32,013,320130030,0030,centroid
320130105003971,32,013,320130030,0030,centroid
320130105003905,32,013,320130030,0030,centroid
320130105003908,32,013,320130030,0030,centroid
320130105003050,32,013,320130030,0030,centroid
320130105003059,32,013,320130030,0030,centroid
320130105003998,32,013,320130030,0030,centroid
320130105003055,32,013,320130030,0030,centroid
320130105003052,32,013,320130030,0030,centroid
320130105003893,32,013,320130030,0030,centroid
320130105003895,32,013,320130030,0030,centroid
320130105003056,32,013,320130030,0030,centroid
320130105003652,32,013,320130030,0030,centroid
320130105003981,32,013,320130030,0030,centroid
320130105003987,32,013,320130030,0030,centroid
320130105003926,32,013,320130030,0030,centroid
320130105003384,32,013,320130030,0030,centroid
320130105003397,32,013,320130030,0030,centroid
320130105003727,32,013,320130030,0030,centroid
320130105003713,32,013,320130030,0030,centroid
320130106002013,32,013,320130050,0050,centroid
320130106001670,32,013,320130035,0035,centroid
320130106001169,32,013,320130035,0035,centroid
320130106001091,32,013,320130035,0035,centroid
320130106001190,32,013,320130035,0035,centroid
320130106001288,32,013,320130050,0050,centroid
320130106001196,32,013,320130035,0035,centroid
320130106001733,32,013,320130035,0035,centroid
320130106001144,32,013,320130035,0035,centroid
320130106001528,32,013,320130035,0035,centroid
320130106001812,32,013,320130035,0035,centroid
320130106001115,32,013,320130035,0035,centroid
320130106001340,32,013,320130035,0035,centroid
320130106001608,32,013,320130050,0050,centroid
320130106002002,32,013,320130050,0050,centroid
320130106001536,32,013,320130035,0035,centroid
320130106001658,32,013,320130035,0035,centroid
320130105002752,32,013,320130050,0050,centroid
320130105001028,32,013,320130040,0040,centroid
320130105002756,32,013,320130040,0040,centroid
320130105001023,32,013,320130040,0040,centroid
320130105002006,32,013,320130040,0040,centroid
320130105002002,32,013,320130040,0040,centroid
320130105002167,32,013,320130040,0040,centroid
320130105002175,32,013,320130040,0040,centroid
320130105003842,32,013,320130030,0030,centroid
320130105003849,32,013,320130030,0030,centroid
320130107003032,32,013,320130055,0055,centroid
320130105003424,32,013,320130030,0030,centroid
320130105003421,32,013,320130030,0030,centroid
320130105003529,32,013,320130030,0030,centroid
320130105003482,32,013,320130030,0030,centroid
320130107002109,32,013,320130025,0025,centroid
320130107002093,32,013,320130015,0015,centroid
320130105003348,32,013,320130030,0030,centroid
320130105003351,32,013,320130030,0030,centroid
320130105003405,32,013,320130030,0030,centroid
320130105003359,32,013,320130030,0030,centroid
320130105002667,32,013,320130050,0050,centroid
320130105002633,32,013,320130040,0040,centroid
320130105002407,32,013,320130045,0045,centroid
320130105002465,32,013,320130045,0045,centroid
320130105002584,32,013,320130050,0050,centroid
320130105002412,32,013,320130040,0040,centroid
320130105002551,32,013,320130050,0050,centroid
320130105002632,32,013,320130040,0040,centroid
320130105002236,32,013,320130040,0040,centroid
320130105004214,32,013,320130020,0020,centroid
320130105003470,32,013,320130030,0030,centroid
320130105004224,32,013,320130055,0055,centroid
320130107004023,32,013,320130060,0060,centroid
320130107004015,32,013,320130060,0060,centroid
320130107004019,32,013,320130060,0060,centroid
320130107002100,32,013,320130015,0015,centroid
320130107002107,32,013,320130025,0025,centroid
320130107002089,32,013,320130015,0015,centroid
320130105003821,32,013,320130050,0050,centroid
320130107001085,32,013,320130025,0025,centroid
320130106001635,32,013,320130025,0025,centroid
320130105004021,32,013,320130055,0055,centroid
320130105004026,32,013,320130055,0055,centroid
320130107001074,32,013,320130010,0010,centroid
320130107001082,32,013,320130010,0010,centroid
320130107002111,32,013,320130010,0010,centroid
320130105004171,32,013,320130025,0025,centroid
320130105004178,32,013,320130020,0020,centroid
320130106001960,32,013,320130035,0035,centroid
320130106001989,32,013,320130035,0035,centroid
320130106001310,32,013,320130050,0050,centroid
320130106001227,32,013,320130035,0035,centroid
320130106002133,32,013,320130050,0050,centroid
320130106001233,32,013,320130035,0035,centroid
320130106001886,32,013,320130035,0035,centroid
320130106001878,32,013,320130035,0035,centroid
320130106001902,32,013,320130035,0035,centroid
320130105003035,32,013,320130030,0030,centroid
320130105003006,32,013,320130045,0045,centroid
320130105003220,32,013,320130030,0030,centroid
320130105003935,32,013,320130030,0030,centroid
320130105003276,32,013,320130030,0030,centroid
320130105003221,32,013,320130030,0030,centroid
320130105003099,32,013,320130030,0030,centroid
320130105003992,32,013,320130030,0030,centroid
320130105003896,32,013,320130030,0030,centroid
320130105003900,32,013,320130030,0030,centroid
320130105003647,32,013,320130030,0030,centroid
320130105003973,32,013,320130030,0030,centroid
320130105003906,32,013,320130030,0030,centroid
320130105003899,32,013,320130030,0030,centroid
320130105003897,32,013,320130030,0030,centroid
320130105003051,32,013,320130030,0030,centroid
320130105003983,32,013,320130030,0030,centroid
320130105003993,32,013,320130030,0030,centroid
320130105003975,32,013,320130030,0030,centroid
320130105003628,32,013,320130030,0030,centroid
320130105003947,32,013,320130030,0030,centroid
320130105003942,32,013,320130030,0030,centroid
320130105003933,32,013,320130030,0030,centroid
320130105003943,32,013,320130030,0030,centroid
320130106001674,32,013,320130035,0035,centroid
320130106001415,32,013,320130035,0035,centroid
320130106001701,32,013,320130035,0035,centroid
320130106001047,32,013,320130050,0050,centroid
320130106001710,32,013,320130035,0035,centroid
320130106001723,32,013,320130035,0035,centroid
320130106001543,32,013,320130035,0035,centroid
320130106001817,32,013,320130035,0035,centroid
320130106001747,32,013,320130035,0035,centroid
320130106001707,32,013,320130035,0035,centroid
320130105001173,32,013,320130040,0040,centroid
320130105001174,32,013,320130040,0040,centroid
320130105001139,32,013,320130040,0040,centroid
320130105001146,32,013,320130040,0040,centroid
320130105001135,32,013,320130040,0040,centroid
320130105001182,32,013,320130040,0040,centroid
320130105002274,32,013,320130040,0040,centroid
320130105002124,32,013,320130040,0040,centroid
320130105002132,32,013,320130040,0040,centroid
320130105001090,32,013,320130040,0040,centroid
320130105001088,32,013,320130040,0040,centroid
320130105002098,32,013,320130040,0040,centroid
320130105001084,32,013,320130040,0040,centroid
320130105001020,32,013,320130040,0040,centroid
320130105001013,32,013,320130040,0040,centroid
320130105001007,32,013,320130040,0040,centroid
320130105003407,32,013,320130030,0030,centroid
320130105004186,32,013,320130020,0020,centroid
320130105004090,32,013,320130020,0020,centroid
320130107002035,32,013,320130025,0025,centroid
320130105004105,32,013,320130025,0025,centroid
320130105004087,32,013,320130020,0020,centroid
320130105003531,32,013,320130030,0030,centroid
320130105003537,32,013,320130030,0030,centroid
320130107004017,32,013,320130060,0060,centroid
320130107004026,32,013,320130015,0015,centroid
320130107004030,32,013,320130015,0015,centroid
320130105003861,32,013,320130030,0030,centroid
320130105003868,32,013,320130030,0030,centroid
320130105003873,32,013,320130050,0050,centroid
320130105003813,32,013,320130050,0050,centroid
320130105002372,32,013,320130040,0040,centroid
320130105002328,32,013,320130040,0040,centroid
320130105002299,32,013,320130040,0040,centroid
320130105002402,32,013,320130045,0045,centroid
320130105002760,32,013,320130045,0045,centroid
320130105002510,32,013,320130045,0045,centroid
320130105002512,32,013,320130045,0045,centroid
320130105002513,32,013,320130045,0045,centroid
320130105002357,32,013,320130040,0040,centroid
320130105001006,32,013,320130040,0040,centroid
320130105001011,32,013,320130040,0040,centroid
320130105002065,32,013,320130040,0040,centroid
320130105001018,32,013,320130040,0040,centroid
320130105002094,32,013,320130040,0040,centroid
320130105001086,32,013,320130040,0040,centroid
320130105001075,32,013,320130040,0040,centroid
320130105002089,32,013,320130040,0040,centroid
320130105001089,32,013,320130040,0040,centroid
320130105003552,32,013,320130030,0030,centroid
320130105003559,32,013,320130030,0030,centroid
320130105003369,32,013,320130030,0030,centroid
320130105003412,32,013,320130030,0030,centroid
320130107002024,32,013,320130025,0025,centroid
320130105003501,32,013,320130030,0030,centroid
320130105004118,32,013,320130030,0030,centroid
320130105004157,32,013,320130025,0025,centroid
320130105004113,32,013,320130030,0030,centroid
320130105003737,32,013,320130030,0030,centroid
320130105004162,32,013,320130025,0025,centroid
320130105004198,32,013,320130020,0020,centroid
320130106001070,32,013,320130050,0050,centroid
320130106001075,32,013,320130050,0050,centroid
320130106001081,32,013,320130050,0050,centroid
320130106002031,32,013,320130050,0050,centroid
320130106001679,32,013,320130035,0035,centroid
320130106001685,32,013,320130035,0035,centroid
320130106001402,32,013,320130035,0035,centroid
320130106001676,32,013,320130035,0035,centroid
320130106002036,32,013,320130050,0050,centroid
320130106001305,32,013,320130035,0035,centroid
320130106001254,32,013,320130035,0035,centroid
320130106001997,32,013,320130050,0050,centroid
320130106001998,32,013,320130050,0050,centroid
320130106001106,32,013,320130035,0035,centroid
320130106001110,32,013,320130035,0035,centroid
320130105003281,32,013,320130030,0030,centroid
320130105003608,32,013,320130030,0030,centroid
320130105003594,32,013,320130030,0030,centroid
320130105003433,32,013,320130045,0045,centroid
320130105003884,32,013,320130030,0030,centroid
320130105003672,32,013,320130030,0030,centroid
320130106001503,32,013,320130035,0035,centroid
320130106001580,32,013,320130035,0035,centroid
320130106001234,32,013,320130035,0035,centroid
320130106001695,32,013,320130035,0035,centroid
320130106001962,32,013,320130035,0035,centroid
320130106001965,32,013,320130035,0035,centroid
320130106001864,32,013,320130035,0035,centroid
320130106001760,32,013,320130035,0035,centroid
320130105003262,32,013,320130030,0030,centroid
320130105003128,32,013,320130030,0030,centroid
320130105003970,32,013,320130030,0030,centroid
320130105003064,32,013,320130030,0030,centroid
320130105003977,32,013,320130030,0030,centroid
320130105003622,32,013,320130030,0030,centroid
320130105003894,32,013,320130030,0030,centroid
320130105003985,32,013,320130030,0030,centroid
320130106001470,32,013,320130035,0035,centroid
320130106001412,32,013,320130035,0035,centroid
320130106001420,32,013,320130035,0035,centroid
320130106002122,32,013,320130050,0050,centroid
320130106002016,32,013,320130050,0050,centroid
320130106001999,32,013,320130035,0035,centroid
320130106001573,32,013,320130035,0035,centroid
320130106002026,32,013,320130050,0050,centroid
320130106002018,32,013,320130050,0050,centroid
320130106002017,32,013,320130050,0050,centroid
320130106001401,32,013,320130035,0035,centroid
320130106001398,32,013,320130035,0035,centroid
320130106001257,32,013,320130035,0035,centroid
320130106001270,32,013,320130035,0035,centroid
320130106001262,32,013,320130035,0035,centroid
320130106001459,32,013,320130035,0035,centroid
320130105003940,32,013,320130030,0030,centroid
320130105003939,32,013,320130030,0030,centroid
320130105003937,32,013,320130030,0030,centroid
320130105003278,32,013,320130030,0030,centroid
320130105003968,32,013,320130030,0030,centroid
320130105003205,32,013,320130030,0030,centroid
320130105003207,32,013,320130030,0030,centroid
320130105003138,32,013,320130045,0045,centroid
320130105003156,32,013,320130045,0045,centroid
320130105003157,32,013,320130045,0045,centroid
320130106001774,32,013,320130035,0035,centroid
320130106001856,32,013,320130035,0035,centroid
320130106001716,32,013,320130035,0035,centroid
320130106001072,32,013,320130050,0050,centroid
320130106001952,32,013,320130035,0035,centroid
320130106001411,32,013,320130035,0035,centroid
320130106001435,32,013,320130035,0035,centroid
320130106001034,32,013,320130050,0050,centroid
320130105002160,32,013,320130040,0040,centroid
320130105001034,32,013,320130040,0040,centroid
320130105002431,32,013,320130040,0040,centroid
320130105002294,32,013,320130040,0040,centroid
320130105002414,32,013,320130040,0040,centroid
320130105002386,32,013,320130045,0045,centroid
320130105002410,32,013,320130045,0045,centroid
320130105002034,32,013,320130040,0040,centroid
320130105003411,32,013,320130030,0030,centroid
320130105003408,32,013,320130030,0030,centroid
320130105004073,32,013,320130020,0020,centroid
320130105004094,32,013,320130020,0020,centroid
320130107002040,32,013,320130025,0025,centroid
320130105004104,32,013,320130025,0025,centroid
320130105003788,32,013,320130005,0005,centroid
320130105003562,32,013,320130030,0030,centroid
320130105003528,32,013,320130030,0030,centroid
320130105003525,32,013,320130030,0030,centroid
320130105002671,32,013,320130050,0050,centroid
320130105002004,32,013,320130040,0040,centroid
320130105002302,32,013,320130040,0040,centroid
320130105001184,32,013,320130040,0040,centroid
320130105001044,32,013,320130040,0040,centroid
320130105002257,32,013,320130050,0050,centroid
320130105002640,32,013,320130040,0040,centroid
320130105002611,32,013,320130050,0050,centroid
320130105002610,32,013,320130050,0050,centroid
320130105002227,32,013,320130050,0050,centroid
320130105002595,32,013,320130050,0050,centroid
320130105002539,32,013,320130050,0050,centroid
320130105002737,32,013,320130050,0050,centroid
320130105002592,32,013,320130050,0050,centroid
320130105002682,32,013,320130050,0050,centroid
320130105002718,32,013,320130050,0050,centroid
320130105002725,32,013,320130050,0050,centroid
320130107001086,32,013,320130025,0025,centroid
320130107003030,32,013,320130055,0055,centroid
320130105004060,32,013,320130020,0020,centroid
320130105004038,32,013,320130015,0015,centroid
320130105003819,32,013,320130050,0050,centroid
320130107001097,32,013,320130010,0010,centroid
320130107002085,32,013,320130015,0015,centroid
320130107004006,32,013,320130060,0060,centroid
320130105005004,32,013,320130055,0055,centroid
320130107002070,32,013,320130015,0015,centroid
320130105003811,32,013,320130050,0050,centroid
320130105005003,32,013,320130055,0055,centroid
320130105005017,32,013,320130005,0005,centroid
320130105005042,32,013,320130055,0055,centroid
320130107003041,32,013,320130060,0060,centroid
320130105003774,32,013,320130005,0005,centroid
320130107003015,32,013,320130055,0055,centroid
320130105005023,32,013,320130055,0055,centroid
320130105004001,32,013,320130005,0005,centroid
320130105005020,32,013,320130055,0055,centroid
320130107003008,32,013,320130005,0005,centroid
320130106001917,32,013,320130035,0035,centroid
320130106001903,32,013,320130035,0035,centroid
320130106001876,32,013,320130035,0035,centroid
320130106001926,32,013,320130035,0035,centroid
320130106001928,32,013,320130035,0035,centroid
320130106002153,32,013,320130050,0050,centroid
320130106002086,32,013,320130050,0050,centroid
320130106001386,32,013,320130035,0035,centroid
320130106001119,32,013,320130035,0035,centroid
320130106001489,32,013,320130035,0035,centroid
320130106001496,32,013,320130035,0035,centroid
320130106001673,32,013,320130035,0035,centroid
320130105003886,32,013,320130030,0030,centroid
320130105003211,32,013,320130030,0030,centroid
320130105003203,32,013,320130030,0030,centroid
320130105003209,32,013,320130030,0030,centroid
320130105003121,32,013,320130030,0030,centroid
320130105003153,32,013,320130045,0045,centroid
320130105003139,32,013,320130045,0045,centroid
320130105003296,32,013,320130030,0030,centroid
320130105003275,32,013,320130030,0030,centroid
320130106001732,32,013,320130035,0035,centroid
320130106001731,32,013,320130035,0035,centroid
320130106001697,32,013,320130035,0035,centroid
320130106001476,32,013,320130035,0035,centroid
320130106001481,32,013,320130035,0035,centroid
320130106001501,32,013,320130035,0035,centroid
320130106001396,32,013,320130035,0035,centroid
320130106001473,32,013,320130035,0035,centroid
320130106001742,32,013,320130035,0035,centroid
320130106001096,32,013,320130050,0050,centroid
320130106001414,32,013,320130035,0035,centroid
320130106001285,32,013,320130050,0050,centroid
320130106001201,32,013,320130035,0035,centroid
320130106001240,32,013,320130035,0035,centroid
320130105002750,32,013,320130050,0050,centroid
320130105001043,32,013,320130040,0040,centroid
320130105001054,32,013,320130040,0040,centroid
320130105002010,32,013,320130040,0040,centroid
320130105001000,32,013,320130040,0040,centroid
320130105001124,32,013,320130040,0040,centroid
320130105002518,32,013,320130045,0045,centroid
320130105002731,32,013,320130050,0050,centroid
320130105002733,32,013,320130050,0050,centroid
320130105002148,32,013,320130040,0040,centroid
320130105002147,32,013,320130040,0040,centroid
320130105002155,32,013,320130040,0040,centroid
320130105002151,32,013,320130040,0040,centroid
320130105002171,32,013,320130040,0040,centroid
320130105002417,32,013,320130045,0045,centroid
320130105002384,32,013,320130045,0045,centroid
320130105003401,32,013,320130030,0030,centroid
320130105003378,32,013,320130030,0030,centroid
320130105003394,32,013,320130030,0030,centroid
320130105003560,32,013,320130030,0030,centroid
320130105003554,32,013,320130030,0030,centroid
320130105003548,32,013,320130030,0030,centroid
320130105003503,32,013,320130030,0030,centroid
320130105003799,32,013,320130025,0025,centroid
320130105003691,32,013,320130030,0030,centroid
320130105003692,32,013,320130030,0030,centroid
320130106001383,32,013,320130035,0035,centroid
320130106001389,32,013,320130035,0035,centroid
320130105001176,32,013,320130040,0040,centroid
320130105002119,32,013,320130040,0040,centroid
320130105002506,32,013,320130045,0045,centroid
320130105002569,32,013,320130050,0050,centroid
320130105002530,32,013,320130050,0050,centroid
320130105002532,32,013,320130050,0050,centroid
320130105002565,32,013,320130050,0050,centroid
320130105001142,32,013,320130040,0040,centroid
320130105002042,32,013,320130040,0040,centroid
320130105002051,32,013,320130040,0040,centroid
320130105002054,32,013,320130040,0040,centroid
320130105001154,32,013,320130040,0040,centroid
320130105002115,32,013,320130040,0040,centroid
320130105002136,32,013,320130040,0040,centroid
320130105003437,32,013,320130030,0030,centroid
320130105003753,32,013,320130025,0025,centroid
320130105003752,32,013,320130025,0025,centroid
320130105004167,32,013,320130025,0025,centroid
320130105004170,32,013,320130025,0025,centroid
320130105004200,32,013,320130025,0025,centroid
320130105003317,32,013,320130030,0030,centroid
320130105003319,32,013,320130030,0030,centroid
320130105003322,32,013,320130030,0030,centroid
320130105003589,32,013,320130030,0030,centroid
320130105003425,32,013,320130030,0030,centroid
320130107002005,32,013,320130025,0025,centroid
320130107001102,32,013,320130025,0025,centroid
320130107002062,32,013,320130025,0025,centroid
320130107002060,32,013,320130025,0025,centroid
320130107002058,32,013,320130025,0025,centroid
320130107002057,32,013,320130025,0025,centroid
320130106001128,32,013,320130035,0035,centroid
320130106001213,32,013,320130035,0035,centroid
320130106001215,32,013,320130035,0035,centroid
320130106001112,32,013,320130035,0035,centroid
320130106001111,32,013,320130035,0035,centroid
320130106001117,32,013,320130035,0035,centroid
320130106001155,32,013,320130035,0035,centroid
320130106002019,32,013,320130050,0050,centroid
320130106001271,32,013,320130035,0035,centroid
320130106001342,32,013,320130035,0035,centroid
320130106001348,32,013,320130035,0035,centroid
320130106001362,32,013,320130035,0035,centroid
320130105002452,32,013,320130045,0045,centroid
320130105002521,32,013,320130050,0050,centroid
320130105003678,32,013,320130030,0030,centroid
320130105003074,32,013,320130030,0030,centroid
320130105003621,32,013,320130030,0030,centroid
320130105003623,32,013,320130030,0030,centroid
320130105003646,32,013,320130030,0030,centroid
320130105003014,32,013,320130045,0045,centroid
320130105003020,32,013,320130045,0045,centroid
320130105003263,32,013,320130030,0030,centroid
320130105003676,32,013,320130030,0030,centroid
320130105003663,32,013,320130030,0030,centroid
320130106001739,32,013,320130035,0035,centroid
320130106001738,32,013,320130035,0035,centroid
320130106001083,32,013,320130050,0050,centroid
320130106001944,32,013,320130035,0035,centroid
320130106001914,32,013,320130035,0035,centroid
320130106001908,32,013,320130035,0035,centroid
320130106001895,32,013,320130035,0035,centroid
320130105003979,32,013,320130030,0030,centroid
320130105003934,32,013,320130030,0030,centroid
320130105003951,32,013,320130030,0030,centroid
320130105003931,32,013,320130030,0030,centroid
320130105003106,32,013,320130030,0030,centroid
320130105003116,32,013,320130030,0030,centroid
320130106001350,32,013,320130035,0035,centroid
320130106001226,32,013,320130035,0035,centroid
320130106001224,32,013,320130035,0035,centroid
320130106001238,32,013,320130035,0035,centroid
320130106001448,32,013,320130035,0035,centroid
320130106001577,32,013,320130035,0035,centroid
320130106001581,32,013,320130035,0035,centroid
320130106001622,32,013,320130050,0050,centroid
320130106001021,32,013,320130050,0050,centroid
320130106001610,32,013,320130050,0050,centroid
320130106001023,32,013,320130050,0050,centroid
320130106001009,32,013,320130050,0050,centroid
320130105003274,32,013,320130030,0030,centroid
320130105003960,32,013,320130030,0030,centroid
320130105003602,32,013,320130030,0030,centroid
320130105003189,32,013,320130030,0030,centroid
320130105003431,32,013,320130045,0045,centroid
320130105003612,32,013,320130030,0030,centroid
320130105003883,32,013,320130040,0040,centroid
320130105003969,32,013,320130030,0030,centroid
320130105003640,32,013,320130030,0030,centroid
320130105003040,32,013,320130030,0030,centroid
320130105003077,32,013,320130030,0030,centroid
320130105003071,32,013,320130030,0030,centroid
320130105003081,32,013,320130030,0030,centroid
320130106001184,32,013,320130035,0035,centroid
320130106001606,32,013,320130050,0050,centroid
320130106001432,32,013,320130035,0035,centroid
320130106001814,32,013,320130035,0035,centroid
320130106001831,32,013,320130035,0035,centroid
320130106001284,32,013,320130050,0050,centroid
320130106001298,32,013,320130050,0050,centroid
320130106001735,32,013,320130035,0035,centroid
320130105002377,32,013,320130040,0040,centroid
