geoid20,neutral_id,assign_method,top_share
32003004535,1,overlap_full,1.0000000000
32003006709,4,overlap_full,1.0000000000
32003002740,1,overlap_full,1.0000000000
32003003756,4,overlap_full,1.0000000000
32003002621,4,overlap_full,1.0000000000
32003005624,3,overlap_split,0.9999389625
32003007564,3,overlap_full,1.0000000000
32003003813,4,overlap_full,1.0000000000
32003002714,1,overlap_full,1.0000000000
32003006549,3,overlap_full,1.0000000000
32003007683,3,overlap_full,1.0000000000
32003007569,3,overlap_full,1.0000000000
32003002735,1,overlap_full,1.0000000000
32003005587,1,overlap_full,1.0000000000
32003007612,3,overlap_full,1.0000000000
32003007561,3,overlap_full,1.0000000000
32003007513,3,overlap_full,1.0000000000
32003003761,4,overlap_full,1.0000000000
32003003607,4,overlap_full,1.0000000000
32003001631,4,overlap_full,1.0000000000
32003006724,3,overlap_full,1.0000000000
32003003742,4,overlap_full,1.0000000000
32003003912,4,overlap_full,1.0000000000
32003001751,3,overlap_full,1.0000000000
32003007681,3,overlap_full,1.0000000000
32003005906,1,overlap_split,0.9996174407
32003007682,3,overlap_full,1.0000000000
32003007641,3,overlap_full,1.0000000000
32003004596,1,overlap_full,1.0000000000
32003003806,4,overlap_full,1.0000000000
32003005633,3,overlap_full,1.0000000000
32003001676,3,overlap_full,1.0000000000
32003002716,1,overlap_full,1.0000000000
32003005631,3,overlap_split,0.9999453348
32003001645,3,overlap_split,0.9997704946
32003004561,1,overlap_full,1.0000000000
32003007644,3,overlap_full,1.0000000000
32003003789,4,overlap_full,1.0000000000
32003006657,3,overlap_full,1.0000000000
32003003745,4,overlap_full,1.0000000000
32003007572,3,overlap_full,1.0000000000
32003003774,4,overlap_full,1.0000000000
32003002906,1,overlap_full,1.0000000000
32003003716,4,overlap_full,1.0000000000
32003001678,3,overlap_full,1.0000000000
32003004309,1,overlap_full,1.0000000000
32003005555,1,overlap_full,1.0000000000
32003005601,3,overlap_full,1.0000000000
32003001686,3,overlap_full,1.0000000000
32003001727,3,overlap_full,1.0000000000
32003001688,3,overlap_full,1.0000000000
32003003762,4,overlap_full,1.0000000000
32003001621,4,overlap_full,1.0000000000
32003006622,4,overlap_full,1.0000000000
32003006706,1,overlap_split,0.9995186263
32003001642,1,overlap_split,0.9998914737
32003002613,4,overlap_full,1.0000000000
32003007604,3,overlap_full,1.0000000000
32003002603,4,overlap_full,1.0000000000
32003005412,1,overlap_full,1.0000000000
32003001661,4,overlap_full,1.0000000000
32003003786,4,overlap_full,1.0000000000
32003001713,3,overlap_full,1.0000000000
32003001753,3,overlap_full,1.0000000000
32003004593,1,overlap_full,1.0000000000
32003005515,1,overlap_full,1.0000000000
32003001652,3,overlap_split,0.9391665155
32003004633,1,overlap_split,0.9998391971
32003007601,3,overlap_full,1.0000000000
32003004526,1,overlap_full,1.0000000000
32003007706,3,overlap_full,1.0000000000
32003007634,3,overlap_full,1.0000000000
32003006705,1,overlap_full,1.0000000000
32003004525,1,overlap_full,1.0000000000
32003003754,4,overlap_full,1.0000000000
32003003851,4,overlap_full,1.0000000000
32003004550,1,overlap_full,1.0000000000
32003002614,4,overlap_full,1.0000000000
32003004504,1,overlap_full,1.0000000000
32003004532,1,overlap_full,1.0000000000
32003005651,3,overlap_full,1.0000000000
32003003711,4,overlap_full,1.0000000000
32003007505,3,overlap_full,1.0000000000
32003002641,4,overlap_full,1.0000000000
32003003907,4,overlap_full,1.0000000000
32003003845,4,overlap_full,1.0000000000
32003007624,3,overlap_full,1.0000000000
32003007521,3,overlap_full,1.0000000000
32003002601,4,overlap_full,1.0000000000
32003003805,4,overlap_full,1.0000000000
32003006663,4,overlap_full,1.0000000000
32003003713,4,overlap_full,1.0000000000
32003006674,4,overlap_full,1.0000000000
32003001309,3,overlap_full,1.0000000000
32003005505,1,overlap_full,1.0000000000
32003004605,1,overlap_full,1.0000000000
32003003709,4,overlap_full,1.0000000000
32003001702,3,overlap_full,1.0000000000
32003007635,3,overlap_full,1.0000000000
32003007633,3,overlap_full,1.0000000000
32003002730,1,overlap_full,1.0000000000
32003002642,4,overlap_full,1.0000000000
32003006684,4,overlap_full,1.0000000000
32003001689,3,overlap_full,1.0000000000
32003007694,3,overlap_full,1.0000000000
32003004612,1,overlap_full,1.0000000000
32003002701,4,overlap_split,0.9999379661
32003005580,1,overlap_full,1.0000000000
32003004553,1,overlap_full,1.0000000000
32003007664,3,overlap_full,1.0000000000
32003004512,1,overlap_full,1.0000000000
32003002734,1,overlap_full,1.0000000000
32003005572,1,overlap_full,1.0000000000
32003002663,4,overlap_full,1.0000000000
32003006725,3,overlap_full,1.0000000000
32003005570,1,overlap_full,1.0000000000
32003007613,3,overlap_full,1.0000000000
32003003794,4,overlap_full,1.0000000000
32003002973,1,overlap_full,1.0000000000
32003005589,1,overlap_full,1.0000000000
32003003613,4,overlap_full,1.0000000000
32003003864,4,overlap_full,1.0000000000
32003007532,3,overlap_full,1.0000000000
32003005597,1,overlap_full,1.0000000000
32003007631,3,overlap_full,1.0000000000
32003002752,1,overlap_full,1.0000000000
32003002705,4,overlap_full,1.0000000000
32003003764,4,overlap_full,1.0000000000
32003002731,4,overlap_full,1.0000000000
32003007614,3,overlap_full,1.0000000000
32003004506,1,overlap_full,1.0000000000
32003005504,1,overlap_full,1.0000000000
32003006665,4,overlap_full,1.0000000000
32003001715,3,overlap_full,1.0000000000
32003001721,3,overlap_full,1.0000000000
32003002655,4,overlap_full,1.0000000000
32003001617,4,overlap_split,0.9999809997
32003001625,4,overlap_full,1.0000000000
32003006634,4,overlap_full,1.0000000000
32003002607,1,overlap_full,1.0000000000
32003003610,4,overlap_full,1.0000000000
32003005544,1,overlap_full,1.0000000000
32003003746,4,overlap_full,1.0000000000
32003004556,1,overlap_full,1.0000000000
32003002617,1,overlap_full,1.0000000000
32003001635,4,overlap_split,0.9993900981
32003001926,3,overlap_full,1.0000000000
32003005574,1,overlap_full,1.0000000000
32003004601,1,overlap_full,1.0000000000
32003007583,3,overlap_full,1.0000000000
32003001703,3,overlap_full,1.0000000000
32003006645,4,overlap_full,1.0000000000
32003006662,4,overlap_full,1.0000000000
32003003768,4,overlap_full,1.0000000000
32003006672,4,overlap_full,1.0000000000
32003006723,4,overlap_full,1.0000000000
32003004591,1,overlap_full,1.0000000000
32003001607,3,overlap_full,1.0000000000
32003006736,4,overlap_full,1.0000000000
32003003718,4,overlap_full,1.0000000000
32003007511,3,overlap_full,1.0000000000
32003003811,4,overlap_full,1.0000000000
32003002353,4,overlap_full,1.0000000000
32003007543,3,overlap_split,0.9998682311
32003007712,3,overlap_full,1.0000000000
32003006602,4,overlap_full,1.0000000000
32003003842,4,overlap_full,1.0000000000
32003004571,1,overlap_full,1.0000000000
32003003991,4,overlap_full,1.0000000000
32003005535,1,overlap_full,1.0000000000
32003006701,4,overlap_full,1.0000000000
32003007527,3,overlap_full,1.0000000000
32003004564,1,overlap_full,1.0000000000
32003007514,3,overlap_split,0.9991674921
32003005506,1,overlap_full,1.0000000000
32017000236,4,overlap_full,1.0000000000
32017000233,4,overlap_full,1.0000000000
32031008292,2,overlap_full,1.0000000000
32031007584,2,overlap_full,1.0000000000
32031007315,2,overlap_full,1.0000000000
32031006527,2,overlap_full,1.0000000000
32031005066,2,overlap_full,1.0000000000
32031007318,2,overlap_full,1.0000000000
32031006218,2,overlap_full,1.0000000000
32031009249,2,overlap_full,1.0000000000
32031006318,2,overlap_full,1.0000000000
32031009123,2,overlap_full,1.0000000000
32031009129,2,overlap_full,1.0000000000
32031006522,2,overlap_full,1.0000000000
32031009547,2,overlap_full,1.0000000000
32031002074,2,overlap_full,1.0000000000
32031003039,2,overlap_full,1.0000000000
32031009550,2,overlap_full,1.0000000000
32031006217,2,overlap_full,1.0000000000
32031002078,2,overlap_full,1.0000000000
32031009131,2,overlap_full,1.0000000000
32031001059,2,overlap_full,1.0000000000
32031009549,2,overlap_full,1.0000000000
32031002073,2,overlap_full,1.0000000000
32031006525,2,overlap_full,1.0000000000
32031007579,2,overlap_full,1.0000000000
32031003008,2,overlap_full,1.0000000000
32031007581,2,overlap_full,1.0000000000
32031007312,2,overlap_full,1.0000000000
32031009125,2,overlap_full,1.0000000000
32031009560,2,overlap_full,1.0000000000
32031007573,2,overlap_full,1.0000000000
32031003040,2,overlap_full,1.0000000000
32031005005,2,overlap_full,1.0000000000
32031001008,2,overlap_full,1.0000000000
32031008297,2,overlap_full,1.0000000000
32031007582,2,overlap_full,1.0000000000
32031007576,2,overlap_full,1.0000000000
32031007313,2,overlap_full,1.0000000000
32031002062,2,overlap_full,1.0000000000
32031004053,2,overlap_full,1.0000000000
32031009128,2,overlap_full,1.0000000000
32031009541,2,overlap_full,1.0000000000
32031004040,2,overlap_full,1.0000000000
32031009548,2,overlap_full,1.0000000000
32031009130,2,overlap_full,1.0000000000
32031009308,2,overlap_full,1.0000000000
32031007583,2,overlap_full,1.0000000000
32031007317,2,overlap_full,1.0000000000
32031007574,2,overlap_full,1.0000000000
32031004052,2,overlap_full,1.0000000000
32031009540,2,overlap_full,1.0000000000
32031006414,2,overlap_full,1.0000000000
32031008290,2,overlap_full,1.0000000000
32031003025,2,overlap_full,1.0000000000
32031002070,2,overlap_full,1.0000000000
32031008400,2,overlap_full,1.0000000000
32031001058,2,overlap_full,1.0000000000
32031006427,2,overlap_full,1.0000000000
32031007572,2,overlap_full,1.0000000000
32031007585,2,overlap_full,1.0000000000
32031009558,2,overlap_full,1.0000000000
32031009562,2,overlap_full,1.0000000000
32031007591,2,overlap_full,1.0000000000
32031004055,2,overlap_full,1.0000000000
32031007571,2,overlap_full,1.0000000000
32031009559,2,overlap_full,1.0000000000
32031002064,2,overlap_full,1.0000000000
32031007319,2,overlap_full,1.0000000000
32031002081,2,overlap_full,1.0000000000
32031007589,2,overlap_full,1.0000000000
32031007587,2,overlap_full,1.0000000000
32031007316,2,overlap_full,1.0000000000
32031004054,2,overlap_full,1.0000000000
32031009254,2,overlap_full,1.0000000000
32031002019,2,overlap_full,1.0000000000
32031007431,2,overlap_full,1.0000000000
32031007578,2,overlap_full,1.0000000000
32031009311,2,overlap_full,1.0000000000
32031009553,2,overlap_full,1.0000000000
32031009551,2,overlap_full,1.0000000000
32031006524,2,overlap_full,1.0000000000
32031005064,2,overlap_full,1.0000000000
32031001011,2,overlap_full,1.0000000000
32031006214,2,overlap_full,1.0000000000
32031005063,2,overlap_full,1.0000000000
32031007588,2,overlap_full,1.0000000000
32031007321,2,overlap_full,1.0000000000
32031007586,2,overlap_full,1.0000000000
32031006521,2,overlap_full,1.0000000000
32031008294,2,overlap_full,1.0000000000
32031003023,2,overlap_full,1.0000000000
32031004051,2,overlap_full,1.0000000000
32031006528,2,overlap_full,1.0000000000
32031006216,2,overlap_full,1.0000000000
32031008291,2,overlap_full,1.0000000000
32031009561,2,overlap_full,1.0000000000
32031006115,2,overlap_full,1.0000000000
32031009542,2,overlap_full,1.0000000000
32031009427,2,overlap_full,1.0000000000
32031009554,2,overlap_full,1.0000000000
32031009557,2,overlap_full,1.0000000000
32031009124,2,overlap_full,1.0000000000
32031005065,2,overlap_full,1.0000000000
32031009428,2,overlap_full,1.0000000000
32031009546,2,overlap_full,1.0000000000
32031006530,2,overlap_full,1.0000000000
32031006320,2,overlap_full,1.0000000000
32031009555,2,overlap_full,1.0000000000
32031009309,2,overlap_full,1.0000000000
32031006319,2,overlap_full,1.0000000000
32031007577,2,overlap_full,1.0000000000
32031009543,2,overlap_full,1.0000000000
32031001061,2,overlap_full,1.0000000000
32031006529,2,overlap_full,1.0000000000
32031004056,2,overlap_full,1.0000000000
32031007570,2,overlap_full,1.0000000000
32031007569,2,overlap_full,1.0000000000
32031009248,2,overlap_full,1.0000000000
32031006526,2,overlap_full,1.0000000000
32031006531,2,overlap_full,1.0000000000
32031002065,2,overlap_full,1.0000000000
32031003030,2,overlap_full,1.0000000000
32031008505,2,overlap_full,1.0000000000
32031005003,2,overlap_full,1.0000000000
32031007314,2,overlap_full,1.0000000000
32031006523,2,overlap_full,1.0000000000
32031003027,2,overlap_full,1.0000000000
32031006114,2,overlap_full,1.0000000000
32031006213,2,overlap_full,1.0000000000
32031009310,2,overlap_full,1.0000000000
32031009251,2,overlap_full,1.0000000000
32031002068,2,overlap_full,1.0000000000
32031002080,2,overlap_full,1.0000000000
32031009127,2,overlap_full,1.0000000000
32031009253,2,overlap_full,1.0000000000
32031009552,2,overlap_full,1.0000000000
32031001015,2,overlap_full,1.0000000000
32003003611,4,overlap_full,1.0000000000
32003003994,4,overlap_full,1.0000000000
32003003995,4,overlap_full,1.0000000000
32011000003,2,overlap_full,1.0000000000
32011000002,2,overlap_split,0.9999991906
32011000004,2,overlap_full,1.0000000000
32011000001,2,overlap_full,1.0000000000
32510000113,2,overlap_full,1.0000000000
32510000107,2,overlap_full,1.0000000000
32510000111,2,overlap_full,1.0000000000
32510000105,2,overlap_full,1.0000000000
32510000101,2,overlap_full,1.0000000000
32510000109,2,overlap_full,1.0000000000
32510000103,2,overlap_full,1.0000000000
32510000303,2,overlap_full,1.0000000000
32510000405,2,overlap_full,1.0000000000
32510000409,2,overlap_full,1.0000000000
32510000307,2,overlap_full,1.0000000000
32510000407,2,overlap_full,1.0000000000
32510000211,2,overlap_full,1.0000000000
32510000209,2,overlap_full,1.0000000000
32510000411,2,overlap_full,1.0000000000
32510000203,2,overlap_full,1.0000000000
32510000207,2,overlap_full,1.0000000000
32510000403,2,overlap_full,1.0000000000
32510000201,2,overlap_full,1.0000000000
32510000205,2,overlap_full,1.0000000000
32510000301,2,overlap_full,1.0000000000
32510000305,2,overlap_full,1.0000000000
32510000401,2,overlap_full,1.0000000000
32510000309,2,overlap_full,1.0000000000
32027000001,2,overlap_full,1.0000000000
32027000007,2,overlap_full,1.0000000000
32027000005,2,overlap_full,1.0000000000
32027000006,2,overlap_full,1.0000000000
32027000004,2,overlap_full,1.0000000000
32027000003,2,overlap_full,1.0000000000
32007000009,2,overlap_full,1.0000000000
32007000022,2,overlap_full,1.0000000000
32007000004,2,overlap_full,1.0000000000
32007000003,2,overlap_full,1.0000000000
32007000011,2,overlap_full,1.0000000000
32007000014,2,overlap_full,1.0000000000
32007000025,2,overlap_full,1.0000000000
32007000023,2,overlap_full,1.0000000000
32007000020,2,overlap_full,1.0000000000
32007000039,2,overlap_full,1.0000000000
32007000029,2,overlap_full,1.0000000000
32007000017,2,overlap_full,1.0000000000
32007000028,2,overlap_full,1.0000000000
32007000016,2,overlap_full,1.0000000000
32007000015,2,overlap_full,1.0000000000
32007000027,2,overlap_full,1.0000000000
32007000013,2,overlap_full,1.0000000000
32007000005,2,overlap_full,1.0000000000
32007000008,2,overlap_full,1.0000000000
32007000026,2,overlap_full,1.0000000000
32007000033,2,overlap_full,1.0000000000
32007000032,2,overlap_full,1.0000000000
32007000034,2,overlap_full,1.0000000000
32007000010,2,overlap_full,1.0000000000
32007000007,2,overlap_full,1.0000000000
32007000012,2,overlap_full,1.0000000000
32007000002,2,overlap_full,1.0000000000
32007000001,2,overlap_full,1.0000000000
32007000031,2,overlap_full,1.0000000000
32007000040,2,overlap_full,1.0000000000
32007000041,2,overlap_full,1.0000000000
32007000024,2,overlap_full,1.0000000000
32007000006,2,overlap_full,1.0000000000
32007000037,2,overlap_full,1.0000000000
32007000035,2,overlap_full,1.0000000000
32007000019,2,overlap_full,1.0000000000
32007000038,2,overlap_full,1.0000000000
32007000036,2,overlap_full,1.0000000000
32007000030,2,overlap_full,1.0000000000
32007000018,2,overlap_full,1.0000000000
32007000021,2,overlap_full,1.0000000000
32001000016,2,overlap_split,0.9999977103
32001000012,2,overlap_split,0.9999962475
32001000011,2,overlap_full,1.0000000000
32001000006,2,overlap_full,1.0000000000
32001000017,2,overlap_full,1.0000000000
32001000009,2,overlap_full,1.0000000000
32001000008,2,overlap_full,1.0000000000
32001000019,2,overlap_full,1.0000000000
32001000015,2,overlap_full,1.0000000000
32001000007,2,overlap_full,1.0000000000
32001000018,2,overlap_full,1.0000000000
32001000014,2,overlap_full,1.0000000000
32001000005,2,overlap_full,1.0000000000
32001000004,2,overlap_full,1.0000000000
32001000013,2,overlap_full,1.0000000000
32001000002,2,overlap_full,1.0000000000
32001000001,2,overlap_full,1.0000000000
32001000003,2,overlap_full,1.0000000000
32001000010,2,overlap_full,1.0000000000
32001008-01,2,overlap_full,1.0000000000
32001007-01,2,overlap_full,1.0000000000
32001015-07,2,overlap_full,1.0000000000
32001015-06,2,overlap_full,1.0000000000
32001015-03,2,overlap_full,1.0000000000
32001015-10,2,overlap_full,1.0000000000
32001008-02,2,overlap_full,1.0000000000
32001015-08,2,overlap_full,1.0000000000
32001015-04,2,overlap_full,1.0000000000
32001015-01,2,overlap_full,1.0000000000
32001015-02,2,overlap_full,1.0000000000
32001012-01,2,overlap_full,1.0000000000
32001012-03,2,overlap_full,1.0000000000
32001012-02,2,overlap_full,1.0000000000
32001015-05,2,overlap_full,1.0000000000
32001008-03,2,overlap_full,1.0000000000
32001015-09,2,overlap_full,1.0000000000
32009000002,4,overlap_full,1.0000000000
32009000001,4,overlap_full,1.0000000000
32009000004,4,overlap_full,1.0000000000
32009000005,4,overlap_full,1.0000000000
32009000003,4,overlap_full,1.0000000000
32013000013,2,overlap_full,1.0000000000
32013000009,2,overlap_full,1.0000000000
32013000012,2,overlap_full,1.0000000000
32013000015,2,overlap_full,1.0000000000
320130007-2,2,overlap_full,1.0000000000
32013000014,2,overlap_full,1.0000000000
32013000011,2,overlap_full,1.0000000000
32013000010,2,overlap_full,1.0000000000
32013000008,2,overlap_full,1.0000000000
32013000006,2,overlap_full,1.0000000000
32013000001,2,overlap_full,1.0000000000
32013000004,2,overlap_full,1.0000000000
32013000005,2,overlap_full,1.0000000000
32013000002,2,overlap_full,1.0000000000
32013000003,2,overlap_full,1.0000000000
32005000019,2,overlap_full,1.0000000000
32005000002,2,overlap_full,1.0000000000
32005000012,2,overlap_full,1.0000000000
32005000022,2,overlap_full,1.0000000000
32005000031,2,overlap_full,1.0000000000
32005000021,2,overlap_full,1.0000000000
32005000015,2,overlap_full,1.0000000000
32005000014,2,overlap_full,1.0000000000
32005000017,2,overlap_full,1.0000000000
32005000032,2,overlap_full,1.0000000000
32005000027,2,overlap_full,1.0000000000
32005000003,2,overlap_full,1.0000000000
32005000028,2,overlap_full,1.0000000000
32005000026,2,overlap_full,1.0000000000
32005000007,2,overlap_full,1.0000000000
32005000001,2,overlap_full,1.0000000000
32005000004,2,overlap_full,1.0000000000
32005000018,2,overlap_full,1.0000000000
32005000025,2,overlap_full,1.0000000000
32005000008,2,overlap_full,1.0000000000
32005000009,2,overlap_full,1.0000000000
32005000030,2,overlap_full,1.0000000000
32005000033,2,overlap_full,1.0000000000
32005000011,2,overlap_full,1.0000000000
32005000013,2,overlap_full,1.0000000000
32005000034,2,overlap_full,1.0000000000
32005000023,2,overlap_full,1.0000000000
32005000006,2,overlap_full,1.0000000000
32005000005,2,overlap_full,1.0000000000
32005000016,2,overlap_full,1.0000000000
32005000029,2,overlap_full,1.0000000000
32005000037,2,overlap_full,1.0000000000
32005000038,2,overlap_full,1.0000000000
32005000036,2,overlap_full,1.0000000000
32005000035,2,overlap_full,1.0000000000
32005000041,2,overlap_full,1.0000000000
32005000039,2,overlap_full,1.0000000000
32005000040,2,overlap_full,1.0000000000
32005000024,2,overlap_split,0.9999884363
32005000010,2,overlap_full,1.0000000000
32005ZZZZZZ,2,overlap_full,1.0000000000
32005000020,2,overlap_full,1.0000000000
32033000030,2,overlap_split,0.9999995988
32033000050,2,overlap_split,0.9999982174
32033000035,2,overlap_full,1.0000000000
32033000010,2,overlap_full,1.0000000000
32033000020,2,overlap_full,1.0000000000
32033000005,2,overlap_full,1.0000000000
32033000040,2,overlap_full,1.0000000000
32033000015,2,overlap_full,1.0000000000
32033000045,2,overlap_split,0.9999955553
32033000025,2,overlap_full,1.0000000000
32019000014,2,overlap_full,1.0000000000
32019000021,2,overlap_full,1.0000000000
32019000017,2,overlap_full,1.0000000000
32019000018,2,overlap_full,1.0000000000
32019000020,2,overlap_full,1.0000000000
32019000012,2,overlap_full,1.0000000000
32019000010,2,overlap_full,1.0000000000
32019000009,2,overlap_full,1.0000000000
32019000016,2,overlap_full,1.0000000000
32019000022,2,overlap_full,1.0000000000
32019000019,2,overlap_full,1.0000000000
32019000013,2,overlap_full,1.0000000000
32019000011,2,overlap_full,1.0000000000
32019000034,2,overlap_full,1.0000000000
32019000040,2,overlap_full,1.0000000000
32019000039,2,overlap_full,1.0000000000
32019000033,2,overlap_full,1.0000000000
32019000028,2,overlap_full,1.0000000000
32019000027,2,overlap_full,1.0000000000
32019000032,2,overlap_full,1.0000000000
32019000037,2,overlap_full,1.0000000000
32019000035,2,overlap_full,1.0000000000
32019000029,2,overlap_full,1.0000000000
32019000015,2,overlap_full,1.0000000000
32019000036,2,overlap_full,1.0000000000
32019000038,2,overlap_full,1.0000000000
32019000023,2,overlap_full,1.0000000000
32019000031,2,overlap_full,1.0000000000
32019000030,2,overlap_full,1.0000000000
32019000026,2,overlap_full,1.0000000000
32019000024,2,overlap_full,1.0000000000
32019000002,2,overlap_full,1.0000000000
32019000025,2,overlap_full,1.0000000000
32019000004,2,overlap_full,1.0000000000
32019000001,2,overlap_split,0.9999999844
32019000005,2,overlap_split,0.9999999706
32019000003,2,overlap_full,1.0000000000
32019000008,4,overlap_split,0.9750973007
32019000006,2,overlap_split,0.5179434345
32019000007,2,overlap_split,0.9999317339
32003005430,1,overlap_full,1.0000000000
32003007395,3,overlap_full,1.0000000000
32003007332,3,overlap_full,1.0000000000
32003007405,3,overlap_full,1.0000000000
32003002044,4,overlap_split,0.9999495648
32003002008,1,overlap_split,0.9998844617
32003002366,1,overlap_split,0.9998949393
32003004306,1,overlap_full,1.0000000000
32003006057,4,overlap_full,1.0000000000
32003007430,3,overlap_full,1.0000000000
32003002037,4,overlap_split,0.9998101480
32003007416,3,overlap_full,1.0000000000
32003001396,3,overlap_full,1.0000000000
32003005003,1,overlap_full,1.0000000000
32003004310,1,overlap_full,1.0000000000
32003005014,1,overlap_full,1.0000000000
32003005403,1,overlap_full,1.0000000000
32003007910,3,overlap_full,1.0000000000
32003005390,1,overlap_split,0.9999932007
32003006520,4,overlap_full,1.0000000000
32003001330,3,overlap_full,1.0000000000
32003001063,3,overlap_full,1.0000000000
32003005394,1,overlap_full,1.0000000000
32003004467,1,overlap_full,1.0000000000
32003001327,3,overlap_full,1.0000000000
32003002446,1,overlap_full,1.0000000000
32003001356,3,overlap_full,1.0000000000
32003003414,4,overlap_full,1.0000000000
32003001918,3,overlap_full,1.0000000000
32003002949,4,overlap_full,1.0000000000
32003001909,3,overlap_full,1.0000000000
32003007334,3,overlap_full,1.0000000000
32003003981,4,overlap_full,1.0000000000
32003003938,4,overlap_full,1.0000000000
32003004454,1,overlap_full,1.0000000000
32003003909,4,overlap_full,1.0000000000
32003001374,3,overlap_full,1.0000000000
32003001379,3,overlap_full,1.0000000000
32003005372,1,overlap_full,1.0000000000
32003004075,1,overlap_full,1.0000000000
32003002356,4,overlap_full,1.0000000000
32003007048,3,overlap_full,1.0000000000
32003007358,3,overlap_full,1.0000000000
32003004415,1,overlap_full,1.0000000000
32003001382,3,overlap_full,1.0000000000
32003003574,4,overlap_full,1.0000000000
32003001920,3,overlap_full,1.0000000000
32003001908,3,overlap_full,1.0000000000
32003001907,3,overlap_full,1.0000000000
32003002407,1,overlap_full,1.0000000000
32003002405,1,overlap_full,1.0000000000
32003006109,4,overlap_full,1.0000000000
32003006440,4,overlap_full,1.0000000000
32003007054,3,overlap_full,1.0000000000
32003003393,4,overlap_full,1.0000000000
32003003395,4,overlap_full,1.0000000000
32003001337,3,overlap_full,1.0000000000
32003005356,1,overlap_full,1.0000000000
32003007359,3,overlap_full,1.0000000000
32003007351,3,overlap_full,1.0000000000
32003007357,3,overlap_full,1.0000000000
32003005333,1,overlap_full,1.0000000000
32003001352,3,overlap_full,1.0000000000
32003003391,4,overlap_full,1.0000000000
32003003553,4,overlap_full,1.0000000000
32003001346,3,overlap_full,1.0000000000
32003005326,1,overlap_full,1.0000000000
32003005397,1,overlap_split,0.9993751330
32003003564,4,overlap_full,1.0000000000
32003006515,4,overlap_full,1.0000000000
32003004305,1,overlap_full,1.0000000000
32003003375,4,overlap_full,1.0000000000
32003003416,4,overlap_full,1.0000000000
32003001307,3,overlap_full,1.0000000000
32003001514,3,overlap_full,1.0000000000
32003006521,4,overlap_full,1.0000000000
32003001351,3,overlap_full,1.0000000000
32003002391,1,overlap_full,1.0000000000
32003001303,3,overlap_split,0.9998015063
32003001513,3,overlap_full,1.0000000000
32003003552,4,overlap_full,1.0000000000
32003003365,4,overlap_full,1.0000000000
32003001354,3,overlap_full,1.0000000000
32003003364,4,overlap_full,1.0000000000
32003006475,4,overlap_split,0.9997055414
32003003037,4,overlap_full,1.0000000000
32003001517,3,overlap_full,1.0000000000
32003006477,4,overlap_full,1.0000000000
32003001340,3,overlap_full,1.0000000000
32003003217,4,overlap_full,1.0000000000
32003003383,4,overlap_full,1.0000000000
32003003374,4,overlap_full,1.0000000000
32003007414,3,overlap_full,1.0000000000
32003003435,4,overlap_full,1.0000000000
32003003532,4,overlap_full,1.0000000000
32003005350,1,overlap_full,1.0000000000
32003002430,1,overlap_full,1.0000000000
32003007356,3,overlap_full,1.0000000000
32003001038,4,overlap_full,1.0000000000
32003001039,4,overlap_full,1.0000000000
32003001137,3,overlap_full,1.0000000000
32003001302,3,overlap_split,0.9991714548
32003006522,4,overlap_full,1.0000000000
32003003464,4,overlap_full,1.0000000000
32003003382,4,overlap_full,1.0000000000
32003002352,4,overlap_full,1.0000000000
32003002371,1,overlap_split,0.9999763665
32003002463,1,overlap_full,1.0000000000
32003001367,3,overlap_full,1.0000000000
32003007341,3,overlap_full,1.0000000000
32003002500,1,overlap_full,1.0000000000
32003002483,1,overlap_full,1.0000000000
32003002387,1,overlap_split,0.9992132342
32003002464,1,overlap_full,1.0000000000
32003003904,4,overlap_full,1.0000000000
32003003366,4,overlap_full,1.0000000000
32003003982,4,overlap_full,1.0000000000
32003001349,3,overlap_full,1.0000000000
32003003984,4,overlap_full,1.0000000000
32003002484,1,overlap_full,1.0000000000
32003003566,4,overlap_full,1.0000000000
32003005047,1,overlap_full,1.0000000000
32003001345,3,overlap_full,1.0000000000
32003007366,3,overlap_full,1.0000000000
32003005332,1,overlap_full,1.0000000000
32003005323,1,overlap_full,1.0000000000
32003005413,1,overlap_full,1.0000000000
32003003040,4,overlap_full,1.0000000000
32003003385,4,overlap_full,1.0000000000
32003001343,3,overlap_full,1.0000000000
32003006434,4,overlap_full,1.0000000000
32003001334,3,overlap_full,1.0000000000
32003002372,1,overlap_split,0.9999961779
32003002354,4,overlap_split,0.9997951805
32003003371,4,overlap_full,1.0000000000
32003002381,1,overlap_full,1.0000000000
32003002390,1,overlap_full,1.0000000000
32003004381,1,overlap_full,1.0000000000
32003005410,1,overlap_full,1.0000000000
32003007311,3,overlap_full,1.0000000000
32003001390,3,overlap_full,1.0000000000
32003003036,4,overlap_full,1.0000000000
32003002392,1,overlap_full,1.0000000000
32003001341,3,overlap_full,1.0000000000
32003003373,4,overlap_full,1.0000000000
32003003465,4,overlap_full,1.0000000000
32003007410,3,overlap_full,1.0000000000
32003003431,4,overlap_full,1.0000000000
32003003372,4,overlap_full,1.0000000000
32003003370,4,overlap_full,1.0000000000
32003001336,3,overlap_full,1.0000000000
32003002400,1,overlap_full,1.0000000000
32003002373,1,overlap_full,1.0000000000
32003002382,1,overlap_full,1.0000000000
32003002380,1,overlap_full,1.0000000000
32003001395,3,overlap_full,1.0000000000
32003007403,3,overlap_full,1.0000000000
32003001342,3,overlap_full,1.0000000000
