vtdidfp00,bg2020ge,alloc_weight
320035067,320030024043,2.0000000000
320035067,320030024044,5.0000000000
320035068,320030024033,1.0000000000
320035068,320030024042,1.0000000000
320035069,320030024041,0.5712708514
320035069,320030024045,0.4287291486
320035070,320030024031,1.0000000000
320035070,320030024032,0.3467929395
320035070,320030024034,0.6532070605
320035071,320030024031,4.0000000000
320035071,320030024032,1.0000000000
320035071,320030024051,1.0000000000
320035072,320030024052,2.7765991146
320035072,320030024053,3.2234008854
320035073,320030024051,5.0000000000
320035074,320030023021,5.0000000000
320035074,320030067001,4.0000000000
320035075,320030067002,3.0000000000
320035075,320030067003,0.8119769421
320035075,320030067004,4.1880230579
320036002,320030030012,3.9715798540
320036002,320030031022,0.0284201460
320036003,320030030012,4.0000000000
320036003,320030030013,4.0000000000
320036004,320030001032,4.0000000000
320036004,320030001034,4.0000000000
320036005,320030001032,5.0000000000
320036005,320030001034,4.0000000000
320036005,320030030013,2.0000000000
320036006,320030001031,2.0000000000
320036006,320030030014,8.0000000000
320036007,320030001031,6.0000000000
320036007,320030001033,5.0000000000
320036007,320030001034,2.0000000000
320036008,320030001031,2.0000000000
320036008,320030001033,4.0000000000
320036009,320030030042,0.0024663012
320036009,320030030053,4.9975336988
320036009,320030030054,6.0000000000
320036010,320030030063,8.0000000000
320036011,320030030052,7.9999099982
320036011,320030030053,3.0000000000
320036011,320030030061,0.0000900018
320036011,320030030062,3.0000000000
320036012,320030030051,11.0000000000
320036012,320030030052,2.0000000000
320036013,320030030061,6.0000000000
320036013,320030030062,8.0000000000
320036014,320030029051,2.0000000000
320036015,320030029161,4.0000000000
320036015,320030029162,38.0000000000
320036016,320030029151,7.0000000000
320036016,320030029152,8.0000000000
320036016,320030029153,17.0000000000
320036016,320030029154,8.0000000000
320036017,320030058091,3.0000000000
320036018,320030058082,3.0000000000
320036018,320030058091,10.0000000000
320036018,320030058092,1.0000000000
320036019,320030058083,4.0000000000
320036019,320030058092,7.0000000000
320036019,320030058093,10.0000000000
320036020,320030058071,1.0000000000
320036020,320030058072,6.0000000000
320036020,320030058081,8.0000000000
320036021,320030058081,1.0000000000
320036021,320030058082,7.0000000000
320036022,320030058082,1.0000000000
320036022,320030058083,13.0000000000
320036023,320030058071,6.0000000000
320036024,320030058073,8.0000000000
320036024,320030058074,10.0000000000
320036025,320030058032,0.1228024032
320036025,320030058061,7.0000000000
320036025,320030058064,4.8771975968
320036026,320030058062,9.0000000000
320036026,320030058063,9.0000000000
320036028,320030022011,3.0000000000
320036029,320030022011,3.9953850068
320036029,320030022012,3.0000000000
320036029,320030022013,0.0046149932
320036030,320030022012,7.1662117118
320036030,320030022013,9.8337882882
320036032,320030022032,11.0000000000
320036032,320030022041,2.0000000000
320036032,320030022043,2.0000000000
320036032,320030022044,1.0000000000
320036033,320030022042,2.0000003167
320036033,320030022044,0.9999996833
320036034,320030022031,6.5245016545
320036034,320030022033,2.4754983455
320036036,320030022061,7.0000000000
320036036,320030022062,15.0000000000
320036037,320030022033,0.0036665072
320036037,320030022071,0.5574068278
320036037,320030022072,0.4389266650
320036037,320030022073,2.0000000000
320036038,320030022033,1.0000000000
320036039,320030029541,1.0000000000
320036039,320030029543,3.0000000000
320036039,320030029961,2.3206457114
320036039,320030029963,3.0000000000
320036039,320030029964,0.6793542886
320036040,320030029542,8.0000000000
320036040,320030029544,1.0000000000
320036041,320030029951,6.0000000000
320036041,320030029952,1.0000000000
320036041,320030029953,8.2520485897
320036041,320030029962,0.7479514103
320036042,320030022013,6.0000000000
320036043,320030029561,4.0000000000
320036043,320030029562,16.5735774027
320036043,320030029641,8.0000000000
320036043,320030029642,3.0000000000
320036043,320030029651,14.0000000000
320036043,320030029652,14.0000000000
320036043,320030029953,0.4264225973
320036044,320030029542,0.0772509615
320036044,320030029561,9.9227490385
320036045,320030029371,1.0000000000
320036045,320030029381,8.0000000000
320036046,320030029371,1.0000000000
320036046,320030029381,6.0000000000
320036047,320030029371,14.0000000000
320036047,320030029381,14.0000000000
320036048,320030029372,11.0000000001
320036048,320030029381,6.0000000000
320036049,320030029471,26.0000000000
320036050,320030029471,3.0000000000
320036051,320030029471,8.0000000000
320036051,320030029472,16.0000000000
320036052,320030029391,7.0000000000
320036052,320030029392,7.0000000000
320036053,320030029391,15.0000000000
320036053,320030029392,28.0000000000
320036054,320030029391,0.0000026458
320036054,320030029971,1.0000000000
320036054,320030029972,10.0000000000
320036054,320030029981,10.9999973542
320036055,320030058251,16.0000000001
320036055,320030058252,9.0000000000
320036055,320030058253,14.0000000000
320036055,320030058261,7.0000000000
320036055,320030058262,4.0000000000
320036055,320030058263,8.9999999999
320036055,320030058741,7.0000000000
320036055,320030058742,19.0000000000
320036055,320030058743,5.0000000000
320036055,320030058751,6.0000000000
320036055,320030058752,5.0000000000
320036057,320030029401,4.9999999999
320036057,320030029402,11.0000000000
320036057,320030029521,7.0000000000
320036057,320030029522,3.0000000000
320036058,320030029191,15.0000000000
320036058,320030029192,8.0000000000
320036059,320030029193,11.0000000000
320036060,320030029472,15.0000000000
320036061,320030029361,2.0000000000
320036061,320030029362,6.0000000000
320036061,320030029492,12.0000000000
320036062,320030029491,13.0000000000
320036062,320030029492,4.0000000000
320036063,320030029361,7.0000000000
320036063,320030029362,10.0000000000
320036064,320030029373,4.0000000000
320036064,320030029381,6.0000000000
320036065,320030029351,16.0000000000
320036065,320030029352,10.0000000000
320036065,320030029461,3.0000000000
320036066,320030029461,9.0000000000
320036066,320030029462,8.0000000000
320036067,320030029642,1.0000000000
320036067,320030029661,4.0000000000
320036068,320030029662,1.0780598355
320036068,320030029663,0.9219401646
320036070,320030029361,0.0789188273
320036070,320030029481,18.9210811727
320036071,320030029482,11.0000000000
320036072,320030029421,8.0000000000
320036072,320030029422,2.0000000000
320036073,320030029422,11.0000000000
320036074,320030029423,7.0000000000
320036075,320030029193,0.0062415795
320036075,320030029411,4.0000000000
320036075,320030029413,9.9937584205
320036076,320030029411,6.0000000000
320036076,320030029412,8.0000000000
320036077,320030029414,6.0000000000
320036077,320030029533,4.0000000000
320036078,320030029411,1.0000000000
320036078,320030029533,3.0000000000
320036078,320030029534,9.0000000000
320036079,320030029531,8.0000000000
320036079,320030029532,8.0000000000
320036080,320030029441,14.0416545761
320036080,320030029442,0.9583454239
320036080,320030029501,13.7963433288
320036080,320030029502,9.0000000000
320036080,320030029503,15.2036566712
320036084,320030058131,9.9209950027
320036084,320030058132,4.9999999999
320036084,320030058262,2.0000000000
320036084,320030058263,2.0000000000
320036084,320030058411,3.4078169837
320036084,320030058412,0.0599196855
320036084,320030058421,0.4036473550
320036084,320030058422,0.9451391904
320036084,320030058431,0.4007002666
320036084,320030058432,0.6173870332
320036084,320030058441,10.4764330335
320036084,320030058442,7.0907086813
320036084,320030058443,1.7283942726
320036084,320030058451,9.5464730798
320036084,320030058452,1.6004388594
320036084,320030058453,12.9770938867
320036084,320030058461,6.1338465471
320036084,320030058462,2.4292055053
320036084,320030058463,0.7082325279
320036084,320030058471,3.1078665670
320036084,320030058481,5.2518236572
320036084,320030058482,1.7527836245
320036084,320030058491,7.8899137872
320036084,320030058492,7.0573681484
320036084,320030058501,2.4900201471
320036084,320030058502,0.6038632179
320036084,320030058521,0.1539261987
320036084,320030058522,0.4427647233
320036084,320030058551,8.5514086391
320036084,320030058552,0.3344351380
320036084,320030058561,10.1141562230
320036084,320030058571,7.1831183997
320036084,320030058581,17.3282940681
320036084,320030058591,4.4056176370
320036084,320030058601,3.4443621788
320036084,320030058602,0.4114954823
320036084,320030058631,1.4885523064
320036084,320030058641,5.1697116750
320036084,320030058691,0.8354767881
320036084,320030058701,0.2939245978
320036084,320030058711,0.2466981509
320036084,320030058741,1.0000000000
320036084,320030058743,1.9999999999
320036084,320030058752,7.9959867342
320036086,320030058721,3.0000000000
320036086,320030058771,1.0000000000
320036086,320030075001,14.9999999999
320036087,320030058761,6.2884811427
320036087,320239604093,0.1623563464
320036087,320239604101,26.7115188573
320036087,320239604103,14.0000000000
320036087,320239604121,2.8376436536
320036088,320030058281,4.5464904599
320036088,320030058291,14.3409245311
320036088,320030058301,1.4283430630
320036088,320030058311,24.1368358192
320036088,320030058341,17.9990129635
320036088,320030058351,0.0242539947
320036088,320030058352,0.0204791326
320036088,320030058361,0.0194277965
320036088,320030058362,0.0240530947
320036088,320030058371,0.0424768405
320036088,320030058372,0.0855821487
320036088,320030058391,3.4196741468
320036088,320030058392,2.0437310140
320036088,320030058611,0.6990585224
320036088,320030058621,1.1331172295
320036088,320030058622,6.3009414774
320036088,320030058651,4.9998304327
320036088,320030058661,1.1883612057
320036088,320030058671,1.6253349653
320036088,320030058681,1.0444093203
320036088,320030058761,13.1514503047
320036088,320030058771,22.7262115354
320036088,320030075001,11.0000000000
320036088,320239604101,1.0000000000
320036091,320030057201,6.0000000000
320036092,320030058761,93.8931807690
320036092,320030058762,146.1573026663
320036092,320030058771,1.9495165651
320036092,320030075001,1.0000000000
320036093,320030058761,17.3213652992
320036093,320030058771,1.6786347008
320036094,320030057031,3.0000000000
320036094,320030057032,1.1386449138
320036094,320030057111,1.0000000000
320036094,320030058391,4.0000000000
320036094,320030058761,52.9118385211
320036094,320030058771,19.9495165651
320036095,320030053472,0.0951655343
320036095,320030053551,0.0001794586
320036095,320030053552,1.0050450722
320036095,320030053561,0.0010254566
320036095,320030053581,0.0017152236
320036095,320030053582,0.0062266898
320036095,320030053621,0.3298770525
320036095,320030053652,0.0122930280
320036095,320030053661,0.0023493964
320036095,320030053663,0.0000954794
320036095,320030055013,1.0000000000
320036095,320030057031,19.0827145347
320036095,320030057032,55.9172854658
320036095,320030057111,40.8967692091
320036095,320030057131,0.0161423433
320036095,320030057132,0.0074606013
320036095,320030057133,0.0214493522
320036095,320030057134,0.0116602452
320036095,320030057152,0.0649070500
320036095,320030057153,0.0149109633
320036095,320030057154,0.0104522277
320036095,320030057161,0.0192077379
320036095,320030057162,0.0119590186
320036095,320030057163,0.0289556476
320036095,320030057171,0.0510154652
320036095,320030057172,0.0564046051
320036095,320030057181,0.0127733253
320036095,320030057182,0.0104289812
320036095,320030057191,0.1232700614
320036095,320030057201,6.0986471775
320036095,320030057211,0.0293181293
320036095,320030057212,0.0602954656
320036095,320030058771,2.0000000000
320036102,320030057111,1.0000000000
320036103,320030057032,3.0000000000
320036103,320030057111,34.9999999999
320036104,320030053471,12.7990420883
320036104,320030053472,2.0985285495
320036104,320030053482,0.8192319031
320036104,320030053552,4.8107366919
320036104,320030053553,0.1892951725
320036104,320030057111,1.2185704464
320036104,320030057112,9.1100707662
320036104,320030057151,0.2480908293
320036104,320030057152,0.0857417803
320036104,320030057153,5.2027897030
320036104,320030057154,1.1477886057
320036104,320030057171,0.0467103193
320036104,320030057211,0.0954117934
320036104,320030057212,0.0133448225
320036104,320030057221,13.0027024087
320036104,320030057222,8.4525314930
320036104,320030057223,7.6594126267
320037002,320030054371,28.0266389011
320037002,320030054381,2.0000000000
320037002,320030054382,1.0000000000
320037002,320030054411,1.9076877925
320037002,320030054421,0.0656733065
320037003,320030054402,1.0000000000
320037005,320030054401,7.2335342381
320037005,320030054402,4.0000000000
320037005,320030054403,12.7664657619
320037006,320030051121,1.0000000000
320037006,320030051131,0.3173072754
320037006,320030051141,0.6826927246
320037007,320030051121,6.0000000000
320037007,320030051131,0.6610256170
320037007,320030051141,2.3389743831
320037007,320030054402,2.0000000000
320037008,320030051112,4.0000000000
320037008,320030051131,8.0000000000
320037009,320030051111,2.0000000000
320037009,320030051114,9.0000000000
320037009,320030051115,1.0000000000
320037010,320030050102,2.0000000000
320037011,320030051101,6.8303097849
320037011,320030051111,3.0000000000
320037011,320030051113,13.1696902151
320037011,320030051115,1.0000000000
320037012,320030028211,6.0000000000
320037012,320030028212,2.0000000000
320037012,320030028213,3.0000000000
320037013,320030050161,1.0012830201
320037013,320030054391,4.0000000000
320037013,320030054392,19.0000000000
320037013,320030054402,3.9987169799
320037014,320030054382,8.0000000000
320037014,320030054391,5.0000000000
320037014,320030054393,9.0000000000
320037015,320030054382,3.0000000000
320037015,320030054392,9.0000000000
320037015,320030054393,6.0000000000
320037016,320030054381,9.0000000000
320037017,320030054222,7.0000000000
320037018,320030054221,3.0000000000
320037018,320030054222,7.0000000000
320037019,320030054371,0.7562069302
320037019,320030054411,0.5608310246
320037019,320030054421,0.6828857459
320037019,320030061041,0.0000762994
320037021,320030050052,25.0000000000
320037023,320030050051,3.2075645260
320037023,320030050053,6.1514041786
320037023,320030050054,6.6410312954
320037023,320030050063,2.0000000000
320037023,320030050071,2.8276352740
320037023,320030050072,3.1723647261
320037024,320030016071,0.3558397665
320037024,320030016074,0.6441602335
320037024,320030017161,1.0000000000
320037025,320030017101,1.0000000000
320037025,320030017102,3.0000000000
320037026,320030017102,8.0000000000
320037027,320030017091,5.0000000000
320037028,320030017061,2.0000000000
320037028,320030017062,3.0000000000
320037029,320030017121,0.0015923300
320037029,320030017171,12.9984076700
320037030,320030017171,6.0000000000
320037031,320030017091,0.0000277105
320037031,320030017131,16.9999722895
320037032,320030017132,14.0000000000
320037032,320030017171,3.0000000000
320037033,320030017131,0.7137223294
320037033,320030017141,14.2862776706
320037034,320030017132,1.0000000000
320037034,320030017142,12.0000000000
320037035,320030017161,18.0000000000
320037036,320030017151,7.0000000000
320037036,320030017152,9.0000000000
320037037,320030017161,1.0000000000
320037037,320030050142,10.0000000000
320037037,320030050151,1.0000000000
320037038,320030017181,7.0000000000
320037038,320030017182,7.0000000000
320037039,320030050141,0.3738019274
320037039,320030050143,1.6261980726
320037039,320030050161,18.9997574300
320037039,320030050171,17.0002425699
320037040,320030050121,4.9999991957
320037040,320030050122,20.0000000000
320037040,320030050161,2.0000008043
320037041,320030050161,1.8577387824
320037041,320030050171,18.0000000001
320037041,320030054401,3.0000000000
320037041,320030054403,0.1422612177
320037041,320030054411,1.0000000000
320037042,320030050101,7.0000000000
320037042,320030050102,14.0000000000
320037042,320030050103,7.0000000000
320037043,320030050102,2.0041500233
320037043,320030050111,16.0000000000
320037043,320030050112,14.9958499767
320037044,320030028221,1.0000000000
320037044,320030028222,14.0000000000
320037044,320030028272,2.0000000000
320037045,320030028221,7.0000000000
320037045,320030028222,3.0000000000
320037046,320030028221,10.0000000000
320037046,320030028261,1.0000000000
320037046,320030028271,7.0000000000
320037046,320030028272,8.0000000000
320037047,320030028261,10.0000000000
320037047,320030028262,4.0000000000
320037048,320030028262,14.9998179480
320037048,320030028271,11.0001820520
320037049,320030028251,20.0000000000
320037050,320030028252,17.0000000000
320037051,320030069001,6.0000000000
320037051,320030069002,21.9999999999
320037052,320030028211,14.9995543218
320037052,320030028212,11.0004456782
320037052,320030028213,1.0000000000
320037053,320030051101,2.0000000000
320037054,320030051121,1.0000000000
320037054,320030051141,1.0000000000
320037055,320030017061,5.0000000000
320037056,320030017111,3.0000000000
320037057,320030017111,1.0000000000
320037057,320030017112,1.0000000000
320037058,320030017112,0.9999980054
320037058,320030017121,9.0000019946
320037060,320030017122,2.0000000000
320037061,320030017122,9.0000000000
320037062,320030017112,4.0000000000
320037062,320030017121,8.0000000000
320037063,320030025013,5.0001118335
320037063,320030025051,4.0000000000
320037063,320030025052,3.9998881665
320037063,320030025062,1.0000000000
320037064,320030025011,2.0000000000
320037064,320030025012,3.0000000000
320037064,320030025013,1.0000000000
320037066,320030025042,1.0000000000
320037066,320030025043,5.0000000000
320037066,320030025052,5.0000000000
320037067,320030025051,1.0000000000
320037067,320030025052,1.0000000000
320037068,320030025061,6.0000000000
320037068,320030025063,4.0000000000
320037069,320030025042,2.0000000000
320037069,320030025043,3.0000000000
320037070,320030025041,4.0000000000
320037070,320030025042,1.0000000000
320037071,320030025041,6.0000000000
320037071,320030025042,4.0000000000
320037072,320030024061,1.4149146648
320037072,320030024062,3.5850853352
320037073,320030026033,1.0000000000
320037074,320030026031,1.3498813762
320037074,320030026032,9.0000000000
320037074,320030026033,0.6501186238
320037075,320030026041,1.0000000000
320037075,320030026051,5.0000000000
320037075,320030026052,1.7552065563
320037075,320030067003,0.2447934437
320037076,320030026042,2.5743418052
320037076,320030026043,0.4256581948
320037077,320030029562,0.0137414914
320037077,320030029953,0.0009426432
320037077,320030067001,5.9732033964
320037077,320030068004,0.0121124690
320037078,320030027072,10.0000000000
320037078,320030029621,0.6499323322
320037078,320030068004,32.3500676675
320037079,320030068001,5.0000000000
320037079,320030068002,7.0000000000
320037079,320030068003,15.9999646381
320037079,320030068004,0.0000353619
320037080,320030068003,7.0000000000
320037080,320030068004,9.0000000000
320037081,320030027061,1.0000000000
320037081,320030027063,1.0000000000
320037081,320030027073,2.0000000000
320037081,320030027081,2.0000000000
320037082,320030027071,5.0000091503
320037082,320030027072,2.0000000000
320037082,320030027073,0.9999908497
320037082,320030027082,7.0000000000
320037082,320030068004,2.0000000000
320037083,320030027062,3.0000000000
320037083,320030027073,9.0000000000
320037084,320030027071,11.0000000000
320037084,320030027072,9.0000000000
320037085,320030028231,2.0000000000
320037085,320030028232,4.0000000000
320037085,320030028233,2.0000000000
320037085,320030028241,12.0000000000
320037086,320030028241,11.0000000000
320037086,320030028242,11.0000000000
320037087,320030069001,4.0000000000
320037087,320030069002,4.0000000000
320037088,320030068004,1.0000000000
320037089,320030028471,13.0000000000
320037090,320030028371,3.0000000000
320037090,320030028471,52.0000000003
320037090,320030068004,3.0000000000
320037091,320030028472,7.0000000000
320037091,320030028481,4.0000000000
320037091,320030028484,1.0000000000
320037092,320030028482,1.0000000000
320037092,320030028483,14.0000000000
320037092,320030028484,7.0000000000
320037093,320030054411,0.9204467772
320037093,320030054421,0.0795532228
320037094,320030051141,1.0000000000
320050005,320050010001,1.0000000000
320050005,320050012001,0.0511348106
320050005,320050012002,11.9609422467
320050005,320050012003,1.7470307489
320050005,320050013001,5.0000000000
320050005,320050024001,24.2408921939
320050010,320050010002,1.0000000000
320050010,320050015003,6.9999999999
320050010,320050023002,26.0000000000
320050015,320050014002,1.0000000000
320050015,320050015001,29.0000000000
320050015,320050015002,10.0000000000
320050020,320050015003,13.0000000000
320050025,320050018002,1.0000000000
320050025,320050019001,36.9999999999
320050030,320050019001,43.0182153090
320050030,320050020001,30.9817846912
320050030,320050020002,3.0000000001
320050035,320050013001,2.0000000000
320050035,320050014002,45.3748096914
320050035,320050015001,2.6251903087
320050040,320050010002,15.0000000000
320050045,320050010002,1.0000000000
320050045,320050011002,9.0000000000
320050045,320050011003,7.0000000000
320050050,320050024001,19.0303385887
320050050,320050025001,65.9948585989
320050050,320199608021,0.9748028122
320050055,320050022001,12.0000000001
320050055,320050022002,29.6732373463
320050055,320050023001,16.3267626538
320050060,320050024001,23.9999999999
320050065,320050019001,35.1560850714
320050065,320050020001,6.0000000000
320050065,320050020002,26.8439149284
320050070,320050022003,5.6632528890
320050070,320050023001,104.5772601403
320050070,320050024001,20.7594869704
320050075,320050014001,13.9161012579
320050075,320050015002,21.9216975436
320050075,320050022003,23.0838987420
320050075,320050023002,12.0783024563
320050080,320050013001,76.6245886215
320050080,320050018002,10.1565534833
320050080,320050019001,10.2188578953
320050085,320050023002,1.0000000000
320050085,320050023003,37.4891073196
320050085,320050024001,47.5108926804
320050090,320050010001,15.8743454509
320050090,320050011003,1.0000000000
320050090,320050013001,0.1256545491
320050095,320050011001,16.0000000000
320050095,320050024001,15.0000000000
320050100,320050016002,55.0000000001
320050105,320050016002,18.9999999997
320050110,320050016001,20.9999999999
320050115,320050017001,15.9995039006
320050115,320050018002,1.0004960995
320050120,320050017001,1.0000000000
320050120,320050017002,9.9999999999
320050125,320050018001,26.0000000000
320050130,320050018001,4.9506713671
320050130,320050018002,17.0493286327
320050135,320050022001,10.0000000000
320050135,320050022004,14.0000000000
320050135,320050022005,15.0000000001
320050140,320050011001,6.0000000000
320050140,320050011002,10.0000000000
320050145,320050024001,26.0014715061
320050145,320050025001,42.9985284940
320050150,320050019001,3.0000000000
320050150,320050021001,55.0000000000
320050155,320050014002,17.0000000000
320050160,320050012001,8.9068672371
320050160,320050012003,11.0931327629
32005ZZZZZZ,320050016001,1.0000000000
32005ZZZZZZ,320050016002,0.0486121894
32005ZZZZZZ,320050017001,1.0000000000
32005ZZZZZZ,320050017002,1.0000000000
32005ZZZZZZ,320059900000,4.9513878105
320070005,320079510002,16.0000000000
320070005,320079512022,11.9990995145
320070005,320079512023,10.0009004855
320070005,320079514011,19.0000000000
320070010,320079510002,32.0000000001
320070010,320079512021,2.0000000000
320070010,320079512023,16.0000000000
320070015,320079509001,12.0000000000
320070015,320079509002,1.0000000000
320070015,320079510001,62.0000000000
320070020,320079507024,12.0000000000
320070020,320079508001,22.0000000000
320070020,320079509001,41.0000000000
320070025,320079509001,1.7986864488
320070025,320079509002,16.2013135513
320070030,320079507011,14.9999999999
320070035,320079507012,8.9999999999
320070040,320079507013,6.5135169008
320070040,320079507023,12.4864830992
320070040,320079507024,14.0000000000
320070045,320079508001,28.0000000000
320070045,320079508002,49.0000000000
320070045,320079513002,6.0000000000
320070050,320079507022,24.8996285739
320070050,320079507023,6.1003714261
320070050,320079508001,10.0000000000
320070050,320079513002,68.7303635681
320070050,320079514011,9.2696364318
320070055,320079513001,16.9999999999
320070055,320079513002,21.0000000000
320070070,320079502001,37.0000000000
320070070,320079502002,28.0000000000
320070075,320079502001,15.0000000002
320070075,320079502002,35.9999999999
320070080,320079515001,5.1113172246
320070080,320079515002,8.1725851674
320070080,320079515003,23.9909976105
320070080,320079515004,8.7250999974
320070085,320079507021,182.0000000000
320070085,320079516001,17.0000000000
320070085,320079517002,429.9986973409
320070085,320110001001,0.0012215315
320070090,320079517001,252.8265266122
320070090,320079517002,0.1086874242
320070095,320079517002,120.0000000001
320070100,320079507021,2.0000000000
320070100,320079517002,177.9853680147
320070105,320079517002,14.1124702741
320070105,320079517003,104.8875295407
320070110,320079502001,102.9999999999
320070110,320079515003,338.0000000001
320070110,320079517003,160.9999999996
320070115,320079502001,31.9999999999
320070115,320079507021,110.9999999998
320070115,320079517002,249.0000000004
320070120,320079507021,565.0000000002
320070120,320079507022,1.0000000000
320070120,320079507023,25.0000000000
320070120,320079514011,80.9812259708
320070120,320079514013,0.9999999999
320070120,320079514041,46.0187740295
320070120,320079516001,1.0000000000
320070125,320079515003,176.9999999997
320070130,320079516001,158.3417738662
320070130,320079516002,101.6582261333
320070135,320079507011,10.7343593573
320070135,320079507012,12.5121881556
320070135,320079507013,1.0017757941
320070135,320079507021,24.2446970412
320070135,320079507022,66.8944172827
320070135,320079507023,65.5916187674
320070135,320079507024,9.0000000000
320070135,320079509002,7.0000000000
320070135,320079512021,0.0209436015
320070135,320079514011,8.0000000000
320070140,320079510002,11.0895069084
320070140,320079512021,166.9104930914
320070140,320079512022,11.0000000000
320070140,320079512023,6.0000000000
320070140,320079513001,3.0000000000
320070140,320079513002,1.0000000000
320070140,320079514011,82.9999999999
320070140,320079516001,8.0000000002
320070145,320079502001,52.0000000000
320070145,320079514011,15.1672034060
320070145,320079514042,2.8327965942
320070150,320079502001,259.9999999997
320070150,320079515002,149.0004672763
320070150,320079515003,259.9995327235
320070160,320079512021,438.0000000003
320070160,320079512022,24.0000000000
320070160,320079516001,75.0000000000
320070170,320079514012,10.0000000000
320070170,320079514013,13.9999999999
320070170,320079514041,14.0000000000
320070175,320079514032,12.8673211982
320070175,320079514041,20.0000000000
320070175,320079514042,14.1326788018
320070180,320079512011,33.7132564985
320070180,320079512013,1.6826706689
320070180,320079512021,22.0956499918
320070180,320079512022,24.5084228408
320070185,320079502001,1.0000000000
320070185,320079512012,21.9999999999
320070185,320079512021,76.9999999998
320070185,320079514041,17.0000000000
320070185,320079514042,108.9999999998
320070190,320079502001,482.0000000003
320070190,320079512021,1.0000000000
320070195,320079514031,18.0000000000
320070195,320079514042,11.0000000000
320070200,320079512012,23.0000000000
320070200,320079512013,8.0000000000
320070205,320079507012,6.0027083506
320070205,320079507013,14.9972916495
320070210,320079515001,7.7220253507
320070210,320079515002,19.7365239105
320070210,320079515003,2.0230987154
320070210,320079515004,0.5183520234
320090005,320099501001,320.0000000000
320090010,320099501001,146.9999999999
320090015,320099501001,170.9999999999
320090020,320099501001,187.0000000000
320090025,320099501001,84.9999999999
320090030,320099501001,210.0000000002
320110005,320110001001,88.9934269849
320110005,320110001002,181.0065730147
320110010,320110001001,187.0000000003
320110010,320110001002,50.0000000001
320110015,320110001001,4.0000000000
320110015,320110001002,223.0000000001
320110020,320110001001,515.0000000000
320110025,320110001001,53.0000000000
320130005,320130105012,20.0000000001
320130005,320130105022,1.0433375877
320130005,320130105023,13.9566624123
320130005,320130106001,16.0000000000
320130005,320130107013,15.9999999998
320130005,320130107023,3.0000000000
320130010,320130107011,1.0028562916
320130010,320130107012,0.0000028334
320130010,320130107013,2.2386819982
320130010,320130107022,36.9971408751
320130010,320130107023,33.7613180018
320130015,320130105022,4.0000000001
320130015,320130107011,0.0009280742
320130015,320130107012,37.2174379633
320130015,320130107014,13.9999999999
320130015,320130107022,1.7816339627
320130020,320130105012,1.0000000000
320130020,320130105021,34.0664790433
320130020,320130105022,57.9320034831
320130020,320279601001,1.0015174739
320130025,320130105012,93.9999999999
320130025,320130105022,15.9934202502
320130025,320130105023,0.0065797501
320130025,320130106001,30.9954553996
320130025,320130106002,8.0045446005
320130025,320130107021,38.3925914108
320130025,320130107022,56.6006630546
320130025,320279601001,2.0067455344
320130030,320130105012,833.0000000000
320130035,320130106001,755.9999999992
320130040,320130105011,595.0000000000
320130040,320130105012,7.0000000000
320130045,320130105011,129.0000000001
320130045,320130105012,97.0000000002
320130050,320130105011,223.0001430762
320130050,320130105012,30.9999999999
320130050,320130106001,152.9998569238
320130050,320130106002,194.9999999998
320130055,320130105022,22.9999999999
320130055,320130105023,30.9999999999
320130055,320130107013,25.0000000000
320130055,320130107014,5.0000000000
320130060,320130105023,1.0000000000
320130060,320130107011,18.0000000001
320130060,320130107014,37.9999999999
320150005,320150003012,77.9190583704
320150005,320150003021,0.0809416297
320150010,320150003011,24.7956012469
320150010,320150003012,6.2730077219
320150010,320150003022,0.9313910313
320150015,320130106001,0.0003368847
320150015,320150003011,36.0000000000
320150015,320150003012,83.6509251774
320150015,320150003021,0.4793451573
320150015,320150003022,0.9727125351
320150015,320150003023,0.8966802456
320150020,320150003021,410.0000000001
320150020,320150003023,60.0000000001
320150025,320150003021,450.9999112416
320150025,320150003022,56.0000887586
320150030,320150003021,787.0000000003
320150035,320150003021,4.0000000000
320150040,320150003021,16.0000000000
320170005,320179502001,307.0000000006
320170005,320179502002,1.0000000000
320170010,320030059021,0.0003725934
320170010,320179502001,40.0000000001
320170010,320179502002,399.9995240769
320170015,320179501001,96.9437832672
320170015,320179501002,0.0562167328
320170015,320179501003,80.9999999999
320170020,320179501001,32.0619662197
320170020,320179501002,446.8297636541
320170020,320179501003,473.0000000002
320170025,320179502001,234.9999999997
320190005,320199608021,3.0000000000
320190005,320199609012,19.0000000000
320190005,320199609023,31.0000000001
320190010,320199602062,17.0000000000
320190010,320199609012,10.9842921314
320190010,320199609021,109.9910175275
320190010,320199609023,11.0157078686
320190010,320219708001,1.0089824723
320190015,320199608021,22.8949932259
320190015,320199609011,37.1050067742
320190020,320199609011,23.0000000000
320190020,320199609021,12.0000000000
320190025,320199602032,20.0000000000
320190025,320199602062,14.0000000001
320190025,320199603032,1.0000000000
320190025,320199608011,85.0000000001
320190025,320199609021,14.0000000000
320190025,320199609022,88.9999999999
320190030,320199608011,54.0000000000
320190030,320199608021,209.9240675384
320190030,320199609023,15.0000000000
320190030,320219708001,0.0759324615
320190035,320199608011,6.0000000000
320190035,320199608012,101.9999999998
320190035,320199608021,171.9995892443
320190035,320219708001,0.0004107558
320190040,320199602032,2.0000000000
320190040,320199603011,1.0000000000
