blkidfp00,neutral_id,alloc_weight,assign_method
320030054332020,3,1.0000000000,overlap_full
320030054332006,3,1.0000000000,overlap_full
320030054332030,3,1.0000000000,overlap_full
320030054332000,3,1.0000000000,overlap_full
320030054332015,3,1.0000000000,overlap_full
320030054334004,3,1.0000000000,overlap_full
320030054334014,3,1.0000000000,overlap_full
320030054334017,3,1.0000000000,overlap_full
320030054334022,3,1.0000000000,overlap_full
320030029492010,4,1.0000000000,overlap_full
320030029362008,4,1.0000000000,overlap_full
320030029192005,4,1.0000000000,overlap_full
320030029351012,4,1.0000000000,overlap_full
320030032032036,4,1.0000000000,overlap_full
320030022032010,1,1.0000000000,overlap_full
320030022031009,1,1.0000000000,overlap_full
320030029372003,4,1.0000000000,overlap_full
320030009002009,1,1.0000000000,overlap_full
320030009002005,1,1.0000000000,overlap_full
320030009001008,1,1.0000000000,overlap_full
320030011002010,1,1.0000000000,overlap_full
320030011003006,1,1.0000000000,overlap_full
320030011004002,1,1.0000000000,overlap_full
320030054112000,1,0.9983234327,overlap_split
320030054112000,3,0.0016765673,overlap_split
320030027091003,3,1.0000000000,overlap_full
320030025042008,3,1.0000000000,overlap_full
320030027071017,3,1.0000000000,overlap_full
320030018012011,1,1.0000000000,overlap_full
320030019022021,1,1.0000000000,overlap_full
320030017071004,1,1.0000000000,overlap_full
320030018041006,1,1.0000000000,overlap_full
320030018012008,1,1.0000000000,overlap_full
320030051032001,3,1.0000000000,overlap_full
320030051062007,3,1.0000000000,overlap_full
320030053361013,3,1.0000000000,overlap_full
320030053352007,3,1.0000000000,overlap_full
320030053351003,3,1.0000000000,overlap_full
320030053351020,3,1.0000000000,overlap_full
320030053352021,3,1.0000000000,overlap_full
320030052001003,3,1.0000000000,overlap_full
320030052001024,3,1.0000000000,overlap_full
320030052002011,3,1.0000000000,overlap_full
320030052002019,3,1.0000000000,overlap_full
320030052002013,3,1.0000000000,overlap_full
320030016082003,1,1.0000000000,overlap_full
320030029611001,4,1.0000000000,overlap_full
320030029471034,4,1.0000000000,overlap_full
320030029191000,4,1.0000000000,overlap_full
320030029192003,4,1.0000000000,overlap_full
320030029472005,4,1.0000000000,overlap_full
320030029471003,4,1.0000000000,overlap_full
320030029492012,4,1.0000000000,overlap_full
320030028111011,3,1.0000000000,overlap_full
320030029471032,4,1.0000000000,overlap_full
320030029472013,4,1.0000000000,overlap_full
320030032051034,4,1.0000000000,overlap_full
320030032051027,4,1.0000000000,overlap_full
320030033011139,4,1.0000000000,overlap_full
320030033011112,4,1.0000000000,overlap_full
320030050121019,3,1.0000000000,overlap_full
320030053221001,3,1.0000000000,overlap_full
320030032211045,4,1.0000000000,overlap_full
320030032094013,4,1.0000000000,overlap_full
320030047122003,1,1.0000000000,overlap_full
320030049111003,1,1.0000000000,overlap_full
320030049122011,1,1.0000000000,overlap_full
320030053163004,3,1.0000000000,overlap_full
320030053203002,3,1.0000000000,overlap_full
320030053221004,3,1.0000000000,overlap_full
320030047122010,1,1.0000000000,overlap_full
320030028093001,3,1.0000000000,overlap_full
320030028151033,3,1.0000000000,overlap_full
320030028211010,3,1.0000000000,overlap_full
320030028231005,3,1.0000000000,overlap_full
320030028212013,3,1.0000000000,overlap_full
320030028272004,3,1.0000000000,overlap_full
320030051041011,3,1.0000000000,overlap_full
320030051012000,3,1.0000000000,overlap_full
320030051013001,3,1.0000000000,overlap_full
320030050101018,3,1.0000000000,overlap_full
320030028094031,3,1.0000000000,overlap_full
320030036083005,1,1.0000000000,overlap_full
320030036051016,1,1.0000000000,overlap_full
320030036082007,1,1.0000000000,overlap_full
320030036082005,1,1.0000000000,overlap_full
320030036031019,1,1.0000000000,overlap_full
320030034252011,1,1.0000000000,overlap_full
320030034252009,1,1.0000000000,overlap_full
320030034252000,1,1.0000000000,overlap_full
320030034252001,1,1.0000000000,overlap_full
320030028101002,3,1.0000000000,overlap_full
320030036112030,1,1.0000000000,overlap_full
320030036022000,1,1.0000000000,overlap_full
320030005184003,1,1.0000000000,overlap_full
320030005173001,1,1.0000000000,overlap_full
320030058131002,4,1.0000000000,overlap_full
320030033011005,4,1.0000000000,overlap_full
320030049171009,1,1.0000000000,overlap_full
320030049112002,1,1.0000000000,overlap_full
320030032094019,4,1.0000000000,overlap_full
320030032063004,4,1.0000000000,overlap_full
320030032074011,4,1.0000000000,overlap_full
320030032074007,4,1.0000000000,overlap_full
320030032032140,4,1.0000000000,overlap_full
320030032074008,4,1.0000000000,overlap_full
320030032075006,4,1.0000000000,overlap_full
320030032091010,4,1.0000000000,overlap_full
320030032071004,4,1.0000000000,overlap_full
320030056131038,4,1.0000000000,overlap_full
320030056132068,4,1.0000000000,overlap_full
320030056121016,4,1.0000000000,overlap_full
320030056121018,4,1.0000000000,overlap_full
320030056121028,4,1.0000000000,overlap_full
320030056131071,4,1.0000000000,overlap_full
320030056121021,4,1.0000000000,overlap_full
320030056131065,4,1.0000000000,overlap_full
320030056131198,1,1.0000000000,overlap_full
320030056131206,1,1.0000000000,overlap_full
320030056131201,1,1.0000000000,overlap_full
320030056131200,1,1.0000000000,overlap_full
320030056131192,1,1.0000000000,overlap_full
320030061012004,1,1.0000000000,overlap_full
320030061012006,1,1.0000000000,overlap_full
320030061011002,1,1.0000000000,overlap_full
320030035002002,1,1.0000000000,overlap_full
320030037002029,1,1.0000000000,overlap_full
320030034244007,1,1.0000000000,overlap_full
320030034244010,1,1.0000000000,overlap_full
320030034244011,1,1.0000000000,overlap_full
320030034245007,1,1.0000000000,overlap_full
320030001012006,1,1.0000000000,overlap_full
320030001013010,1,1.0000000000,overlap_full
320030022013013,1,1.0000000000,overlap_full
320030029562003,1,1.0000000000,overlap_full
320030022011002,1,1.0000000000,overlap_full
320030054232012,3,1.0000000000,overlap_full
320030022011003,1,1.0000000000,overlap_full
320030022011018,1,1.0000000000,overlap_full
320030029621001,3,0.9822565574,overlap_split
320030029621001,1,0.0177434426,overlap_split
320030036051011,1,1.0000000000,overlap_full
320030023002011,1,1.0000000000,overlap_full
320030017142011,3,1.0000000000,overlap_full
320030017142010,3,1.0000000000,overlap_full
320030028271013,3,1.0000000000,overlap_full
320030017151003,3,1.0000000000,overlap_full
320030017151005,3,1.0000000000,overlap_full
320030016112038,1,1.0000000000,overlap_full
320030054112002,1,1.0000000000,overlap_full
320030051052036,3,1.0000000000,overlap_full
320030051052031,3,1.0000000000,overlap_full
320030028321011,3,1.0000000000,overlap_full
320030028341015,3,1.0000000000,overlap_full
320030028301006,3,1.0000000000,overlap_full
320030058052009,4,1.0000000000,overlap_full
320030010042006,1,1.0000000000,overlap_full
320030010043013,1,1.0000000000,overlap_full
320030010045005,1,1.0000000000,overlap_full
320030010043014,1,1.0000000000,overlap_full
320030010046003,1,1.0000000000,overlap_full
320030010045008,1,1.0000000000,overlap_full
320030010046005,1,1.0000000000,overlap_full
320030010043007,1,1.0000000000,overlap_full
320030002032004,1,1.0000000000,overlap_full
320030010061006,1,1.0000000000,overlap_full
320030010062000,1,1.0000000000,overlap_full
320030051022001,3,1.0000000000,overlap_full
320030051021007,3,1.0000000000,overlap_full
320030051022012,3,1.0000000000,overlap_full
320030034092011,4,1.0000000000,overlap_full
320030034123000,4,1.0000000000,overlap_full
320030034093007,4,1.0000000000,overlap_full
320030034101004,4,1.0000000000,overlap_full
320030034122009,4,1.0000000000,overlap_full
320030034132019,4,1.0000000000,overlap_full
320030034131010,4,1.0000000000,overlap_full
320030034162007,4,1.0000000000,overlap_full
320030034123017,4,1.0000000000,overlap_full
320030034162006,4,1.0000000000,overlap_full
320030034131017,4,1.0000000000,overlap_full
320030034131015,4,1.0000000000,overlap_full
320030034154008,4,1.0000000000,overlap_full
320030034155003,4,1.0000000000,overlap_full
320030034155011,4,1.0000000000,overlap_full
320030004006004,1,1.0000000000,overlap_full
320030045002000,1,1.0000000000,overlap_full
320030045003010,1,1.0000000000,overlap_full
320030045003020,1,1.0000000000,overlap_full
320030044003000,1,1.0000000000,overlap_full
320030044001012,1,1.0000000000,overlap_full
320030044002010,1,1.0000000000,overlap_full
320030044001015,1,1.0000000000,overlap_full
320030044003008,1,1.0000000000,overlap_full
320030044004003,1,1.0000000000,overlap_full
320030044004010,1,1.0000000000,overlap_full
320030038004002,1,1.0000000000,overlap_full
320030044004000,1,1.0000000000,overlap_full
320030044003011,1,1.0000000000,overlap_full
320030028251019,3,1.0000000000,overlap_full
320030027023008,3,1.0000000000,overlap_full
320030027072003,3,1.0000000000,overlap_full
320030027072006,3,1.0000000000,overlap_full
320030027072007,3,1.0000000000,overlap_full
320030028092001,3,1.0000000000,overlap_full
320030028092020,3,1.0000000000,overlap_full
320030028093012,3,1.0000000000,overlap_full
320030027071004,3,1.0000000000,overlap_full
320030008002021,1,1.0000000000,overlap_full
320030007001031,1,1.0000000000,overlap_full
320030007001032,1,1.0000000000,overlap_full
320030008001005,1,1.0000000000,overlap_full
320030004004016,1,1.0000000000,overlap_full
320030047131004,1,1.0000000000,overlap_full
320030047132001,1,1.0000000000,overlap_full
320030047071001,1,1.0000000000,overlap_full
320030047072000,1,1.0000000000,overlap_full
320030015002002,1,1.0000000000,overlap_full
320030047032007,1,1.0000000000,overlap_full
320030047032003,1,1.0000000000,overlap_full
320030047032002,1,1.0000000000,overlap_full
320030062011008,1,1.0000000000,overlap_full
320030047082002,1,1.0000000000,overlap_full
320030028281027,3,1.0000000000,overlap_full
320030028151038,3,1.0000000000,overlap_full
320030028281031,3,1.0000000000,overlap_full
320030028281016,3,1.0000000000,overlap_full
320030028151019,3,1.0000000000,overlap_full
320030028151031,3,1.0000000000,overlap_full
320030028152000,3,1.0000000000,overlap_full
320030028151022,3,1.0000000000,overlap_full
320030053181009,3,1.0000000000,overlap_full
320030001053014,1,1.0000000000,overlap_full
320030033011001,4,1.0000000000,overlap_full
320030032031054,4,1.0000000000,overlap_full
320030032031038,4,1.0000000000,overlap_full
320030032031056,4,1.0000000000,overlap_full
320030032031046,4,1.0000000000,overlap_full
320030032031001,4,1.0000000000,overlap_full
320030032031069,4,1.0000000000,overlap_full
320030033031001,4,1.0000000000,overlap_full
320030032185008,4,1.0000000000,overlap_full
320030032185001,4,1.0000000000,overlap_full
320030053452022,3,1.0000000000,overlap_full
320030029601068,3,1.0000000000,overlap_full
320030058071003,4,1.0000000000,overlap_full
320030032081005,4,1.0000000000,overlap_full
320030058123006,4,1.0000000000,overlap_full
320030032045004,4,1.0000000000,overlap_full
320030032045006,4,1.0000000000,overlap_full
320030034082006,4,1.0000000000,overlap_full
320030033022058,4,1.0000000000,overlap_full
320030033022024,4,1.0000000000,overlap_full
320030033022026,4,1.0000000000,overlap_full
320030053163006,3,1.0000000000,overlap_full
320030053163014,3,1.0000000000,overlap_full
320030054111002,3,1.0000000000,overlap_full
320030034152000,4,1.0000000000,overlap_full
320030034132013,4,1.0000000000,overlap_full
320030049221023,1,1.0000000000,overlap_full
320030049221008,1,1.0000000000,overlap_full
320030034132006,4,1.0000000000,overlap_full
320030034102002,4,1.0000000000,overlap_full
320030033053005,4,1.0000000000,overlap_full
320030034101017,4,0.9999945132,overlap_split
320030034101017,1,0.0000054868,overlap_split
320030033063000,4,1.0000000000,overlap_full
320030034102004,4,1.0000000000,overlap_full
320030036123003,1,1.0000000000,overlap_full
320030036121015,1,1.0000000000,overlap_full
320030036121004,1,1.0000000000,overlap_full
320030036112000,1,1.0000000000,overlap_full
320030054321008,3,1.0000000000,overlap_full
320030054321012,3,1.0000000000,overlap_full
320030054323013,3,1.0000000000,overlap_full
320030054323012,3,1.0000000000,overlap_full
320030054322003,3,1.0000000000,overlap_full
320030054322005,3,1.0000000000,overlap_full
320030054322014,3,1.0000000000,overlap_full
320030054112020,3,1.0000000000,overlap_full
320030058032008,4,1.0000000000,overlap_full
320030058032006,4,1.0000000000,overlap_full
320030058041000,4,1.0000000000,overlap_full
320030033011085,4,1.0000000000,overlap_full
320030030041000,4,1.0000000000,overlap_full
320030032201002,4,1.0000000000,overlap_full
320030032073009,4,1.0000000000,overlap_full
320030032073012,4,1.0000000000,overlap_full
320030032073011,4,1.0000000000,overlap_full
320030032073010,4,1.0000000000,overlap_full
320030034232006,4,1.0000000000,overlap_full
320030034243003,1,1.0000000000,overlap_full
320030058121021,4,1.0000000000,overlap_full
320030029391008,4,1.0000000000,overlap_full
320030032204001,4,1.0000000000,overlap_full
320030029472007,4,1.0000000000,overlap_full
320030032073036,4,1.0000000000,overlap_full
320030029411008,4,1.0000000000,overlap_full
320030029481007,4,1.0000000000,overlap_full
320030058062005,4,1.0000000000,overlap_full
320030058061011,4,1.0000000000,overlap_full
320030032073020,4,1.0000000000,overlap_full
320030032252004,4,1.0000000000,overlap_full
320030017102005,1,0.9927727347,overlap_split
320030017102005,3,0.0072272653,overlap_split
320030036021042,1,1.0000000000,overlap_full
320030036052010,1,1.0000000000,overlap_full
320030032051007,4,1.0000000000,overlap_full
320030032051015,4,1.0000000000,overlap_full
320030032231000,4,1.0000000000,overlap_full
320030029631008,3,1.0000000000,overlap_full
320030053311016,3,1.0000000000,overlap_full
320030051051009,3,1.0000000000,overlap_full
320030051092011,3,1.0000000000,overlap_full
320030060009009,1,1.0000000000,overlap_full
320030047162009,1,1.0000000000,overlap_full
320030047162006,1,1.0000000000,overlap_full
320030032073022,4,1.0000000000,overlap_full
320030053342007,3,1.0000000000,overlap_full
320030033041036,4,1.0000000000,overlap_full
320030056131220,1,0.9999807750,overlap_split
320030056131220,3,0.0000192250,overlap_split
320030058171041,4,1.0000000000,overlap_full
320030059021224,1,1.0000000000,overlap_full
320030058161189,4,1.0000000000,overlap_full
320030058161147,4,1.0000000000,overlap_split
320030058161147,3,0.0000000000,overlap_split
320030058161181,3,1.0000000000,overlap_full
320030058161177,4,1.0000000000,overlap_full
320030058161146,3,0.9451654314,overlap_split
320030058161146,4,0.0548345686,overlap_split
320030058161178,3,0.8737365292,overlap_split
320030058161178,4,0.1262634708,overlap_split
320030058161142,3,1.0000000000,overlap_full
320030058161358,3,1.0000000000,overlap_full
320030057101091,3,1.0000000000,overlap_full
320030057101105,3,1.0000000000,overlap_full
320030057101084,3,1.0000000000,overlap_full
320030057101116,3,1.0000000000,overlap_full
320030058191073,3,1.0000000000,overlap_full
320030062041000,1,1.0000000000,overlap_full
320030056062005,4,1.0000000000,overlap_full
320030058191055,4,1.0000000000,overlap_full
320030059021086,4,1.0000000000,overlap_full
320030058161154,3,1.0000000000,overlap_full
320030058191070,4,1.0000000000,overlap_full
320030058161480,3,1.0000000000,overlap_full
320030058161403,3,1.0000000000,overlap_full
320030061023004,1,1.0000000000,overlap_full
320030057051031,3,1.0000000000,overlap_full
320030059029021,4,1.0000000000,overlap_full
320030056132009,4,1.0000000000,overlap_full
320030059021020,4,1.0000000000,overlap_full
320030056091007,4,1.0000000000,overlap_full
320030059021017,4,1.0000000000,overlap_full
320030056091015,4,1.0000000000,overlap_full
320030059021181,1,1.0000000000,overlap_full
320030059021211,1,1.0000000000,overlap_full
320030059021199,1,1.0000000000,overlap_full
320030056081008,4,1.0000000000,overlap_full
320030059021200,1,1.0000000000,overlap_full
320030056131159,1,1.0000000000,overlap_full
320039405001987,3,1.0000000000,overlap_full
320030058181036,4,1.0000000000,overlap_full
320030058181035,4,1.0000000000,overlap_full
320030059022018,4,1.0000000000,overlap_full
320030056131110,4,1.0000000000,overlap_full
320030056111120,4,1.0000000000,overlap_full
320030056111125,4,1.0000000000,overlap_full
320030059021170,1,1.0000000000,overlap_full
320030058161221,4,0.7180525693,overlap_split
320030058161221,3,0.2819474307,overlap_split
320030058161227,3,0.9993818029,overlap_split
320030058161227,4,0.0006181971,overlap_split
320030058161220,3,1.0000000000,overlap_full
320030058161187,4,0.7265315262,overlap_split
320030058161187,3,0.2734684738,overlap_split
320030058171130,4,1.0000000000,overlap_full
320030056121032,4,1.0000000000,overlap_full
320030056121024,4,1.0000000000,overlap_full
320030056121027,4,1.0000000000,overlap_full
320030056121031,4,1.0000000000,overlap_full
320030056131074,4,1.0000000000,overlap_full
320030056121035,4,1.0000000000,overlap_full
320030056131093,4,1.0000000000,overlap_full
320030056131052,4,1.0000000000,overlap_full
320030056132015,4,1.0000000000,overlap_full
320030056132040,4,1.0000000000,overlap_full
320030056091042,4,1.0000000000,overlap_full
320030056131163,1,0.9999913969,overlap_split
320030056131163,4,0.0000086031,overlap_split
320030058161419,3,1.0000000000,overlap_full
320030058161335,3,1.0000000000,overlap_full
320030058161407,3,1.0000000000,overlap_full
320030058161443,3,1.0000000000,overlap_full
320030058161212,3,1.0000000000,overlap_full
320030058161217,3,1.0000000000,overlap_full
320030056131999,4,1.0000000000,overlap_full
320030057031536,3,1.0000000000,overlap_full
320030057031541,3,1.0000000000,overlap_full
320030058161545,3,1.0000000000,overlap_full
320030058171055,4,1.0000000000,overlap_full
320030058171086,4,1.0000000000,overlap_full
320030057031006,3,1.0000000000,overlap_full
320030058161156,3,1.0000000000,overlap_full
320030057031484,3,1.0000000000,overlap_full
320030057031488,3,1.0000000000,overlap_full
320030057031082,3,1.0000000000,overlap_full
320030057031531,3,1.0000000000,overlap_full
320030058171073,4,1.0000000000,overlap_full
320030058171034,4,1.0000000000,overlap_full
320030058171031,4,1.0000000000,overlap_full
320030058101029,4,1.0000000000,overlap_full
320030062031012,1,1.0000000000,overlap_full
320030062031021,1,1.0000000000,overlap_full
320030062021009,1,1.0000000000,overlap_full
320030062021011,1,1.0000000000,overlap_full
320030062021012,1,1.0000000000,overlap_full
320030050121013,3,1.0000000000,overlap_full
320030049171003,1,1.0000000000,overlap_full
320030049171005,1,1.0000000000,overlap_full
320030049171012,1,1.0000000000,overlap_full
320030049181005,1,1.0000000000,overlap_full
320030053451013,3,1.0000000000,overlap_full
320030049142007,1,1.0000000000,overlap_full
320030049172003,1,1.0000000000,overlap_full
320030027021023,3,1.0000000000,overlap_full
320030058044005,4,1.0000000000,overlap_full
320030033021040,4,1.0000000000,overlap_full
320030033021066,4,1.0000000000,overlap_full
320030030062004,4,1.0000000000,overlap_full
320030034122016,4,1.0000000000,overlap_full
320030051071011,3,1.0000000000,overlap_full
320030051072000,3,1.0000000000,overlap_full
320030053153000,3,1.0000000000,overlap_full
320030028183000,3,1.0000000000,overlap_full
320030050091042,3,1.0000000000,overlap_full
320030034193003,4,1.0000000000,overlap_full
320030034194003,4,1.0000000000,overlap_full
320030034141011,4,1.0000000000,overlap_full
320030036093003,1,1.0000000000,overlap_full
320030034142007,4,1.0000000000,overlap_full
320030034131018,4,1.0000000000,overlap_full
320030036091003,1,1.0000000000,overlap_full
320030034142013,4,0.9996338461,overlap_split
320030034142013,1,0.0003661539,overlap_split
320030034171008,4,1.0000000000,overlap_full
320030034171009,4,1.0000000000,overlap_full
320030034173003,4,1.0000000000,overlap_full
320030034173004,4,1.0000000000,overlap_full
320030034201003,4,1.0000000000,overlap_full
320030034201005,4,1.0000000000,overlap_full
320030034202000,4,1.0000000000,overlap_full
320030028112008,3,1.0000000000,overlap_full
320030054233008,3,1.0000000000,overlap_full
320030029391016,4,1.0000000000,overlap_full
320030033062000,4,1.0000000000,overlap_full
320030032043004,4,1.0000000000,overlap_full
320030032032044,4,1.0000000000,overlap_full
320030032046003,4,1.0000000000,overlap_full
320030033051008,4,1.0000000000,overlap_full
320030027082003,3,1.0000000000,overlap_full
320030028071016,3,1.0000000000,overlap_full
320030001022000,4,1.0000000000,overlap_full
320030036021003,1,0.9969484205,overlap_split
320030036021003,4,0.0030515795,overlap_split
320030007001006,1,1.0000000000,overlap_full
320030053153009,3,1.0000000000,overlap_full
320030051012001,3,1.0000000000,overlap_full
320030051071017,3,1.0000000000,overlap_full
320030053121013,3,1.0000000000,overlap_full
320030051081005,3,1.0000000000,overlap_full
320030032094006,4,1.0000000000,overlap_full
320030036022031,1,1.0000000000,overlap_full
320030036112004,1,1.0000000000,overlap_full
320030036052005,1,1.0000000000,overlap_full
320030032032079,4,1.0000000000,overlap_full
320030053321005,3,1.0000000000,overlap_full
320030053321010,3,1.0000000000,overlap_full
320030054233006,3,1.0000000000,overlap_full
320030053322001,3,1.0000000000,overlap_full
320030053311011,3,1.0000000000,overlap_full
320030005112011,1,1.0000000000,overlap_full
320030032172025,4,1.0000000000,overlap_full
320030032201003,4,1.0000000000,overlap_full
320030053311008,3,1.0000000000,overlap_full
320030053311010,3,1.0000000000,overlap_full
320030028161006,3,1.0000000000,overlap_full
320030028321022,3,1.0000000000,overlap_full
320030028151027,3,1.0000000000,overlap_full
320030028151028,3,1.0000000000,overlap_full
320030032203009,4,1.0000000000,overlap_full
320030032203005,4,1.0000000000,overlap_full
320030032153004,4,1.0000000000,overlap_full
320030032191002,4,1.0000000000,overlap_full
320030034181002,4,1.0000000000,overlap_full
320030034182002,4,1.0000000000,overlap_full
320030051092016,3,1.0000000000,overlap_full
320030032064015,4,1.0000000000,overlap_full
320030032064000,4,1.0000000000,overlap_full
320030032154003,4,1.0000000000,overlap_full
320030032152000,4,1.0000000000,overlap_full
320030032126010,4,1.0000000000,overlap_full
320030032126014,4,1.0000000000,overlap_full
320030028291027,3,1.0000000000,overlap_full
320030028291026,3,1.0000000000,overlap_full
320030028291024,3,1.0000000000,overlap_full
320030028301013,3,1.0000000000,overlap_full
320030028092041,3,1.0000000000,overlap_full
320030061023003,1,1.0000000000,overlap_full
320030061023006,1,1.0000000000,overlap_full
320030061023014,1,1.0000000000,overlap_full
320030057041007,3,1.0000000000,overlap_full
320030057021004,3,1.0000000000,overlap_full
320030057051998,3,1.0000000000,overlap_full
320030059029006,4,1.0000000000,overlap_full
320030057101072,3,1.0000000000,overlap_full
320030059021056,4,1.0000000000,overlap_full
320030059021084,4,1.0000000000,overlap_full
320030056132007,4,1.0000000000,overlap_full
320030058161117,3,1.0000000000,overlap_full
320030056091016,4,1.0000000000,overlap_full
320030061023013,1,1.0000000000,overlap_full
320030059011033,4,1.0000000000,overlap_full
320030059011040,4,1.0000000000,overlap_full
320030056082009,4,1.0000000000,overlap_full
320030056072016,4,1.0000000000,overlap_full
320030061023007,1,1.0000000000,overlap_full
320030057101058,3,1.0000000000,overlap_full
320030057101040,3,1.0000000000,overlap_full
320030057101035,3,1.0000000000,overlap_full
320030057101022,3,1.0000000000,overlap_full
320030057101125,3,1.0000000000,overlap_full
320030058161529,3,1.0000000000,overlap_full
320030058191046,4,1.0000000000,overlap_full
320030061011057,1,1.0000000000,overlap_full
320030017102003,1,1.0000000000,overlap_full
320030017141002,3,1.0000000000,overlap_full
320030017141003,3,1.0000000000,overlap_full
320030017141012,3,1.0000000000,overlap_full
320030017142007,3,1.0000000000,overlap_full
320030017151002,3,1.0000000000,overlap_full
320030028221009,3,1.0000000000,overlap_full
320030017152008,3,1.0000000000,overlap_full
320030058052012,4,1.0000000000,overlap_full
320030054223013,3,1.0000000000,overlap_full
320030028321020,3,1.0000000000,overlap_full
320030053431011,3,1.0000000000,overlap_full
320030058161018,3,1.0000000000,overlap_full
320030028331002,3,1.0000000000,overlap_full
320030058052010,4,1.0000000000,overlap_full
320030028291021,3,1.0000000000,overlap_full
320030028291005,3,1.0000000000,overlap_full
320030001033001,4,1.0000000000,overlap_full
320030001034005,4,1.0000000000,overlap_full
320030029162000,4,1.0000000000,overlap_full
320030029401000,4,1.0000000000,overlap_full
320030001034008,4,1.0000000000,overlap_full
320030029401001,4,1.0000000000,overlap_full
320030010031011,4,1.0000000000,overlap_full
320030029054005,4,1.0000000000,overlap_full
320030010033012,4,1.0000000000,overlap_full
320030029055003,4,1.0000000000,overlap_full
320030029381003,4,1.0000000000,overlap_full
320030010031014,4,1.0000000000,overlap_full
320030034231007,4,1.0000000000,overlap_full
320030043001007,1,1.0000000000,overlap_full
320030043001018,1,1.0000000000,overlap_full
320030043002008,1,1.0000000000,overlap_full
320030041001001,1,1.0000000000,overlap_full
320030046001003,1,1.0000000000,overlap_full
320030047141005,1,1.0000000000,overlap_full
320030047141012,1,1.0000000000,overlap_full
320030047171011,1,1.0000000000,overlap_full
320030032032008,4,1.0000000000,overlap_full
320030032045012,4,1.0000000000,overlap_full
320030032045009,4,1.0000000000,overlap_full
320030033022020,4,1.0000000000,overlap_full
320030033022054,4,1.0000000000,overlap_full
320030033022014,4,1.0000000000,overlap_full
320030029151006,4,1.0000000000,overlap_full
320030033022030,4,1.0000000000,overlap_full
320030033052007,4,1.0000000000,overlap_full
320030034091004,4,1.0000000000,overlap_full
320030033042013,4,1.0000000000,overlap_full
320030029571004,4,1.0000000000,overlap_full
320030029441003,4,1.0000000000,overlap_full
320030036031016,1,1.0000000000,overlap_full
320030036082006,1,1.0000000000,overlap_full
320030032142009,4,1.0000000000,overlap_full
320030025052006,3,1.0000000000,overlap_full
320030033061006,4,1.0000000000,overlap_full
320030033023003,4,1.0000000000,overlap_full
320030033023024,4,1.0000000000,overlap_full
320030033023027,4,1.0000000000,overlap_full
320030033041043,4,1.0000000000,overlap_full
320030032224026,4,1.0000000000,overlap_full
320030032224024,4,1.0000000000,overlap_full
320030032211070,4,1.0000000000,overlap_full
320030032211061,4,1.0000000000,overlap_full
320030029631081,3,1.0000000000,overlap_full
320030058161092,3,1.0000000000,overlap_full
320030053372016,3,1.0000000000,overlap_full
320030053331004,3,1.0000000000,overlap_full
320030053342021,3,1.0000000000,overlap_full
320030053391008,3,1.0000000000,overlap_full
320030058161060,3,1.0000000000,overlap_full
320030029601047,4,1.0000000000,overlap_full
320030029601046,4,1.0000000000,overlap_full
320030029601005,4,1.0000000000,overlap_full
320030029511006,4,1.0000000000,overlap_full
320030029511005,4,1.0000000000,overlap_full
320030042001003,1,1.0000000000,overlap_full
320030005182003,1,1.0000000000,overlap_full
320030062031023,1,1.0000000000,overlap_full
320030032204002,4,1.0000000000,overlap_full
320030032201005,4,1.0000000000,overlap_full
320030032201006,4,1.0000000000,overlap_full
320030032201001,4,1.0000000000,overlap_full
320030028141009,3,1.0000000000,overlap_full
320030034121004,4,1.0000000000,overlap_full
320030034122017,4,1.0000000000,overlap_full
320030052002025,3,1.0000000000,overlap_full
320030033011032,4,1.0000000000,overlap_full
320030034194002,4,1.0000000000,overlap_full
320030032032060,4,1.0000000000,overlap_full
320030050091020,3,1.0000000000,overlap_full
320030032211057,4,1.0000000000,overlap_full
320030033021074,4,1.0000000000,overlap_full
320030033021057,4,1.0000000000,overlap_full
320030053392012,3,1.0000000000,overlap_full
320030053321026,3,1.0000000000,overlap_full
320030001041000,4,1.0000000000,overlap_full
320030032032149,4,1.0000000000,overlap_full
320030032032069,4,1.0000000000,overlap_full
320030058191021,4,1.0000000000,overlap_full
320030058211028,4,1.0000000000,overlap_full
320030058111015,4,1.0000000000,overlap_full
320030058123015,4,1.0000000000,overlap_full
320030028161013,3,1.0000000000,overlap_full
320030028161020,3,1.0000000000,overlap_full
320030028161022,3,1.0000000000,overlap_full
320030053342032,3,1.0000000000,overlap_full
320030057031506,3,1.0000000000,overlap_full
320030057101134,3,1.0000000000,overlap_full
320030057101142,3,1.0000000000,overlap_full
320030057101130,3,1.0000000000,overlap_full
320030057031075,3,1.0000000000,overlap_full
320030057031079,3,1.0000000000,overlap_full
320030058161560,3,1.0000000000,overlap_full
320030058161562,3,1.0000000000,overlap_full
320030058161543,3,1.0000000000,overlap_full
320030058171010,4,1.0000000000,overlap_full
320030058181055,4,1.0000000000,overlap_full
320030056111138,4,1.0000000000,overlap_full
320030056111135,4,1.0000000000,overlap_full
320030059021253,4,1.0000000000,overlap_full
320030057031538,3,1.0000000000,overlap_full
320030029371006,4,1.0000000000,overlap_full
320030029351002,4,1.0000000000,overlap_full
320030029381034,4,1.0000000000,overlap_full
320030029372008,4,1.0000000000,overlap_full
320030029462005,4,1.0000000000,overlap_full
320030029461003,4,1.0000000000,overlap_full
320030029461010,4,1.0000000000,overlap_full
