vtdidfp00,blk2010ge,alloc_weight
320036043,320030029652002,1.0000000000
320036043,320030029652003,1.0000000000
320036043,320030029652004,1.0000000000
320036043,320030029652005,0.9823874755
320036043,320030029652007,1.0000000000
320036043,320030029652008,1.0000000000
320036043,320030029652009,1.0000000000
320036043,320030029652010,1.0000000000
320036043,320030029652011,0.0176125245
320036043,320030029652013,1.0000000000
320036043,320030029652014,1.0000000000
320036043,320030029652015,1.0000000000
320036043,320030029652016,1.0000000000
320036044,320030029561001,1.0000000000
320036044,320030029561002,1.0000000000
320036044,320030029561003,1.0000000000
320036044,320030029561004,1.0000000000
320036044,320030029561005,1.0000000000
320036044,320030029561006,1.0000000000
320036044,320030029561007,2.0000000000
320036044,320030029561011,1.0000000000
320036044,320030029561012,1.0000000000
320036045,320030029371000,1.0000000000
320036045,320030029381000,1.0000000000
320036045,320030029381001,1.0000000000
320036045,320030029381002,1.0000000000
320036045,320030029381013,2.0000000000
320036045,320030029381014,1.0000000000
320036045,320030029381015,1.0000000000
320036045,320030029381016,1.0000000000
320036046,320030029371001,1.0000000000
320036046,320030029381004,1.0000000000
320036046,320030029381005,1.0000000000
320036046,320030029381006,0.7114093960
320036046,320030029381007,0.2885906040
320036046,320030029381008,0.5606060606
320036046,320030029381009,1.0000000000
320036046,320030029381039,0.4393939394
320036046,320030029381040,1.0000000000
320036047,320030029371002,1.0000000000
320036047,320030029371003,1.0000000000
320036047,320030029371004,1.0000000000
320036047,320030029371005,1.0000000000
320036047,320030029371006,1.0000000000
320036047,320030029371007,1.0000000000
320036047,320030029371008,1.0000000000
320036047,320030029371009,1.0000000000
320036047,320030029371010,1.0000000000
320036047,320030029371011,1.0000000000
320036047,320030029371012,1.0000000000
320036047,320030029371013,1.0000000000
320036047,320030029371014,1.0000000000
320036047,320030029371015,1.0000000000
320036047,320030029381011,1.0000000000
320036047,320030029381012,1.0000000000
320036047,320030029381017,1.0000000000
320036047,320030029381018,1.0000000000
320036047,320030029381019,2.0000000000
320036047,320030029381020,1.0000000000
320036047,320030029381021,2.0000000000
320036047,320030029381022,1.0000000000
320036047,320030029381024,1.0000000000
320036047,320030029381025,1.0000000000
320036047,320030029381026,1.0000000000
320036047,320030029381028,0.3333333333
320036047,320030029381029,0.6666666667
320036048,320030029372000,0.3927431982
320036048,320030029372001,1.0000000000
320036048,320030029372002,0.0892598178
320036048,320030029372003,0.2410015080
320036048,320030029372004,1.0000000000
320036048,320030029372005,1.0000000000
320036048,320030029372006,1.0000000000
320036048,320030029372007,1.0000000000
320036048,320030029372008,1.0000000000
320036048,320030029372009,1.0000000000
320036048,320030029372010,3.1014511678
320036048,320030029372011,0.1219884176
320036048,320030029372012,0.0535558907
320036048,320030029381030,1.0000000000
320036048,320030029381031,1.0000000000
320036048,320030029381032,1.0000000000
320036048,320030029381033,1.0000000000
320036048,320030029381034,1.0000000000
320036048,320030029381038,1.0000000000
320036049,320030029471000,1.0000000000
320036049,320030029471001,1.0000000000
320036049,320030029471003,1.0000000000
320036049,320030029471004,1.0000000000
320036049,320030029471005,1.0000000000
320036049,320030029471009,1.0000000000
320036049,320030029471010,1.0000000000
320036049,320030029471011,1.0000000000
320036049,320030029471012,1.0000000000
320036049,320030029471013,1.0000000000
320036049,320030029471014,1.0000000000
320036049,320030029471015,1.0000000000
320036049,320030029471016,1.0000000000
320036049,320030029471017,1.0000000000
320036049,320030029471018,1.0000000000
320036049,320030029471019,1.0000000000
320036049,320030029471020,1.0000000000
320036049,320030029471021,1.0000000000
320036049,320030029471022,1.0000000000
320036049,320030029471023,1.0000000000
320036049,320030029471024,1.0000000000
320036049,320030029471025,1.0000000000
320036049,320030029471026,1.0000000000
320036049,320030029471027,1.0000000000
320036049,320030029471028,1.0000000000
320036049,320030029471029,1.0000000000
320036050,320030029471006,1.0000000000
320036050,320030029471007,1.0000000000
320036050,320030029471008,1.0000000000
320036051,320030029471030,1.0000000000
320036051,320030029471031,1.0000000000
320036051,320030029471032,1.0000000000
320036051,320030029471033,1.0000000000
320036051,320030029471034,1.0000000000
320036051,320030029471035,1.0000000000
320036051,320030029471036,1.0000000000
320036051,320030029471037,1.0000000000
320036051,320030029472000,1.0000000000
320036051,320030029472001,1.0000000000
320036051,320030029472002,1.0000000000
320036051,320030029472003,1.0000000000
320036051,320030029472004,1.0000000000
320036051,320030029472005,1.0000000000
320036051,320030029472006,1.0000000000
320036051,320030029472007,1.0000000000
320036051,320030029472008,1.0000000000
320036051,320030029472009,1.0000000000
320036051,320030029472010,1.0000000000
320036051,320030029472011,1.0000000000
320036051,320030029472012,1.0000000000
320036051,320030029472013,1.0000000000
320036051,320030029472014,1.0000000000
320036051,320030029472015,1.0000000000
320036052,320030029391000,1.0000000000
320036052,320030029391001,1.0000000000
320036052,320030029391002,1.0000000000
320036052,320030029391003,1.0000000000
320036052,320030029391004,1.0000000000
320036052,320030029391005,1.3276827499
320036052,320030029391006,0.6723172501
320036052,320030029392000,1.0000000000
320036052,320030029392001,1.0000000000
320036052,320030029392002,1.0000000000
320036052,320030029392003,1.0000000000
320036052,320030029392004,1.0000000000
320036052,320030029392005,1.0000000000
320036052,320030029392006,1.0000000000
320036053,320030029391007,1.0000000000
320036053,320030029391008,1.0000000000
320036053,320030029391009,1.0000000000
320036053,320030029391010,1.0000000000
320036053,320030029391011,1.0000000000
320036053,320030029391012,1.0000000000
320036053,320030029391013,1.0000000000
320036053,320030029391014,0.7500000000
320036053,320030029391015,0.2500000000
320036053,320030029391016,1.0000000000
320036053,320030029391017,1.0000000000
320036053,320030029391018,1.0000000000
320036053,320030029391019,1.0000000000
320036053,320030029391020,1.0000000000
320036053,320030029391021,1.0000000000
320036053,320030029391022,0.1081081081
320036053,320030029391023,0.6054054054
320036053,320030029391024,0.2864864865
320036053,320030029392007,1.0000000000
320036053,320030029392008,1.0000000000
320036053,320030029392009,1.0000000000
320036053,320030029392010,1.0000000000
320036053,320030029392011,1.0000000000
320036053,320030029392012,1.0000000000
320036053,320030029392013,1.0000000000
320036053,320030029392014,1.0000000000
320036053,320030029392015,1.0000000000
320036053,320030029392016,1.0000000000
320036053,320030029392017,1.0000000000
320036053,320030029392018,1.0000000000
320036053,320030029392019,1.0000000000
320036053,320030029392020,1.0000000000
320036053,320030029392021,1.0000000000
320036053,320030029392022,1.0000000000
320036053,320030029392023,1.0000000000
320036053,320030029392024,1.0000000000
320036053,320030029392025,1.0000000000
320036053,320030029392026,1.0000000000
320036053,320030029392027,1.0000000000
320036053,320030029392028,0.4216867470
320036053,320030029392029,1.0000000000
320036053,320030029392030,1.0000000000
320036053,320030029392031,1.0000000000
320036053,320030029392032,1.0000000000
320036053,320030029392033,1.0000000000
320036053,320030029392034,0.5783132530
320036053,320030029392035,1.0000000000
320036054,320030029391009,0.0000026458
320036054,320030029511000,0.3433782871
320036054,320030029511001,1.0000000000
320036054,320030029511002,0.1447453256
320036054,320030029511003,0.5419084462
320036054,320030029511004,0.0361057382
320036054,320030029511005,0.0905867182
320036054,320030029511006,0.0470664088
320036054,320030029511007,0.1076724694
320036054,320030029511008,0.6566190671
320036054,320030029511009,1.0000000000
320036054,320030029511010,1.0000000000
320036054,320030029511011,1.0000000000
320036054,320030029511012,1.0000000000
320036054,320030029511013,1.0000000000
320036054,320030029511014,1.0000000000
320036054,320030029511015,0.6666666667
320036054,320030029511016,0.0319148936
320036054,320030029511017,0.3333333333
320036054,320030029511018,1.0000000000
320036054,320030029512000,1.0000000000
320036054,320030029513000,1.0000000000
320036054,320030029513001,1.0000000000
320036054,320030029513002,0.1598995396
320036054,320030029513003,0.8401004604
320036054,320030029513004,1.0000000000
320036054,320030029513005,0.4250000000
320036054,320030029513006,1.0000000000
320036054,320030029513007,1.0000000000
320036054,320030029513008,1.0000000000
320036054,320030029513009,1.0000000000
320036054,320030029513010,0.3692307692
320036054,320030029513011,0.2057692308
320036054,320030029513012,1.0000000000
320036055,320030058111000,1.0000000000
320036055,320030058111001,1.0000000000
320036055,320030058111002,1.0000000000
320036055,320030058111004,1.0000000000
320036055,320030058111005,1.0000000000
320036055,320030058111006,1.0000000000
320036055,320030058111007,1.0000000000
320036055,320030058112000,1.0000000000
320036055,320030058112002,1.0000000000
320036055,320030058112003,1.0000000000
320036055,320030058112004,1.0000000000
320036055,320030058112005,1.0000000000
320036055,320030058112006,1.0000000000
320036055,320030058112007,1.0000000000
320036055,320030058112008,1.0000000000
320036055,320030058112009,1.0000000000
320036055,320030058112010,1.0000000000
320036055,320030058112011,1.0000000000
320036055,320030058112012,1.0000000000
320036055,320030058112013,1.0000000000
320036055,320030058112014,1.0000000000
320036055,320030058112015,1.0000000000
320036055,320030058112016,1.0000000000
320036055,320030058112017,1.0000000000
320036055,320030058112018,1.0000000000
320036055,320030058112019,1.0000000000
320036055,320030058113000,0.4716981132
320036055,320030058113001,0.5283018868
320036055,320030058113002,1.0000000000
320036055,320030058113003,1.0000000000
320036055,320030058113004,1.1289952971
320036055,320030058113005,0.8710047029
320036055,320030058113006,1.0000000000
320036055,320030058114000,1.0000000000
320036055,320030058114001,1.0000000000
320036055,320030058114009,1.0000000000
320036055,320030058114011,1.0000000000
320036055,320030058114014,1.0000000000
320036055,320030058115000,1.0000000000
320036055,320030058115001,1.0000000000
320036055,320030058115003,1.0000000000
320036055,320030058115008,1.0000000000
320036055,320030058115009,1.0000000000
320036055,320030058251000,2.7916269101
320036055,320030058251001,0.9243416662
320036055,320030058251002,1.0000000000
320036055,320030058251003,0.0510663124
320036055,320030058251004,1.0000000000
320036055,320030058251005,1.0000000000
320036055,320030058251006,0.1847885504
320036055,320030058251008,1.9396701302
320036055,320030058251009,0.1085064308
320036055,320030058251010,1.0000000000
320036055,320030058251011,0.8518518519
320036055,320030058251012,1.0000000000
320036055,320030058251013,0.1481481481
320036055,320030058251014,1.0000000000
320036055,320030058251015,1.0000000000
320036055,320030058251016,1.0000000000
320036055,320030058251017,1.0000000000
320036055,320030058252000,0.8213610586
320036055,320030058252001,0.0491493384
320036055,320030058252002,0.0472589792
320036055,320030058252003,0.0822306238
320036055,320030058252004,1.0000000000
320036055,320030058252005,1.0000000000
320036055,320030058252006,1.0000000000
320036055,320030058252007,0.6128191767
320036055,320030058252008,1.0000000000
320036055,320030058252009,0.0015633142
320036055,320030058252010,0.3856175091
320036055,320030058252011,1.0000000000
320036055,320030058252012,1.0000000000
320036055,320030058252013,1.0000000000
320036055,320030058253000,1.0000000000
320036055,320030058253001,1.0000000000
320036055,320030058253002,1.0000000000
320036055,320030058253003,1.0000000000
320036055,320030058253004,1.0000000000
320036055,320030058253005,1.0000000000
320036055,320030058253006,1.0000000000
320036055,320030058253007,1.0000000000
320036055,320030058253008,1.0000000000
320036055,320030058253009,1.0000000000
320036055,320030058253010,1.0000000000
320036055,320030058253011,1.0000000000
320036055,320030058253012,1.0000000000
320036055,320030058253013,1.0000000000
320036055,320030058261000,1.0000000000
320036055,320030058261001,1.0000000000
320036055,320030058261002,1.0000000000
320036055,320030058261003,0.9621621622
320036055,320030058261004,0.0378378378
320036055,320030058261005,1.0000000000
320036055,320030058261006,1.0000000000
320036055,320030058261007,1.0000000000
320036055,320030058262000,1.0000000000
320036055,320030058262001,1.0000000000
320036055,320030058262002,1.0000000000
320036055,320030058262003,1.0000000000
320036055,320030058263000,1.0000000000
320036055,320030058263001,1.0000000000
320036055,320030058263002,1.0000000000
320036055,320030058263003,1.0000000000
320036055,320030058263004,0.5275167785
320036055,320030058263005,0.1261744966
320036055,320030058263006,0.3463087248
320036055,320030058263007,1.0000000000
320036055,320030058263008,1.0000000000
320036055,320030058263009,1.0000000000
320036055,320030058263012,1.0000000000
320036057,320030029401000,1.0000000000
320036057,320030029401001,1.0000000000
320036057,320030029401002,0.3845565749
320036057,320030029401003,0.2981651376
320036057,320030029401004,0.1452599388
320036057,320030029401005,0.0435779817
320036057,320030029401006,0.0573394495
320036057,320030029401007,0.0711009174
320036057,320030029401008,1.0000000000
320036057,320030029401009,1.0000000000
320036057,320030029402000,1.0000000000
320036057,320030029402001,1.0000000000
320036057,320030029402002,1.0000000000
320036057,320030029402003,1.0000000000
320036057,320030029402004,1.0000000000
320036057,320030029402005,1.0000000000
320036057,320030029402006,1.0000000000
320036057,320030029402007,1.0000000000
320036057,320030029402008,1.0000000000
320036057,320030029402009,1.0000000000
320036057,320030029402010,1.0000000000
320036057,320030029521000,1.0000000000
320036057,320030029521001,1.0000000000
320036057,320030029521002,1.0000000000
320036057,320030029521003,1.0000000000
320036057,320030029521004,1.0000000000
320036057,320030029521005,1.0000000000
320036057,320030029521006,1.0000000000
320036057,320030029522000,0.6595207282
320036057,320030029522001,0.0400845691
320036057,320030029522002,0.2183483814
320036057,320030029522003,0.0820463213
320036057,320030029522004,1.0000000000
320036057,320030029522005,1.0000000000
320036058,320030029191000,1.0000000000
320036058,320030029191001,0.8545454545
320036058,320030029191002,1.0000000000
320036058,320030029191003,1.0000000000
320036058,320030029191004,2.0000000000
320036058,320030029191005,1.0000000000
320036058,320030029191006,1.0000000000
320036058,320030029191007,1.0000000000
320036058,320030029191008,1.0000000000
320036058,320030029191009,1.0000000000
320036058,320030029191010,1.0000000000
320036058,320030029191011,1.0000000000
320036058,320030029191012,1.0000000000
320036058,320030029191013,0.1454545455
320036058,320030029191014,1.0000000000
320036058,320030029192000,1.0000000000
320036058,320030029192001,1.0000000000
320036058,320030029192002,1.0000000000
320036058,320030029192003,1.0000000000
320036058,320030029192004,1.0000000000
320036058,320030029192005,1.0000000000
320036058,320030029192006,1.0000000000
320036058,320030029192007,1.0000000000
320036059,320030029193000,1.0000000000
320036059,320030029193001,1.0000000000
320036059,320030029193002,1.0000000000
320036059,320030029193003,1.0000000000
320036059,320030029193004,1.0000000000
320036059,320030029193005,1.0000000000
320036059,320030029193006,1.0000000000
320036059,320030029193007,1.0000000000
320036059,320030029193008,1.0000000000
320036059,320030029193009,1.0000000000
320036059,320030029193010,1.0000000000
320036060,320030029472016,1.0000000000
320036060,320030029472017,1.0000000000
320036060,320030029472018,1.0000000000
320036060,320030029472019,1.0000000000
320036060,320030029472020,1.0000000000
320036060,320030029472021,1.0000000000
320036060,320030029472022,1.0000000000
320036060,320030029472023,1.0000000000
320036060,320030029472024,1.0000000000
320036060,320030029472025,1.0000000000
320036060,320030029472026,1.0000000000
320036060,320030029472027,1.0000000000
320036060,320030029472028,1.0000000000
320036060,320030029472029,1.0000000000
320036060,320030029472030,1.0000000000
320036061,320030029361000,1.0000000000
320036061,320030029361001,1.0000000000
320036061,320030029362004,1.0000000000
320036061,320030029362005,1.0000000000
320036061,320030029362006,1.0000000000
320036061,320030029362007,1.0000000000
320036061,320030029362013,1.0000000000
320036061,320030029362014,1.0000000000
320036061,320030029492000,1.0000000000
320036061,320030029492001,1.0000000000
320036061,320030029492002,1.0000000000
320036061,320030029492003,1.0000000000
320036061,320030029492004,1.0000000000
320036061,320030029492005,1.0000000000
320036061,320030029492006,1.0000000000
320036061,320030029492007,1.0000000000
320036061,320030029492008,1.0000000000
320036061,320030029492009,1.0000000000
320036061,320030029492010,1.0000000000
320036061,320030029492011,1.0000000000
320036062,320030029491000,1.0000000000
320036062,320030029491001,1.0000000000
320036062,320030029491002,1.0000000000
320036062,320030029491003,1.0000000000
320036062,320030029491004,1.0000000000
320036062,320030029491005,1.0000000000
320036062,320030029491006,1.0000000000
320036062,320030029491007,1.0000000000
320036062,320030029491008,1.0000000000
320036062,320030029491009,1.0000000000
320036062,320030029491010,1.0000000000
320036062,320030029491011,1.0000000000
320036062,320030029491012,1.0000000000
320036062,320030029492012,1.0000000000
320036062,320030029492013,1.0000000000
320036062,320030029492014,1.0000000000
320036062,320030029492015,1.0000000000
320036063,320030029361002,1.0000000000
320036063,320030029361003,1.0000000000
320036063,320030029361004,1.0000000000
320036063,320030029361005,1.0000000000
320036063,320030029361006,1.0000000000
320036063,320030029361007,1.0000000000
320036063,320030029361008,1.0000000000
320036063,320030029362000,1.0000000000
320036063,320030029362001,1.0000000000
320036063,320030029362002,1.0000000000
320036063,320030029362003,1.0000000000
320036063,320030029362008,1.0000000000
320036063,320030029362009,1.0000000000
320036063,320030029362010,1.0000000000
320036063,320030029362011,1.0000000000
320036063,320030029362012,1.0000000000
320036063,320030029362015,1.0000000000
320036064,320030029373000,1.0000000000
320036064,320030029373001,1.0000000000
320036064,320030029373002,1.0000000000
320036064,320030029373003,1.0000000000
320036064,320030029381035,1.0000000000
320036064,320030029381036,1.0000000000
320036064,320030029381037,1.0000000000
320036064,320030029381041,1.0000000000
320036064,320030029381042,1.0000000000
320036064,320030029381043,1.0000000000
320036065,320030029351000,1.0000000000
320036065,320030029351001,1.0000000000
320036065,320030029351002,1.0000000000
320036065,320030029351003,1.0000000000
320036065,320030029351004,1.0000000000
320036065,320030029351005,1.0000000000
320036065,320030029351006,1.0000000000
320036065,320030029351007,2.0000000000
320036065,320030029351008,3.0000000000
320036065,320030029351009,1.0000000000
320036065,320030029351010,1.0000000000
320036065,320030029351011,1.0000000000
320036065,320030029351012,1.0000000000
320036065,320030029352000,1.0000000000
320036065,320030029352001,1.0000000000
320036065,320030029352002,1.0000000000
320036065,320030029352003,1.0000000000
320036065,320030029352004,1.0000000000
320036065,320030029352005,1.0000000000
320036065,320030029352006,1.0000000000
320036065,320030029352007,1.0000000000
320036065,320030029352008,1.0000000000
320036065,320030029352009,1.0000000000
320036065,320030029461000,1.0000000000
320036065,320030029461001,1.0000000000
320036065,320030029461008,1.0000000000
320036066,320030029461002,1.0000000000
320036066,320030029461003,1.0000000000
320036066,320030029461004,1.0000000000
320036066,320030029461005,1.0000000000
320036066,320030029461006,1.0000000000
320036066,320030029461007,1.0000000000
320036066,320030029461009,1.0000000000
320036066,320030029461010,1.0000000000
320036066,320030029461011,1.0000000000
320036066,320030029462000,1.7914712617
320036066,320030029462001,0.2085287383
320036066,320030029462002,1.0000000000
320036066,320030029462003,1.0000000000
320036066,320030029462004,1.0000000000
320036066,320030029462005,1.0000000000
320036066,320030029462006,1.0000000000
320036066,320030029462007,1.0000000000
320036067,320030029642000,0.0472122302
320036067,320030029642001,0.8723021583
320036067,320030029642002,0.0085431655
320036067,320030029642003,0.0719424460
320036067,320030029661000,1.0000000000
320036067,320030029661001,1.0000000000
320036067,320030029661002,1.0000000000
320036067,320030029661003,1.0000000000
320036068,320030029662000,0.5199020594
320036068,320030029662001,0.5581577761
320036068,320030029663000,0.2607517477
320036068,320030029663001,0.4418422239
320036068,320030029663002,0.2193461930
320036070,320030029481000,1.0000000000
320036070,320030029481001,1.0000000000
320036070,320030029481002,1.0000000000
320036070,320030029481003,1.0000000000
320036070,320030029481004,1.0000000000
320036070,320030029481005,1.0000000000
320036070,320030029481006,1.0000000000
320036070,320030029481007,1.0000000000
320036070,320030029481008,1.0000000000
320036070,320030029481009,1.0000000000
320036070,320030029481010,1.0000000000
320036070,320030029481011,1.0000000000
320036070,320030029481012,1.0000000000
320036070,320030029481013,1.0000000000
320036070,320030029481014,1.0000000000
320036070,320030029481015,1.0000000000
320036070,320030029481016,1.0000000000
320036070,320030029481017,1.0000000000
320036070,320030029481018,1.0000000000
320036071,320030029482000,1.0000000000
320036071,320030029482001,1.0000000000
320036071,320030029482002,1.0000000000
320036071,320030029482003,1.0000000000
320036071,320030029482004,1.0000000000
320036071,320030029482005,1.0000000000
320036071,320030029482006,1.0000000000
320036071,320030029482007,1.0000000000
320036071,320030029482008,0.2747584541
320036071,320030029482009,1.0000000000
320036071,320030029482010,1.0000000000
320036071,320030029482011,0.7252415459
320036072,320030029421000,1.0000000000
320036072,320030029421001,1.0000000000
320036072,320030029421002,1.0000000000
320036072,320030029421003,1.0000000000
320036072,320030029421004,1.0000000000
320036072,320030029421005,1.0000000000
320036072,320030029421006,1.0000000000
320036072,320030029421007,1.0000000000
320036072,320030029422000,1.0000000000
320036072,320030029422001,1.0000000000
320036073,320030029422002,1.0000000000
320036073,320030029422003,1.0000000000
320036073,320030029422004,1.0000000000
320036073,320030029422005,0.6323759791
320036073,320030029422006,1.0000000000
320036073,320030029422007,1.0000000000
320036073,320030029422008,1.0000000000
320036073,320030029422009,1.0000000000
320036073,320030029422010,1.0000000000
320036073,320030029422011,1.0000000000
320036073,320030029422012,1.0000000000
320036073,320030029422013,0.3676240209
320036074,320030029423000,1.0000000000
320036074,320030029423001,1.0000000000
320036074,320030029423002,1.0000000000
320036074,320030029423003,1.0000000000
320036074,320030029423004,1.0000000000
320036074,320030029423005,1.0000000000
320036074,320030029423006,1.0000000000
320036075,320030029411000,1.0000000000
320036075,320030029411003,1.0000000000
320036075,320030029411004,1.0000000000
320036075,320030029411005,1.0000000000
320036075,320030029413000,1.0000000000
320036075,320030029413001,1.0000000000
320036075,320030029413002,1.0000000000
320036075,320030029413003,1.0000000000
320036075,320030029413004,1.0000000000
320036075,320030029413005,1.0000000000
320036075,320030029413006,1.0000000000
320036075,320030029413007,1.0000000000
320036075,320030029413008,1.0000000000
320036075,320030029413009,1.0000000000
320036076,320030029411001,1.0000000000
320036076,320030029411002,1.0000000000
320036076,320030029411007,1.0000000000
320036076,320030029411008,1.0000000000
320036076,320030029411009,1.0000000000
320036076,320030029411010,1.0000000000
320036076,320030029412000,1.0000000000
320036076,320030029412001,1.0000000000
320036076,320030029412002,1.0000000000
320036076,320030029412003,1.0000000000
320036076,320030029412004,1.0000000000
320036076,320030029412005,1.0000000000
320036076,320030029412006,1.0000000000
320036076,320030029412007,1.0000000000
320036077,320030029414000,1.0000000000
320036077,320030029414001,1.0000000000
320036077,320030029414002,1.0000000000
320036077,320030029414003,1.0000000000
320036077,320030029414004,1.0000000000
320036077,320030029414005,1.0000000000
320036077,320030029533003,1.0000000000
320036077,320030029533004,1.0000000000
320036077,320030029533005,1.0000000000
320036077,320030029533006,1.0000000000
320036078,320030029411006,1.0000000000
320036078,320030029533000,1.0000000000
320036078,320030029533001,1.0000000000
320036078,320030029533002,1.0000000000
320036078,320030029534000,1.0000000000
320036078,320030029534001,1.0000000000
320036078,320030029534002,1.4304451503
320036078,320030029534003,1.0000000000
320036078,320030029534004,1.0000000000
320036078,320030029534005,1.0000000000
320036078,320030029534006,0.5695548497
320036078,320030029534007,1.0000000000
320036078,320030029534008,1.0000000000
320036079,320030029531000,1.0000000000
320036079,320030029531001,1.0000000000
320036079,320030029531002,1.0000000000
320036079,320030029531003,1.0000000000
320036079,320030029531004,1.0000000000
320036079,320030029531005,1.0000000000
320036079,320030029531006,1.0000000000
320036079,320030029531007,1.0000000000
320036079,320030029532000,1.0000000000
320036079,320030029532001,1.0000000000
320036079,320030029532002,1.0000000000
320036079,320030029532003,1.0000000000
320036079,320030029532004,1.0000000000
320036079,320030029532005,1.0000000000
320036079,320030029532006,1.0000000000
320036079,320030029532007,1.0000000000
320036080,320030029441000,1.0000000000
320036080,320030029441001,1.0000000000
320036080,320030029441002,1.0000000000
320036080,320030029441003,1.0000000000
320036080,320030029441004,1.0000000000
320036080,320030029441005,1.0000000000
320036080,320030029441006,1.0000000000
320036080,320030029441007,1.0000000000
320036080,320030029441008,1.0000000000
320036080,320030029441009,0.0159648155
320036080,320030029441010,1.0000000000
320036080,320030029441011,1.0000000000
320036080,320030029441012,1.0000000000
320036080,320030029441013,1.0000000000
320036080,320030029441014,0.0256897606
320036080,320030029441015,1.0000000000
320036080,320030029442000,0.4011815178
320036080,320030029442001,0.3407403447
320036080,320030029442002,0.2164235614
320036080,320030029501000,0.7963433288
320036080,320030029501001,1.0000000000
320036080,320030029501002,1.0000000000
320036080,320030029501003,1.0000000000
320036080,320030029501004,1.0000000000
320036080,320030029501005,1.0000000000
320036080,320030029501006,1.0000000000
320036080,320030029501007,1.0000000000
320036080,320030029501008,1.0000000000
320036080,320030029501009,1.0000000000
320036080,320030029501010,1.0000000000
320036080,320030029501011,1.0000000000
320036080,320030029501012,1.0000000000
320036080,320030029501013,1.0000000000
320036080,320030029502000,1.0000000000
320036080,320030029502001,0.7722007722
320036080,320030029502002,0.2277992278
320036080,320030029502003,1.0000000000
320036080,320030029502004,1.0000000000
320036080,320030029502005,1.0000000000
320036080,320030029502006,1.0000000000
320036080,320030029502007,1.0000000000
320036080,320030029502008,1.0000000000
320036080,320030029502009,1.0000000000
320036080,320030029503000,0.1879591778
320036080,320030029503001,0.0156974934
320036080,320030029503002,1.0000000000
320036080,320030029503003,1.0000000000
320036080,320030029503004,0.0640000000
320036080,320030029503005,1.0000000000
320036080,320030029503006,1.0000000000
320036080,320030029503007,0.9360000000
320036080,320030029503008,1.0000000000
320036080,320030029503009,1.0000000000
320036080,320030029503010,1.0000000000
320036080,320030029503011,1.0000000000
320036080,320030029503012,1.0000000000
320036080,320030029503013,1.0000000000
320036080,320030029503014,1.0000000000
320036080,320030029503015,1.0000000000
320036080,320030029503016,1.0000000000
320036080,320030029503017,1.0000000000
320036084,320030058111003,1.0000000000
320036084,320030058114002,0.8810740802
320036084,320030058114003,1.0000000000
320036084,320030058114004,0.7078284204
320036084,320030058114005,0.0069431780
320036084,320030058114006,0.3724358808
320036084,320030058114007,0.0032129608
320036084,320030058114008,0.7409226376
320036084,320030058114010,0.2373042780
320036084,320030058114012,1.0000000000
320036084,320030058114013,0.0917068817
320036084,320030058114015,0.0089952990
320036084,320030058114016,0.0040543345
320036084,320030058114017,0.9415087832
320036084,320030058114018,1.0000000000
320036084,320030058114019,1.0000000000
320036084,320030058115002,0.5540371725
320036084,320030058115004,0.0175121347
320036084,320030058115005,1.1102505534
320036084,320030058115006,0.1764460916
320036084,320030058115007,0.1417540477
320036084,320030058131000,1.0000000000
320036084,320030058131001,1.0000000000
320036084,320030058131002,0.9140333480
320036084,320030058131003,0.0069616548
320036084,320030058131004,1.0000000000
320036084,320030058131005,1.0000000000
320036084,320030058131006,1.0000000000
320036084,320030058131007,1.0000000000
320036084,320030058131008,1.0000000000
320036084,320030058131009,0.4558823529
320036084,320030058131010,1.0000000000
320036084,320030058131011,0.4558823529
320036084,320030058131012,0.0882352941
320036084,320030058132000,0.6951004931
320036084,320030058132001,0.9123421522
320036084,320030058132002,1.0000000000
320036084,320030058132003,0.1011864630
320036084,320030058132004,1.0000000000
320036084,320030058132005,0.2913708916
320036084,320030058132006,0.9951690821
320036084,320030058132007,0.0048309179
320036084,320030058262004,1.0000000000
320036084,320030058262005,1.0000000000
320036084,320030058263010,1.0000000000
320036084,320030058263011,1.0000000000
320036084,320030058401000,0.0016972243
320036084,320030058401003,3.1719793692
320036084,320030058401005,1.0000000000
320036084,320030058401011,1.0000000000
320036084,320030058401014,1.0000000000
320036084,320030058401015,1.0000000000
320036084,320030058401016,1.0000000000
320036084,320030058401019,0.0010572157
320036084,320030058401020,1.0000000000
320036084,320030058401021,0.0000317889
320036084,320030058401022,0.0065229033
320036084,320030058401023,0.0003488044
320036084,320030058401025,0.0000563194
320036084,320030058401028,0.0025075746
320036084,320030058401031,0.0001528668
320036084,320030058401032,0.0002011406
320036084,320030058401033,0.1492941400
320036084,320030058401034,0.0035979471
320036084,320030058401035,0.0005229654
320036084,320030058401036,0.0013838470
320036084,320030058401037,0.0008286991
320036084,320030058401038,0.0005471023
320036084,320030058401039,0.0007160604
320036084,320030058401040,0.0006195129
320036084,320030058401041,0.0165184248
320036084,320030058401042,0.0012712083
320036084,320030058401043,0.0014723489
320036084,320030058401044,0.0011585696
320036084,320030058401045,0.0006597410
320036084,320030058401046,0.0007321516
320036084,320030058401047,0.0114986004
320036084,320030058401048,0.0003540074
320036084,320030058401049,0.0019755632
320036084,320030058401050,0.0007080148
320036084,320030058401051,0.0001850493
320036084,320030058401052,0.0018907212
320036084,320030058401053,2.0000000000
320036084,320030058401055,0.0026228728
320036084,320030058401056,0.0006919235
320036084,320030058401057,0.0007401972
320036084,320030058401058,0.0005390567
